Time, DR, DN, RN, Euclidian
0.000, 1.487, 0.828, 1.242, 2.106
10.000, 1.515, 0.841, 1.254, 2.138
20.000, 1.523, 0.889, 1.259, 2.166
30.000, 1.489, 0.828, 1.242, 2.108
40.000, 1.515, 0.823, 1.258, 2.134
50.000, 1.519, 0.843, 1.271, 2.152
60.000, 1.492, 0.853, 1.218, 2.106
70.000, 1.484, 0.888, 1.254, 2.136
80.000, 1.513, 0.815, 1.293, 2.150
90.000, 1.486, 0.865, 1.23, 2.114
100.000, 1.502, 0.817, 1.289, 2.141
110.000, 1.515, 0.834, 1.269, 2.145
120.000, 1.541, 0.796, 1.269, 2.149
130.000, 1.543, 0.807, 1.307, 2.177
140.000, 1.53, 0.742, 1.285, 2.131
150.000, 1.495, 0.703, 1.229, 2.059
160.000, 1.521, 0.69, 1.228, 2.073
170.000, 1.529, 0.753, 1.268, 2.124
180.000, 1.492, 0.719, 1.269, 2.086
190.000, 1.522, 0.73, 1.244, 2.096
200.000, 1.53, 0.72, 1.251, 2.103
210.000, 1.52, 0.682, 1.25, 2.082
220.000, 1.55, 0.781, 1.277, 2.154
230.000, 1.523, 0.801, 1.197, 2.096
240.000, 1.476, 0.816, 1.201, 2.070
250.000, 1.503, 0.787, 1.198, 2.076
260.000, 1.516, 0.839, 1.234, 2.127
270.000, 1.472, 0.808, 1.189, 2.057
280.000, 1.455, 0.814, 1.196, 2.051
290.000, 1.473, 0.783, 1.214, 2.063
300.000, 1.482, 0.807, 1.199, 2.070
310.000, 1.54, 0.808, 1.225, 2.127
320.000, 1.562, 0.806, 1.212, 2.135
330.000, 1.509, 0.823, 1.213, 2.103
340.000, 1.5, 0.774, 1.207, 2.075
350.000, 1.468, 0.827, 1.191, 2.063
360.000, 1.528, 0.836, 1.238, 2.136
370.000, 1.576, 0.856, 1.215, 2.166
380.000, 1.501, 0.802, 1.211, 2.088
390.000, 1.538, 0.86, 1.212, 2.138
400.000, 1.487, 0.847, 1.201, 2.090
410.000, 1.484, 0.83, 1.205, 2.084
420.000, 1.5, 0.841, 1.234, 2.116
430.000, 1.535, 0.857, 1.219, 2.139
440.000, 1.511, 0.863, 1.174, 2.099
450.000, 1.527, 0.864, 1.208, 2.130
460.000, 1.506, 0.873, 1.184, 2.105
470.000, 1.509, 0.855, 1.209, 2.114
480.000, 1.525, 0.843, 1.19, 2.110
