Time, DR, DN, RN, Euclidian
0.000, 1.508, 0.832, 1.287, 2.150
10.000, 1.472, 0.9, 1.252, 2.131
20.000, 1.46, 0.806, 1.25, 2.084
30.000, 1.445, 0.855, 1.236, 2.084
40.000, 1.492, 0.807, 1.285, 2.128
50.000, 1.458, 0.881, 1.23, 2.101
60.000, 1.503, 0.862, 1.25, 2.136
70.000, 1.528, 0.848, 1.228, 2.135
80.000, 1.58, 0.855, 1.285, 2.208
90.000, 1.519, 0.853, 1.28, 2.161
100.000, 1.578, 0.827, 1.349, 2.234
110.000, 1.547, 0.84, 1.353, 2.220
120.000, 1.463, 0.806, 1.257, 2.090
130.000, 1.565, 0.841, 1.307, 2.205
140.000, 1.543, 0.818, 1.318, 2.187
150.000, 1.516, 0.84, 1.324, 2.181
160.000, 1.566, 0.839, 1.334, 2.221
170.000, 1.522, 0.812, 1.27, 2.142
180.000, 1.528, 0.794, 1.268, 2.138
190.000, 1.526, 0.8, 1.295, 2.155
200.000, 1.557, 0.819, 1.316, 2.197
210.000, 1.587, 0.818, 1.305, 2.211
220.000, 1.585, 0.824, 1.286, 2.201
230.000, 1.499, 0.795, 1.269, 2.118
240.000, 1.51, 0.818, 1.274, 2.138
250.000, 1.466, 0.836, 1.266, 2.109
260.000, 1.55, 0.852, 1.268, 2.176
270.000, 1.481, 0.842, 1.243, 2.108
280.000, 1.531, 0.824, 1.287, 2.163
290.000, 1.542, 0.854, 1.289, 2.183
300.000, 1.543, 0.837, 1.322, 2.197
310.000, 1.527, 0.844, 1.305, 2.178
320.000, 1.544, 0.841, 1.276, 2.172
330.000, 1.615, 0.835, 1.297, 2.233
340.000, 1.556, 0.863, 1.368, 2.244
350.000, 1.524, 0.843, 1.303, 2.175
360.000, 1.559, 0.855, 1.282, 2.192
370.000, 1.53, 0.839, 1.275, 2.161
380.000, 1.564, 0.885, 1.308, 2.222
390.000, 1.545, 0.815, 1.262, 2.154
400.000, 1.515, 0.848, 1.221, 2.122
410.000, 1.561, 0.91, 1.276, 2.212
420.000, 1.513, 0.858, 1.332, 2.190
430.000, 1.52, 0.834, 1.322, 2.180
440.000, 1.536, 0.79, 1.309, 2.167
450.000, 1.501, 0.81, 1.294, 2.140
460.000, 1.554, 0.806, 1.323, 2.194
470.000, 1.51, 0.81, 1.242, 2.116
480.000, 1.493, 0.792, 1.28, 2.120
490.000, 1.532, 0.86, 1.272, 2.169
500.000, 1.566, 0.807, 1.333, 2.209
510.000, 1.531, 0.829, 1.283, 2.162
520.000, 1.512, 0.803, 1.298, 2.148
530.000, 1.521, 0.874, 1.337, 2.205
540.000, 1.551, 0.811, 1.355, 2.213
550.000, 1.594, 0.824, 1.319, 2.227
560.000, 1.532, 0.823, 1.296, 2.168
