Time, DR, DN, RN, Euclidian
0.000, 1.505, 0.806, 1.259, 2.121
10.000, 1.499, 0.86, 1.232, 2.122
20.000, 1.499, 0.846, 1.237, 2.119
30.000, 1.532, 0.805, 1.251, 2.135
40.000, 1.568, 0.847, 1.25, 2.176
50.000, 1.55, 0.829, 1.262, 2.163
60.000, 1.535, 0.814, 1.284, 2.160
70.000, 1.521, 0.786, 1.305, 2.152
80.000, 1.596, 0.816, 1.283, 2.204
90.000, 1.566, 0.825, 1.334, 2.216
100.000, 1.571, 0.819, 1.329, 2.214
110.000, 1.546, 0.837, 1.235, 2.148
120.000, 1.549, 0.824, 1.293, 2.179
130.000, 1.539, 0.862, 1.245, 2.159
140.000, 1.542, 0.798, 1.291, 2.163
150.000, 1.583, 0.816, 1.319, 2.216
160.000, 1.55, 0.801, 1.263, 2.153
170.000, 1.524, 0.855, 1.284, 2.168
180.000, 1.53, 0.857, 1.289, 2.176
190.000, 1.499, 0.805, 1.265, 2.120
200.000, 1.537, 0.826, 1.268, 2.156
210.000, 1.52, 0.801, 1.33, 2.172
220.000, 1.573, 0.833, 1.293, 2.200
230.000, 1.589, 0.819, 1.336, 2.231
240.000, 1.59, 0.814, 1.421, 2.282
250.000, 1.555, 0.852, 1.339, 2.221
260.000, 1.48, 0.862, 1.365, 2.190
270.000, 1.601, 0.865, 1.378, 2.282
280.000, 1.508, 0.877, 1.327, 2.191
290.000, 1.537, 0.791, 1.369, 2.205
300.000, 1.521, 0.838, 1.347, 2.197
310.000, 1.552, 0.865, 1.271, 2.184
320.000, 1.53, 0.796, 1.29, 2.153
330.000, 1.546, 0.853, 1.283, 2.182
340.000, 1.557, 0.821, 1.326, 2.203
350.000, 1.5, 0.856, 1.247, 2.130
360.000, 1.507, 0.819, 1.288, 2.144
370.000, 1.537, 0.861, 1.302, 2.190
380.000, 1.592, 0.866, 1.321, 2.242
390.000, 1.577, 0.868, 1.336, 2.241
400.000, 1.605, 0.827, 1.348, 2.253
410.000, 1.531, 0.841, 1.291, 2.172
420.000, 1.559, 0.849, 1.28, 2.188
430.000, 1.555, 0.814, 1.307, 2.188
440.000, 1.567, 0.828, 1.317, 2.208
450.000, 1.507, 0.837, 1.262, 2.136
460.000, 1.512, 0.83, 1.253, 2.131
470.000, 1.513, 0.799, 1.269, 2.130
480.000, 1.531, 0.836, 1.282, 2.164
490.000, 1.508, 0.813, 1.283, 2.140
