Time, DR, DN, RN, Euclidian
0.000, 1.485, 0.826, 1.238, 2.102
10.000, 1.498, 0.848, 1.287, 2.149
20.000, 1.484, 0.784, 1.261, 2.099
30.000, 1.445, 0.825, 1.221, 2.063
40.000, 1.447, 0.825, 1.215, 2.061
50.000, 1.474, 0.852, 1.204, 2.085
60.000, 1.491, 0.847, 1.223, 2.106
70.000, 1.458, 0.816, 1.25, 2.086
80.000, 1.471, 0.784, 1.22, 2.065
90.000, 1.478, 0.831, 1.234, 2.097
100.000, 1.445, 0.751, 1.196, 2.020
110.000, 1.473, 0.791, 1.226, 2.073
120.000, 1.514, 0.788, 1.265, 2.124
130.000, 1.488, 0.765, 1.238, 2.081
140.000, 1.48, 0.795, 1.217, 2.074
150.000, 1.458, 0.782, 1.224, 2.058
160.000, 1.457, 0.762, 1.262, 2.072
170.000, 1.48, 0.776, 1.241, 2.081
180.000, 1.476, 0.773, 1.229, 2.070
190.000, 1.492, 0.81, 1.218, 2.089
200.000, 1.444, 0.793, 1.212, 2.045
210.000, 1.422, 0.771, 1.185, 2.005
220.000, 1.522, 0.741, 1.273, 2.118
230.000, 1.505, 0.776, 1.239, 2.098
240.000, 1.452, 0.798, 1.199, 2.045
250.000, 1.405, 0.757, 1.171, 1.979
260.000, 1.486, 0.746, 1.261, 2.086
270.000, 1.537, 0.731, 1.292, 2.136
280.000, 1.48, 0.778, 1.26, 2.093
290.000, 1.492, 0.772, 1.224, 2.078
300.000, 1.493, 0.686, 1.267, 2.074
310.000, 1.49, 0.77, 1.268, 2.102
320.000, 1.462, 0.769, 1.215, 2.050
330.000, 1.401, 0.751, 1.205, 1.994
340.000, 1.394, 0.745, 1.204, 1.986
350.000, 1.442, 0.79, 1.243, 2.061
360.000, 1.444, 0.732, 1.212, 2.022
370.000, 1.453, 0.772, 1.27, 2.078
380.000, 1.435, 0.796, 1.252, 2.064
390.000, 1.417, 0.735, 1.204, 1.999
400.000, 1.546, 0.759, 1.25, 2.128
410.000, 1.466, 0.804, 1.276, 2.103
420.000, 1.477, 0.808, 1.237, 2.089
430.000, 1.443, 0.837, 1.244, 2.080
440.000, 1.559, 0.852, 1.306, 2.204
450.000, 1.478, 0.799, 1.267, 2.104
460.000, 1.518, 0.791, 1.328, 2.166
470.000, 1.549, 0.806, 1.289, 2.170
480.000, 1.503, 0.757, 1.3, 2.126
490.000, 1.524, 0.822, 1.294, 2.161
500.000, 1.509, 0.794, 1.271, 2.126
510.000, 1.561, 0.857, 1.266, 2.184
520.000, 1.481, 0.861, 1.283, 2.140
530.000, 1.549, 0.851, 1.292, 2.189
540.000, 1.553, 0.786, 1.263, 2.150
550.000, 1.548, 0.841, 1.248, 2.158
560.000, 1.493, 0.837, 1.241, 2.114
570.000, 1.541, 0.846, 1.272, 2.169
580.000, 1.53, 0.878, 1.282, 2.180
590.000, 1.509, 0.852, 1.292, 2.161
600.000, 1.47, 0.855, 1.282, 2.129
610.000, 1.512, 0.86, 1.272, 2.154
620.000, 1.438, 0.785, 1.289, 2.084
630.000, 1.486, 0.832, 1.281, 2.131
640.000, 1.461, 0.848, 1.256, 2.105
650.000, 1.437, 0.829, 1.285, 2.098
660.000, 1.444, 0.865, 1.252, 2.097
670.000, 1.457, 0.815, 1.207, 2.060
680.000, 1.424, 0.819, 1.241, 2.058
690.000, 1.419, 0.799, 1.241, 2.047
700.000, 1.442, 0.791, 1.252, 2.067
710.000, 1.463, 0.804, 1.254, 2.087
720.000, 1.425, 0.819, 1.242, 2.060
730.000, 1.422, 0.815, 1.226, 2.046
740.000, 1.411, 0.767, 1.183, 1.994
750.000, 1.479, 0.814, 1.289, 2.124
760.000, 1.48, 0.858, 1.218, 2.100
770.000, 1.422, 0.852, 1.255, 2.079
780.000, 1.446, 0.849, 1.304, 2.124
790.000, 1.513, 0.859, 1.242, 2.137
800.000, 1.531, 0.839, 1.333, 2.196
810.000, 1.596, 0.847, 1.349, 2.254
820.000, 1.508, 0.893, 1.27, 2.164
830.000, 1.55, 0.82, 1.291, 2.177
840.000, 1.602, 0.771, 1.361, 2.239
850.000, 1.551, 0.869, 1.297, 2.200
860.000, 1.574, 0.869, 1.265, 2.198
870.000, 1.567, 0.887, 1.249, 2.191
880.000, 1.52, 0.904, 1.279, 2.182
890.000, 1.585, 0.869, 1.276, 2.212
900.000, 1.536, 0.869, 1.248, 2.161
910.000, 1.575, 0.83, 1.21, 2.152
920.000, 1.495, 0.854, 1.244, 2.124
930.000, 1.482, 0.863, 1.194, 2.089
940.000, 1.531, 0.861, 1.227, 2.142
950.000, 1.578, 0.856, 1.264, 2.195
960.000, 1.493, 0.855, 1.243, 2.122
970.000, 1.489, 0.865, 1.268, 2.138
980.000, 1.483, 0.879, 1.268, 2.140
990.000, 1.517, 0.865, 1.25, 2.147
1000.000, 1.482, 0.891, 1.218, 2.115
1010.000, 1.51, 0.882, 1.19, 2.115
1020.000, 1.484, 0.91, 1.194, 2.110
1030.000, 1.502, 0.911, 1.267, 2.165
1040.000, 1.494, 0.917, 1.203, 2.126
1050.000, 1.53, 0.923, 1.235, 2.172
1060.000, 1.505, 0.875, 1.249, 2.142
1070.000, 1.465, 0.897, 1.172, 2.079
1080.000, 1.469, 0.916, 1.217, 2.116
1090.000, 1.501, 0.838, 1.201, 2.097
1100.000, 1.522, 0.866, 1.274, 2.165
1110.000, 1.525, 0.883, 1.272, 2.173
1120.000, 1.546, 0.871, 1.19, 2.136
1130.000, 1.517, 0.849, 1.208, 2.116
1140.000, 1.5, 0.807, 1.257, 2.116
1150.000, 1.52, 0.819, 1.32, 2.173
1160.000, 1.489, 0.807, 1.32, 2.147
1170.000, 1.458, 0.803, 1.308, 2.116
1180.000, 1.44, 0.841, 1.192, 2.049
1190.000, 1.463, 0.884, 1.244, 2.114
1200.000, 1.518, 0.86, 1.286, 2.167
1210.000, 1.458, 0.829, 1.3, 2.122
1220.000, 1.486, 0.852, 1.295, 2.147
1230.000, 1.476, 0.834, 1.282, 2.125
1240.000, 1.443, 0.815, 1.275, 2.090
1250.000, 1.446, 0.834, 1.26, 2.091
1260.000, 1.434, 0.852, 1.293, 2.110
1270.000, 1.426, 0.797, 1.28, 2.075
1280.000, 1.417, 0.82, 1.281, 2.078
1290.000, 1.437, 0.874, 1.201, 2.066
1300.000, 1.395, 0.805, 1.234, 2.028
1310.000, 1.423, 0.806, 1.251, 2.059
1320.000, 1.458, 0.829, 1.249, 2.091
1330.000, 1.47, 0.874, 1.244, 2.114
1340.000, 1.444, 0.887, 1.238, 2.098
1350.000, 1.437, 0.833, 1.258, 2.083
1360.000, 1.456, 0.838, 1.241, 2.088
1370.000, 1.487, 0.884, 1.242, 2.129
1380.000, 1.473, 0.908, 1.261, 2.141
1390.000, 1.523, 0.871, 1.309, 2.188
1400.000, 1.487, 0.847, 1.274, 2.133
1410.000, 1.48, 0.888, 1.283, 2.150
1420.000, 1.441, 0.886, 1.27, 2.115
1430.000, 1.445, 0.862, 1.253, 2.097
1440.000, 1.47, 0.862, 1.258, 2.118
1450.000, 1.445, 0.867, 1.267, 2.108
1460.000, 1.473, 0.839, 1.272, 2.119
1470.000, 1.512, 0.834, 1.296, 2.159
1480.000, 1.459, 0.794, 1.314, 2.117
1490.000, 1.466, 0.798, 1.259, 2.090
1500.000, 1.413, 0.752, 1.282, 2.050
1510.000, 1.474, 0.792, 1.245, 2.085
1520.000, 1.446, 0.729, 1.255, 2.048
1530.000, 1.481, 0.742, 1.298, 2.104
1540.000, 1.444, 0.788, 1.279, 2.083
1550.000, 1.509, 0.761, 1.36, 2.169
1560.000, 1.512, 0.782, 1.285, 2.132
1570.000, 1.458, 0.809, 1.299, 2.113
1580.000, 1.499, 0.765, 1.37, 2.170
1590.000, 1.54, 0.794, 1.305, 2.169
1600.000, 1.448, 0.752, 1.277, 2.071
1610.000, 1.494, 0.757, 1.307, 2.124
1620.000, 1.454, 0.777, 1.267, 2.079
1630.000, 1.504, 0.799, 1.328, 2.159
1640.000, 1.461, 0.78, 1.331, 2.124
1650.000, 1.551, 0.832, 1.315, 2.197
1660.000, 1.587, 0.784, 1.332, 2.215
1670.000, 1.473, 0.804, 1.293, 2.118
1680.000, 1.493, 0.81, 1.316, 2.148
1690.000, 1.467, 0.817, 1.309, 2.129
1700.000, 1.511, 0.767, 1.279, 2.123
1710.000, 1.548, 0.778, 1.322, 2.179
1720.000, 1.499, 0.798, 1.335, 2.160
1730.000, 1.452, 0.765, 1.275, 2.078
1740.000, 1.471, 0.813, 1.282, 2.113
1750.000, 1.521, 0.793, 1.305, 2.155
1760.000, 1.471, 0.794, 1.253, 2.089
1770.000, 1.512, 0.799, 1.324, 2.162
1780.000, 1.577, 0.812, 1.376, 2.244
1790.000, 1.491, 0.814, 1.33, 2.157
1800.000, 1.503, 0.808, 1.291, 2.139
1810.000, 1.464, 0.747, 1.277, 2.081
1820.000, 1.501, 0.752, 1.323, 2.137
1830.000, 1.517, 0.767, 1.31, 2.146
1840.000, 1.511, 0.821, 1.322, 2.169
1850.000, 1.508, 0.795, 1.281, 2.132
1860.000, 1.547, 0.779, 1.312, 2.172
1870.000, 1.579, 0.784, 1.382, 2.240
1880.000, 1.547, 0.792, 1.324, 2.184
1890.000, 1.57, 0.817, 1.32, 2.207
1900.000, 1.536, 0.763, 1.279, 2.139
1910.000, 1.58, 0.756, 1.326, 2.196
1920.000, 1.527, 0.753, 1.265, 2.121
1930.000, 1.503, 0.719, 1.25, 2.082
1940.000, 1.494, 0.791, 1.226, 2.088
1950.000, 1.512, 0.772, 1.285, 2.129
1960.000, 1.512, 0.766, 1.283, 2.125
1970.000, 1.575, 0.762, 1.322, 2.192
1980.000, 1.473, 0.762, 1.227, 2.062
1990.000, 1.495, 0.751, 1.26, 2.094
2000.000, 1.516, 0.758, 1.285, 2.126
2010.000, 1.463, 0.741, 1.233, 2.051
2020.000, 1.465, 0.723, 1.242, 2.052
2030.000, 1.45, 0.753, 1.297, 2.086
2040.000, 1.403, 0.714, 1.255, 2.013
2050.000, 1.439, 0.743, 1.274, 2.060
2060.000, 1.498, 0.731, 1.26, 2.089
2070.000, 1.493, 0.75, 1.253, 2.088
2080.000, 1.445, 0.695, 1.306, 2.068
2090.000, 1.512, 0.768, 1.323, 2.150
2100.000, 1.503, 0.744, 1.359, 2.158
2110.000, 1.522, 0.759, 1.316, 2.150
2120.000, 1.495, 0.739, 1.29, 2.108
2130.000, 1.553, 0.729, 1.355, 2.186
2140.000, 1.453, 0.758, 1.272, 2.074
2150.000, 1.473, 0.696, 1.292, 2.079
2160.000, 1.514, 0.772, 1.319, 2.151
2170.000, 1.508, 0.796, 1.297, 2.142
2180.000, 1.551, 0.77, 1.294, 2.161
2190.000, 1.539, 0.801, 1.304, 2.170
2200.000, 1.462, 0.706, 1.258, 2.053
2210.000, 1.436, 0.754, 1.243, 2.043
2220.000, 1.503, 0.788, 1.254, 2.110
2230.000, 1.477, 0.787, 1.316, 2.129
2240.000, 1.472, 0.78, 1.298, 2.111
2250.000, 1.482, 0.781, 1.289, 2.113
2260.000, 1.512, 0.787, 1.302, 2.144
2270.000, 1.536, 0.668, 1.322, 2.133
2280.000, 1.512, 0.703, 1.327, 2.131
2290.000, 1.471, 0.774, 1.29, 2.104
2300.000, 1.459, 0.753, 1.313, 2.102
2310.000, 1.426, 0.773, 1.256, 2.051
2320.000, 1.518, 0.789, 1.31, 2.154
2330.000, 1.515, 0.73, 1.32, 2.137
2340.000, 1.491, 0.761, 1.294, 2.115
2350.000, 1.569, 0.776, 1.368, 2.221
2360.000, 1.51, 0.731, 1.352, 2.154
2370.000, 1.531, 0.709, 1.306, 2.133
2380.000, 1.487, 0.729, 1.293, 2.101
2390.000, 1.497, 0.722, 1.321, 2.123
2400.000, 1.479, 0.812, 1.319, 2.141
2410.000, 1.515, 0.8, 1.339, 2.174
2420.000, 1.524, 0.815, 1.351, 2.193
2430.000, 1.515, 0.754, 1.333, 2.154
2440.000, 1.575, 0.798, 1.342, 2.217
