Time, DR, DN, RN, Euclidian
0.000, 1.498, 0.831, 1.282, 2.139
10.000, 1.55, 0.779, 1.274, 2.152
20.000, 1.5, 0.805, 1.249, 2.111
30.000, 1.491, 0.822, 1.227, 2.098
40.000, 1.548, 0.789, 1.3, 2.169
50.000, 1.551, 0.802, 1.282, 2.166
60.000, 1.569, 0.75, 1.314, 2.179
70.000, 1.543, 0.805, 1.256, 2.146
80.000, 1.444, 0.755, 1.193, 2.019
90.000, 1.375, 0.684, 1.191, 1.943
100.000, 1.411, 0.775, 1.139, 1.972
110.000, 1.439, 0.656, 1.214, 1.993
120.000, 1.45, 0.74, 1.18, 2.010
130.000, 1.419, 0.742, 1.201, 2.001
140.000, 1.459, 0.722, 1.217, 2.032
150.000, 1.499, 0.771, 1.225, 2.083
160.000, 1.399, 0.713, 1.209, 1.981
170.000, 1.442, 0.728, 1.196, 2.009
180.000, 1.427, 0.725, 1.228, 2.017
190.000, 1.43, 0.704, 1.202, 1.996
200.000, 1.415, 0.666, 1.211, 1.977
210.000, 1.408, 0.685, 1.217, 1.983
220.000, 1.436, 0.745, 1.175, 1.999
230.000, 1.479, 0.728, 1.217, 2.049
240.000, 1.464, 0.728, 1.23, 2.046
250.000, 1.414, 0.748, 1.152, 1.971
260.000, 1.47, 0.812, 1.249, 2.092
270.000, 1.472, 0.759, 1.264, 2.083
280.000, 1.487, 0.818, 1.298, 2.136
290.000, 1.49, 0.82, 1.259, 2.116
300.000, 1.48, 0.855, 1.25, 2.117
310.000, 1.47, 0.781, 1.251, 2.082
320.000, 1.526, 0.846, 1.258, 2.151
330.000, 1.573, 0.836, 1.324, 2.219
340.000, 1.48, 0.837, 1.29, 2.134
350.000, 1.54, 0.832, 1.295, 2.177
360.000, 1.553, 0.819, 1.335, 2.205
370.000, 1.573, 0.853, 1.317, 2.221
380.000, 1.494, 0.791, 1.239, 2.095
390.000, 1.442, 0.81, 1.19, 2.037
400.000, 1.517, 0.827, 1.205, 2.106
410.000, 1.531, 0.768, 1.245, 2.117
420.000, 1.509, 0.839, 1.207, 2.106
430.000, 1.52, 0.794, 1.258, 2.126
440.000, 1.461, 0.813, 1.231, 2.076
450.000, 1.556, 0.867, 1.25, 2.176
460.000, 1.588, 0.837, 1.245, 2.184
470.000, 1.521, 0.805, 1.261, 2.133
480.000, 1.522, 0.745, 1.233, 2.095
490.000, 1.505, 0.781, 1.218, 2.087
500.000, 1.516, 0.847, 1.196, 2.108
510.000, 1.55, 0.804, 1.253, 2.149
520.000, 1.532, 0.814, 1.212, 2.116
530.000, 1.541, 0.825, 1.266, 2.158
540.000, 1.537, 0.858, 1.26, 2.164
550.000, 1.521, 0.839, 1.216, 2.120
560.000, 1.515, 0.812, 1.196, 2.094
570.000, 1.527, 0.767, 1.202, 2.089
580.000, 1.502, 0.816, 1.216, 2.097
590.000, 1.499, 0.795, 1.213, 2.085
600.000, 1.511, 0.825, 1.214, 2.106
610.000, 1.532, 0.795, 1.262, 2.138
620.000, 1.538, 0.797, 1.209, 2.112
630.000, 1.538, 0.839, 1.265, 2.160
640.000, 1.531, 0.807, 1.227, 2.121
650.000, 1.526, 0.845, 1.257, 2.150
660.000, 1.533, 0.809, 1.242, 2.132
670.000, 1.497, 0.809, 1.245, 2.108
680.000, 1.525, 0.782, 1.223, 2.105
690.000, 1.506, 0.855, 1.215, 2.115
700.000, 1.494, 0.834, 1.265, 2.127
710.000, 1.508, 0.844, 1.177, 2.090
720.000, 1.464, 0.846, 1.172, 2.057
730.000, 1.551, 0.809, 1.228, 2.137
740.000, 1.549, 0.868, 1.225, 2.157
750.000, 1.562, 0.811, 1.248, 2.157
760.000, 1.56, 0.83, 1.249, 2.163
770.000, 1.526, 0.814, 1.197, 2.103
780.000, 1.475, 0.837, 1.208, 2.082
790.000, 1.503, 0.826, 1.205, 2.096
800.000, 1.499, 0.799, 1.204, 2.082
810.000, 1.511, 0.848, 1.23, 2.124
820.000, 1.516, 0.844, 1.22, 2.121
830.000, 1.495, 0.823, 1.241, 2.110
840.000, 1.551, 0.851, 1.209, 2.142
850.000, 1.539, 0.831, 1.252, 2.150
860.000, 1.514, 0.775, 1.272, 2.123
870.000, 1.551, 0.874, 1.264, 2.183
880.000, 1.543, 0.877, 1.2, 2.142
890.000, 1.48, 0.819, 1.24, 2.097
900.000, 1.526, 0.838, 1.24, 2.137
910.000, 1.515, 0.832, 1.245, 2.130
920.000, 1.483, 0.861, 1.233, 2.112
930.000, 1.523, 0.839, 1.308, 2.175
940.000, 1.519, 0.818, 1.302, 2.161
950.000, 1.562, 0.836, 1.313, 2.205
960.000, 1.508, 0.84, 1.236, 2.123
970.000, 1.521, 0.841, 1.288, 2.163
980.000, 1.535, 0.853, 1.301, 2.185
990.000, 1.556, 0.836, 1.285, 2.184
1000.000, 1.493, 0.866, 1.252, 2.132
1010.000, 1.516, 0.849, 1.246, 2.138
1020.000, 1.554, 0.845, 1.308, 2.199
1030.000, 1.497, 0.829, 1.268, 2.129
1040.000, 1.502, 0.852, 1.27, 2.143
1050.000, 1.527, 0.827, 1.264, 2.147
1060.000, 1.491, 0.851, 1.22, 2.106
1070.000, 1.582, 0.821, 1.247, 2.175
1080.000, 1.566, 0.839, 1.276, 2.187
1090.000, 1.563, 0.87, 1.261, 2.188
1100.000, 1.535, 0.834, 1.259, 2.153
1110.000, 1.563, 0.852, 1.259, 2.180
1120.000, 1.518, 0.853, 1.264, 2.151
1130.000, 1.551, 0.836, 1.221, 2.143
1140.000, 1.526, 0.857, 1.255, 2.153
1150.000, 1.524, 0.868, 1.246, 2.151
1160.000, 1.505, 0.855, 1.264, 2.143
1170.000, 1.605, 0.88, 1.28, 2.233
1180.000, 1.536, 0.871, 1.298, 2.191
