Time, DR, DN, RN, Euclidian
0.000, 1.505, 0.819, 1.262, 2.128
10.000, 1.535, 0.837, 1.265, 2.158
20.000, 1.526, 0.862, 1.313, 2.189
30.000, 1.468, 0.858, 1.248, 2.109
40.000, 1.52, 0.824, 1.264, 2.141
50.000, 1.557, 0.865, 1.233, 2.166
60.000, 1.597, 0.881, 1.314, 2.247
70.000, 1.548, 0.846, 1.244, 2.158
80.000, 1.575, 0.859, 1.3, 2.215
90.000, 1.495, 0.79, 1.251, 2.103
100.000, 1.49, 0.743, 1.251, 2.082
110.000, 1.587, 0.871, 1.344, 2.254
120.000, 1.546, 0.79, 1.288, 2.161
130.000, 1.56, 0.771, 1.283, 2.161
140.000, 1.535, 0.868, 1.283, 2.180
150.000, 1.51, 0.796, 1.272, 2.128
160.000, 1.498, 0.745, 1.27, 2.100
170.000, 1.484, 0.737, 1.265, 2.084
180.000, 1.511, 0.815, 1.323, 2.167
190.000, 1.428, 0.798, 1.255, 2.061
200.000, 1.416, 0.816, 1.296, 2.085
210.000, 1.489, 0.794, 1.302, 2.131
220.000, 1.475, 0.849, 1.247, 2.109
230.000, 1.558, 0.802, 1.374, 2.226
240.000, 1.498, 0.803, 1.305, 2.142
250.000, 1.485, 0.837, 1.29, 2.137
260.000, 1.46, 0.833, 1.326, 2.140
270.000, 1.53, 0.833, 1.29, 2.167
280.000, 1.489, 0.858, 1.297, 2.153
290.000, 1.517, 0.819, 1.326, 2.174
300.000, 1.47, 0.746, 1.315, 2.108
310.000, 1.471, 0.861, 1.284, 2.133
320.000, 1.512, 0.869, 1.327, 2.191
330.000, 1.513, 0.799, 1.329, 2.166
340.000, 1.528, 0.838, 1.325, 2.189
350.000, 1.542, 0.8, 1.339, 2.193
360.000, 1.522, 0.889, 1.307, 2.194
370.000, 1.479, 0.812, 1.239, 2.093
380.000, 1.5, 0.857, 1.333, 2.182
390.000, 1.453, 0.862, 1.296, 2.129
400.000, 1.481, 0.761, 1.306, 2.116
410.000, 1.468, 0.812, 1.277, 2.108
420.000, 1.512, 0.779, 1.308, 2.145
430.000, 1.509, 0.77, 1.298, 2.134
440.000, 1.522, 0.837, 1.323, 2.183
450.000, 1.496, 0.843, 1.277, 2.139
460.000, 1.509, 0.814, 1.301, 2.152
