Time, DR, DN, RN, Euclidian
0.000, 1.486, 0.856, 1.251, 2.122
0.010, 1.505, 0.829, 1.277, 2.140
0.020, 1.475, 0.826, 1.252, 2.103
0.030, 1.466, 0.812, 1.295, 2.117
0.040, 1.504, 0.833, 1.281, 2.144
0.050, 1.433, 0.86, 1.209, 2.062
0.060, 1.496, 0.809, 1.25, 2.110
0.070, 1.462, 0.83, 1.288, 2.117
0.080, 1.413, 0.838, 1.233, 2.054
0.090, 1.415, 0.857, 1.251, 2.074
0.100, 1.419, 0.866, 1.226, 2.065
0.110, 1.453, 0.85, 1.279, 2.114
0.120, 1.459, 0.81, 1.255, 2.088
0.130, 1.464, 0.816, 1.243, 2.086
0.140, 1.445, 0.855, 1.224, 2.077
0.150, 1.451, 0.791, 1.27, 2.084
0.160, 1.465, 0.788, 1.284, 2.101
0.170, 1.466, 0.836, 1.261, 2.106
0.180, 1.456, 0.839, 1.255, 2.097
0.190, 1.474, 0.861, 1.281, 2.134
0.200, 1.53, 0.804, 1.284, 2.153
0.210, 1.54, 0.814, 1.305, 2.176
0.220, 1.481, 0.824, 1.299, 2.135
0.230, 1.537, 0.809, 1.336, 2.191
0.240, 1.581, 0.778, 1.357, 2.224
0.250, 1.541, 0.784, 1.301, 2.163
0.260, 1.542, 0.772, 1.339, 2.183
0.270, 1.465, 0.806, 1.283, 2.107
0.280, 1.481, 0.805, 1.263, 2.106
0.290, 1.457, 0.862, 1.322, 2.147
0.300, 1.497, 0.816, 1.268, 2.124
0.310, 1.497, 0.797, 1.286, 2.128
0.320, 1.474, 0.819, 1.274, 2.113
0.330, 1.478, 0.816, 1.238, 2.093
0.340, 1.461, 0.831, 1.268, 2.105
0.350, 1.525, 0.81, 1.301, 2.162
0.360, 1.46, 0.826, 1.247, 2.090
0.370, 1.438, 0.825, 1.233, 2.066
0.380, 1.437, 0.839, 1.233, 2.071
0.390, 1.451, 0.876, 1.269, 2.117
0.400, 1.473, 0.842, 1.259, 2.112
0.410, 1.483, 0.848, 1.25, 2.116
0.420, 1.462, 0.828, 1.299, 2.123
0.430, 1.428, 0.826, 1.263, 2.077
0.440, 1.497, 0.844, 1.356, 2.189
0.450, 1.469, 0.832, 1.297, 2.128
0.460, 1.423, 0.832, 1.264, 2.077
0.470, 1.504, 0.833, 1.304, 2.157
0.480, 1.513, 0.826, 1.272, 2.142
0.490, 1.579, 0.856, 1.317, 2.227
0.500, 1.511, 0.857, 1.245, 2.137
0.510, 1.454, 0.808, 1.271, 2.093
0.520, 1.524, 0.836, 1.22, 2.123
0.530, 1.505, 0.857, 1.283, 2.155
0.540, 1.526, 0.866, 1.269, 2.165
0.550, 1.528, 0.859, 1.281, 2.171
0.560, 1.481, 0.836, 1.264, 2.118
0.570, 1.461, 0.824, 1.278, 2.108
0.580, 1.441, 0.835, 1.223, 2.066
0.590, 1.524, 0.859, 1.272, 2.162
0.600, 1.472, 0.845, 1.239, 2.101
0.610, 1.453, 0.822, 1.265, 2.094
0.620, 1.482, 0.846, 1.287, 2.137
0.630, 1.486, 0.755, 1.315, 2.123
0.640, 1.477, 0.818, 1.276, 2.116
0.650, 1.544, 0.802, 1.3, 2.171
0.660, 1.45, 0.816, 1.276, 2.096
0.670, 1.498, 0.829, 1.317, 2.160
0.680, 1.557, 0.836, 1.292, 2.189
0.690, 1.462, 0.817, 1.293, 2.115
0.700, 1.485, 0.797, 1.247, 2.096
0.710, 1.516, 0.829, 1.301, 2.162
0.720, 1.446, 0.811, 1.252, 2.077
0.730, 1.499, 0.864, 1.247, 2.132
0.740, 1.527, 0.828, 1.279, 2.157
0.750, 1.552, 0.828, 1.267, 2.167
0.760, 1.519, 0.837, 1.271, 2.150
0.770, 1.534, 0.812, 1.273, 2.152
0.780, 1.531, 0.833, 1.267, 2.154
0.790, 1.565, 0.819, 1.278, 2.180
0.800, 1.512, 0.847, 1.317, 2.176
0.810, 1.509, 0.846, 1.28, 2.152
0.820, 1.479, 0.847, 1.277, 2.129
0.830, 1.483, 0.856, 1.274, 2.134
0.840, 1.561, 0.813, 1.31, 2.194
0.850, 1.495, 0.81, 1.311, 2.147
0.860, 1.498, 0.833, 1.292, 2.146
0.870, 1.511, 0.829, 1.291, 2.153
0.880, 1.496, 0.812, 1.29, 2.135
0.890, 1.47, 0.828, 1.333, 2.150
0.900, 1.48, 0.821, 1.305, 2.137
0.910, 1.496, 0.841, 1.316, 2.162
0.920, 1.463, 0.809, 1.298, 2.116
0.930, 1.508, 0.83, 1.251, 2.127
0.940, 1.554, 0.839, 1.253, 2.165
0.950, 1.527, 0.845, 1.274, 2.160
0.960, 1.517, 0.811, 1.299, 2.155
0.970, 1.496, 0.829, 1.279, 2.135
0.980, 1.481, 0.826, 1.273, 2.120
0.990, 1.503, 0.824, 1.27, 2.133
1.000, 1.472, 0.818, 1.257, 2.101
1.010, 1.544, 0.784, 1.324, 2.179
1.020, 1.5, 0.799, 1.284, 2.130
1.030, 1.547, 0.813, 1.293, 2.173
1.040, 1.528, 0.825, 1.29, 2.163
1.050, 1.492, 0.817, 1.309, 2.146
1.060, 1.472, 0.85, 1.285, 2.130
1.070, 1.533, 0.826, 1.349, 2.202
1.080, 1.475, 0.81, 1.267, 2.106
1.090, 1.477, 0.817, 1.325, 2.145
1.100, 1.542, 0.831, 1.314, 2.189
1.110, 1.511, 0.831, 1.296, 2.157
1.120, 1.517, 0.795, 1.314, 2.158
1.130, 1.503, 0.804, 1.3, 2.143
1.140, 1.494, 0.832, 1.229, 2.105
1.150, 1.518, 0.823, 1.277, 2.147
1.160, 1.527, 0.837, 1.272, 2.156
1.170, 1.534, 0.856, 1.297, 2.183
1.180, 1.514, 0.868, 1.281, 2.164
1.190, 1.489, 0.827, 1.29, 2.136
1.200, 1.48, 0.817, 1.275, 2.117
1.210, 1.52, 0.834, 1.306, 2.170
1.220, 1.509, 0.86, 1.296, 2.167
1.230, 1.547, 0.825, 1.294, 2.179
1.240, 1.533, 0.817, 1.31, 2.175
1.250, 1.505, 0.835, 1.259, 2.132
1.260, 1.544, 0.829, 1.309, 2.187
1.270, 1.575, 0.813, 1.336, 2.219
1.280, 1.526, 0.8, 1.285, 2.149
1.290, 1.515, 0.799, 1.293, 2.146
1.300, 1.498, 0.856, 1.31, 2.166
1.310, 1.52, 0.842, 1.321, 2.182
1.320, 1.441, 0.86, 1.271, 2.105
1.330, 1.465, 0.82, 1.29, 2.117
1.340, 1.549, 0.84, 1.321, 2.202
1.350, 1.547, 0.839, 1.323, 2.201
1.360, 1.471, 0.834, 1.285, 2.123
1.370, 1.503, 0.818, 1.275, 2.133
1.380, 1.509, 0.835, 1.292, 2.154
1.390, 1.522, 0.836, 1.291, 2.163
1.400, 1.501, 0.846, 1.309, 2.163
1.410, 1.482, 0.822, 1.293, 2.131
1.420, 1.52, 0.836, 1.264, 2.146
1.430, 1.479, 0.863, 1.244, 2.116
1.440, 1.536, 0.823, 1.268, 2.155
1.450, 1.515, 0.852, 1.26, 2.146
1.460, 1.519, 0.826, 1.276, 2.148
1.470, 1.508, 0.85, 1.252, 2.136
1.480, 1.478, 0.84, 1.265, 2.119
1.490, 1.517, 0.817, 1.293, 2.154
1.500, 1.472, 0.829, 1.301, 2.132
1.510, 1.471, 0.79, 1.259, 2.091
1.520, 1.478, 0.815, 1.273, 2.114
1.530, 1.493, 0.844, 1.252, 2.123
1.540, 1.512, 0.827, 1.238, 2.121
1.550, 1.52, 0.842, 1.31, 2.176
1.560, 1.525, 0.85, 1.297, 2.174
1.570, 1.503, 0.842, 1.281, 2.146
1.580, 1.478, 0.806, 1.218, 2.077
1.590, 1.472, 0.809, 1.324, 2.138
1.600, 1.452, 0.811, 1.26, 2.086
1.610, 1.468, 0.828, 1.246, 2.095
1.620, 1.521, 0.822, 1.334, 2.183
1.630, 1.462, 0.834, 1.272, 2.109
1.640, 1.491, 0.829, 1.258, 2.119
1.650, 1.502, 0.816, 1.299, 2.146
1.660, 1.514, 0.717, 1.291, 2.114
1.670, 1.513, 0.807, 1.298, 2.150
1.680, 1.494, 0.805, 1.299, 2.137
1.690, 1.426, 0.836, 1.251, 2.073
1.700, 1.457, 0.79, 1.258, 2.080
1.710, 1.451, 0.814, 1.287, 2.103
1.720, 1.463, 0.807, 1.295, 2.113
1.730, 1.481, 0.833, 1.296, 2.137
1.740, 1.482, 0.818, 1.267, 2.114
1.750, 1.45, 0.822, 1.251, 2.084
1.760, 1.424, 0.846, 1.294, 2.101
1.770, 1.495, 0.837, 1.313, 2.158
1.780, 1.464, 0.769, 1.265, 2.082
1.790, 1.433, 0.812, 1.23, 2.055
1.800, 1.444, 0.863, 1.242, 2.091
1.810, 1.467, 0.837, 1.298, 2.130
1.820, 1.414, 0.855, 1.237, 2.064
1.830, 1.428, 0.828, 1.228, 2.057
1.840, 1.39, 0.79, 1.235, 2.020
1.850, 1.503, 0.809, 1.325, 2.160
1.860, 1.465, 0.823, 1.288, 2.117
1.870, 1.461, 0.85, 1.257, 2.106
1.880, 1.496, 0.837, 1.237, 2.113
1.890, 1.478, 0.81, 1.246, 2.095
1.900, 1.472, 0.8, 1.277, 2.106
1.910, 1.516, 0.832, 1.291, 2.158
1.920, 1.475, 0.835, 1.278, 2.122
1.930, 1.475, 0.807, 1.275, 2.110
1.940, 1.485, 0.834, 1.269, 2.123
1.950, 1.455, 0.821, 1.244, 2.082
1.960, 1.518, 0.849, 1.27, 2.153
1.970, 1.423, 0.849, 1.197, 2.044
1.980, 1.509, 0.84, 1.258, 2.136
1.990, 1.505, 0.814, 1.271, 2.131
2.000, 1.495, 0.806, 1.253, 2.110
2.010, 1.473, 0.851, 1.262, 2.118
2.020, 1.476, 0.825, 1.314, 2.141
2.030, 1.494, 0.828, 1.267, 2.126
2.040, 1.461, 0.818, 1.262, 2.096
2.050, 1.447, 0.794, 1.274, 2.085
2.060, 1.496, 0.827, 1.286, 2.139
2.070, 1.53, 0.85, 1.249, 2.150
2.080, 1.494, 0.823, 1.285, 2.135
2.090, 1.495, 0.801, 1.252, 2.108
2.100, 1.489, 0.844, 1.282, 2.138
2.110, 1.456, 0.829, 1.248, 2.089
2.120, 1.485, 0.853, 1.255, 2.123
2.130, 1.517, 0.822, 1.279, 2.147
2.140, 1.521, 0.855, 1.253, 2.148
2.150, 1.463, 0.845, 1.226, 2.087
2.160, 1.482, 0.85, 1.251, 2.117
2.170, 1.524, 0.81, 1.252, 2.132
2.180, 1.471, 0.846, 1.256, 2.111
2.190, 1.507, 0.836, 1.273, 2.142
2.200, 1.488, 0.839, 1.332, 2.166
2.210, 1.497, 0.867, 1.273, 2.147
2.220, 1.457, 0.877, 1.258, 2.115
2.230, 1.55, 0.815, 1.281, 2.169
2.240, 1.484, 0.801, 1.292, 2.124
2.250, 1.51, 0.815, 1.264, 2.131
2.260, 1.45, 0.845, 1.235, 2.083
2.270, 1.506, 0.831, 1.304, 2.158
2.280, 1.522, 0.835, 1.29, 2.162
2.290, 1.474, 0.854, 1.284, 2.133
2.300, 1.488, 0.846, 1.212, 2.097
2.310, 1.543, 0.852, 1.272, 2.173
2.320, 1.486, 0.848, 1.232, 2.108
2.330, 1.496, 0.841, 1.27, 2.134
2.340, 1.478, 0.833, 1.284, 2.127
2.350, 1.518, 0.844, 1.33, 2.187
2.360, 1.437, 0.864, 1.214, 2.070
2.370, 1.473, 0.843, 1.247, 2.106
2.380, 1.496, 0.809, 1.312, 2.147
2.390, 1.48, 0.819, 1.261, 2.109
2.400, 1.515, 0.817, 1.253, 2.129
2.410, 1.487, 0.826, 1.309, 2.146
2.420, 1.482, 0.816, 1.275, 2.118
2.430, 1.49, 0.829, 1.27, 2.126
2.440, 1.511, 0.793, 1.352, 2.177
2.450, 1.495, 0.839, 1.242, 2.116
2.460, 1.528, 0.834, 1.264, 2.151
2.470, 1.53, 0.799, 1.289, 2.154
2.480, 1.49, 0.856, 1.286, 2.146
2.490, 1.52, 0.816, 1.265, 2.139
2.500, 1.533, 0.811, 1.325, 2.182
2.510, 1.502, 0.813, 1.275, 2.131
2.520, 1.446, 0.864, 1.284, 2.118
2.530, 1.502, 0.832, 1.333, 2.173
2.540, 1.443, 0.786, 1.303, 2.097
2.550, 1.44, 0.826, 1.278, 2.095
2.560, 1.473, 0.812, 1.26, 2.101
2.570, 1.462, 0.824, 1.234, 2.083
2.580, 1.479, 0.815, 1.327, 2.147
2.590, 1.419, 0.807, 1.261, 2.062
2.600, 1.421, 0.835, 1.217, 2.048
2.610, 1.422, 0.788, 1.242, 2.045
2.620, 1.467, 0.809, 1.297, 2.118
2.630, 1.531, 0.832, 1.287, 2.166
2.640, 1.501, 0.802, 1.269, 2.122
2.650, 1.503, 0.794, 1.274, 2.124
2.660, 1.472, 0.807, 1.256, 2.096
2.670, 1.498, 0.82, 1.274, 2.130
2.680, 1.427, 0.807, 1.227, 2.047
2.690, 1.522, 0.821, 1.294, 2.159
2.700, 1.503, 0.825, 1.233, 2.111
2.710, 1.444, 0.809, 1.224, 2.058
2.720, 1.482, 0.803, 1.244, 2.094
2.730, 1.484, 0.815, 1.25, 2.104
2.740, 1.468, 0.81, 1.222, 2.074
2.750, 1.506, 0.842, 1.262, 2.137
2.760, 1.54, 0.786, 1.275, 2.148
2.770, 1.487, 0.802, 1.256, 2.105
2.780, 1.501, 0.845, 1.251, 2.128
2.790, 1.52, 0.85, 1.241, 2.138
2.800, 1.511, 0.801, 1.262, 2.125
2.810, 1.532, 0.808, 1.253, 2.137
2.820, 1.516, 0.829, 1.282, 2.151
2.830, 1.521, 0.822, 1.247, 2.131
2.840, 1.554, 0.817, 1.281, 2.173
2.850, 1.493, 0.823, 1.28, 2.131
2.860, 1.557, 0.836, 1.259, 2.169
2.870, 1.521, 0.821, 1.266, 2.142
2.880, 1.541, 0.817, 1.274, 2.159
2.890, 1.488, 0.823, 1.247, 2.108
2.900, 1.49, 0.81, 1.285, 2.127
2.910, 1.454, 0.773, 1.288, 2.090
2.920, 1.527, 0.84, 1.285, 2.165
2.930, 1.487, 0.828, 1.267, 2.121
2.940, 1.513, 0.823, 1.261, 2.134
2.950, 1.565, 0.825, 1.29, 2.189
2.960, 1.513, 0.807, 1.287, 2.144
2.970, 1.51, 0.819, 1.241, 2.119
2.980, 1.543, 0.836, 1.306, 2.187
2.990, 1.491, 0.792, 1.275, 2.115
3.000, 1.53, 0.81, 1.319, 2.176
3.010, 1.522, 0.823, 1.281, 2.152
3.020, 1.499, 0.793, 1.26, 2.112
3.030, 1.476, 0.798, 1.288, 2.115
3.040, 1.502, 0.794, 1.23, 2.097
3.050, 1.506, 0.811, 1.255, 2.121
3.060, 1.495, 0.809, 1.23, 2.098
3.070, 1.527, 0.789, 1.306, 2.158
3.080, 1.511, 0.825, 1.272, 2.140
3.090, 1.456, 0.853, 1.244, 2.096
3.100, 1.538, 0.81, 1.261, 2.147
3.110, 1.558, 0.783, 1.277, 2.161
3.120, 1.555, 0.819, 1.305, 2.189
3.130, 1.537, 0.843, 1.281, 2.171
3.140, 1.545, 0.812, 1.336, 2.198
3.150, 1.515, 0.781, 1.323, 2.157
3.160, 1.468, 0.805, 1.269, 2.100
3.170, 1.519, 0.778, 1.279, 2.132
3.180, 1.515, 0.803, 1.314, 2.160
3.190, 1.506, 0.831, 1.289, 2.149
3.200, 1.515, 0.815, 1.251, 2.127
3.210, 1.503, 0.786, 1.267, 2.117
3.220, 1.497, 0.792, 1.31, 2.141
3.230, 1.581, 0.824, 1.311, 2.212
3.240, 1.512, 0.818, 1.285, 2.146
3.250, 1.551, 0.777, 1.3, 2.167
3.260, 1.534, 0.832, 1.29, 2.170
3.270, 1.511, 0.799, 1.298, 2.146
3.280, 1.476, 0.823, 1.231, 2.090
3.290, 1.523, 0.814, 1.292, 2.156
3.300, 1.54, 0.817, 1.288, 2.167
3.310, 1.535, 0.818, 1.308, 2.176
3.320, 1.54, 0.804, 1.279, 2.157
3.330, 1.519, 0.805, 1.293, 2.151
3.340, 1.515, 0.798, 1.304, 2.152
3.350, 1.459, 0.809, 1.251, 2.085
3.360, 1.552, 0.834, 1.281, 2.178
3.370, 1.518, 0.775, 1.283, 2.133
3.380, 1.51, 0.803, 1.266, 2.127
3.390, 1.528, 0.798, 1.298, 2.157
3.400, 1.48, 0.828, 1.286, 2.128
3.410, 1.518, 0.863, 1.318, 2.187
3.420, 1.613, 0.816, 1.353, 2.257
3.430, 1.567, 0.855, 1.34, 2.232
3.440, 1.49, 0.777, 1.285, 2.115
