Time, DR, DN, RN, Euclidian
0.000, 1.553, 0.781, 1.348, 2.199
10.000, 1.676, 0.817, 1.403, 2.333
20.000, 1.679, 0.842, 1.352, 2.314
30.000, 1.647, 0.819, 1.357, 2.285
40.000, 1.666, 0.861, 1.384, 2.330
50.000, 1.719, 0.896, 1.397, 2.389
60.000, 1.652, 0.845, 1.354, 2.297
70.000, 1.691, 0.853, 1.378, 2.342
80.000, 1.698, 0.853, 1.415, 2.369
90.000, 1.686, 0.815, 1.41, 2.344
100.000, 1.748, 0.812, 1.427, 2.398
110.000, 1.738, 0.808, 1.375, 2.358
120.000, 1.754, 0.808, 1.431, 2.403
130.000, 1.716, 0.797, 1.41, 2.359
140.000, 1.754, 0.849, 1.444, 2.425
150.000, 1.78, 0.799, 1.447, 2.429
160.000, 1.781, 0.829, 1.47, 2.453
170.000, 1.761, 0.857, 1.407, 2.411
180.000, 1.77, 0.858, 1.416, 2.423
190.000, 1.819, 0.88, 1.456, 2.490
200.000, 1.713, 0.874, 1.388, 2.371
210.000, 1.681, 0.845, 1.402, 2.346
220.000, 1.667, 0.843, 1.392, 2.329
230.000, 1.693, 0.838, 1.389, 2.344
240.000, 1.705, 0.823, 1.419, 2.365
250.000, 1.792, 0.798, 1.463, 2.447
260.000, 1.749, 0.822, 1.44, 2.410
270.000, 1.785, 0.833, 1.48, 2.463
280.000, 1.732, 0.835, 1.461, 2.414
290.000, 1.758, 0.81, 1.465, 2.427
300.000, 1.777, 0.834, 1.479, 2.457
310.000, 1.726, 0.804, 1.422, 2.376
320.000, 1.701, 0.774, 1.448, 2.364
330.000, 1.699, 0.793, 1.447, 2.368
340.000, 1.672, 0.751, 1.406, 2.310
350.000, 1.66, 0.794, 1.439, 2.335
360.000, 1.718, 0.807, 1.448, 2.387
370.000, 1.702, 0.813, 1.429, 2.366
380.000, 1.735, 0.834, 1.433, 2.399
390.000, 1.777, 0.806, 1.468, 2.441
400.000, 1.72, 0.793, 1.439, 2.378
410.000, 1.693, 0.786, 1.404, 2.335
420.000, 1.718, 0.826, 1.421, 2.377
430.000, 1.717, 0.833, 1.374, 2.351
440.000, 1.765, 0.817, 1.464, 2.434
450.000, 1.725, 0.806, 1.423, 2.377
460.000, 1.725, 0.834, 1.429, 2.390
470.000, 1.704, 0.804, 1.408, 2.352
480.000, 1.79, 0.81, 1.479, 2.459
490.000, 1.649, 0.819, 1.414, 2.321
500.000, 1.717, 0.827, 1.414, 2.373
510.000, 1.689, 0.837, 1.416, 2.357
520.000, 1.624, 0.79, 1.389, 2.278
530.000, 1.665, 0.805, 1.408, 2.324
540.000, 1.632, 0.815, 1.394, 2.295
550.000, 1.646, 0.835, 1.415, 2.325
560.000, 1.65, 0.834, 1.391, 2.313
570.000, 1.643, 0.816, 1.379, 2.294
580.000, 1.668, 0.802, 1.438, 2.343
590.000, 1.578, 0.806, 1.346, 2.225
600.000, 1.665, 0.808, 1.388, 2.313
610.000, 1.67, 0.825, 1.391, 2.324
620.000, 1.692, 0.804, 1.446, 2.366
630.000, 1.667, 0.83, 1.37, 2.311
640.000, 1.602, 0.826, 1.37, 2.263
650.000, 1.654, 0.821, 1.405, 2.320
660.000, 1.631, 0.828, 1.378, 2.290
670.000, 1.684, 0.794, 1.398, 2.328
680.000, 1.634, 0.813, 1.395, 2.297
690.000, 1.656, 0.836, 1.379, 2.311
700.000, 1.669, 0.847, 1.357, 2.311
710.000, 1.616, 0.834, 1.343, 2.260
720.000, 1.628, 0.808, 1.383, 2.283
730.000, 1.668, 0.822, 1.43, 2.345
740.000, 1.617, 0.823, 1.356, 2.265
750.000, 1.615, 0.82, 1.376, 2.274
760.000, 1.51, 0.813, 1.361, 2.189
770.000, 1.56, 0.799, 1.368, 2.223
780.000, 1.589, 0.829, 1.38, 2.261
790.000, 1.628, 0.806, 1.379, 2.280
800.000, 1.576, 0.79, 1.421, 2.264
810.000, 1.601, 0.811, 1.363, 2.253
820.000, 1.569, 0.832, 1.342, 2.225
