Time, DR, DN, RN, Euclidian
0.000, 1.539, 0.831, 1.281, 2.167
10.000, 1.604, 0.812, 1.363, 2.256
20.000, 1.572, 0.811, 1.371, 2.237
30.000, 1.573, 0.882, 1.429, 2.300
40.000, 1.588, 0.858, 1.393, 2.279
50.000, 1.547, 0.848, 1.362, 2.228
60.000, 1.589, 0.892, 1.378, 2.284
70.000, 1.613, 0.838, 1.379, 2.281
80.000, 1.601, 0.805, 1.375, 2.258
90.000, 1.614, 0.821, 1.364, 2.267
100.000, 1.63, 0.81, 1.371, 2.278
110.000, 1.622, 0.808, 1.408, 2.294
120.000, 1.583, 0.79, 1.429, 2.274
130.000, 1.605, 0.825, 1.396, 2.281
140.000, 1.551, 0.756, 1.333, 2.180
150.000, 1.56, 0.784, 1.394, 2.234
160.000, 1.579, 0.822, 1.361, 2.240
170.000, 1.654, 0.814, 1.401, 2.315
180.000, 1.584, 0.774, 1.362, 2.227
190.000, 1.602, 0.834, 1.341, 2.249
200.000, 1.651, 0.824, 1.364, 2.294
210.000, 1.608, 0.8, 1.397, 2.275
220.000, 1.586, 0.782, 1.358, 2.229
230.000, 1.623, 0.792, 1.32, 2.236
240.000, 1.594, 0.867, 1.374, 2.276
250.000, 1.631, 0.786, 1.347, 2.256
260.000, 1.558, 0.825, 1.368, 2.231
270.000, 1.588, 0.816, 1.366, 2.248
280.000, 1.594, 0.81, 1.377, 2.256
290.000, 1.547, 0.81, 1.37, 2.219
300.000, 1.586, 0.816, 1.387, 2.259
310.000, 1.54, 0.839, 1.352, 2.214
320.000, 1.549, 0.833, 1.339, 2.210
330.000, 1.608, 0.84, 1.379, 2.278
340.000, 1.58, 0.802, 1.362, 2.234
350.000, 1.552, 0.833, 1.364, 2.227
360.000, 1.579, 0.831, 1.36, 2.243
370.000, 1.565, 0.801, 1.371, 2.229
380.000, 1.568, 0.831, 1.343, 2.225
390.000, 1.587, 0.838, 1.332, 2.234
400.000, 1.582, 0.8, 1.378, 2.245
410.000, 1.575, 0.811, 1.344, 2.223
420.000, 1.522, 0.818, 1.318, 2.173
430.000, 1.542, 0.798, 1.278, 2.155
440.000, 1.573, 0.803, 1.354, 2.225
450.000, 1.57, 0.816, 1.397, 2.254
460.000, 1.578, 0.824, 1.373, 2.248
470.000, 1.65, 0.835, 1.378, 2.306
480.000, 1.615, 0.812, 1.312, 2.233
490.000, 1.628, 0.844, 1.335, 2.268
500.000, 1.644, 0.837, 1.415, 2.324
510.000, 1.616, 0.81, 1.368, 2.266
520.000, 1.579, 0.782, 1.348, 2.218
530.000, 1.629, 0.825, 1.393, 2.296
540.000, 1.617, 0.814, 1.407, 2.292
550.000, 1.619, 0.816, 1.384, 2.280
560.000, 1.565, 0.814, 1.362, 2.228
570.000, 1.596, 0.818, 1.36, 2.250
580.000, 1.583, 0.796, 1.347, 2.225
590.000, 1.595, 0.82, 1.354, 2.247
600.000, 1.574, 0.793, 1.351, 2.220
610.000, 1.554, 0.829, 1.319, 2.200
620.000, 1.565, 0.838, 1.385, 2.251
630.000, 1.595, 0.819, 1.34, 2.238
640.000, 1.563, 0.83, 1.329, 2.213
650.000, 1.633, 0.834, 1.391, 2.301
