Time, DR, DN, RN, Euclidian
0.000, 1.519, 0.798, 1.308, 2.157
10.000, 1.604, 0.844, 1.378, 2.276
20.000, 1.61, 0.795, 1.418, 2.287
30.000, 1.578, 0.816, 1.351, 2.231
40.000, 1.632, 0.817, 1.428, 2.317
50.000, 1.496, 0.834, 1.349, 2.180
60.000, 1.549, 0.792, 1.407, 2.237
70.000, 1.503, 0.793, 1.364, 2.179
80.000, 1.548, 0.822, 1.404, 2.245
90.000, 1.584, 0.795, 1.348, 2.226
100.000, 1.582, 0.833, 1.4, 2.270
110.000, 1.536, 0.834, 1.337, 2.200
120.000, 1.534, 0.821, 1.343, 2.197
130.000, 1.602, 0.833, 1.404, 2.287
140.000, 1.626, 0.849, 1.42, 2.319
150.000, 1.618, 0.822, 1.417, 2.302
160.000, 1.567, 0.789, 1.403, 2.246
170.000, 1.545, 0.79, 1.395, 2.226
180.000, 1.545, 0.829, 1.327, 2.198
190.000, 1.555, 0.85, 1.357, 2.232
200.000, 1.555, 0.803, 1.371, 2.223
210.000, 1.578, 0.877, 1.39, 2.278
220.000, 1.541, 0.864, 1.359, 2.228
230.000, 1.564, 0.79, 1.402, 2.244
240.000, 1.623, 0.821, 1.402, 2.296
250.000, 1.573, 0.858, 1.372, 2.256
260.000, 1.543, 0.86, 1.371, 2.236
270.000, 1.631, 0.868, 1.397, 2.316
280.000, 1.576, 0.828, 1.382, 2.253
290.000, 1.603, 0.853, 1.38, 2.280
300.000, 1.596, 0.85, 1.381, 2.275
310.000, 1.596, 0.855, 1.376, 2.274
320.000, 1.57, 0.891, 1.381, 2.272
330.000, 1.543, 0.866, 1.353, 2.227
340.000, 1.604, 0.9, 1.334, 2.272
350.000, 1.564, 0.833, 1.359, 2.233
360.000, 1.577, 0.882, 1.345, 2.252
370.000, 1.548, 0.822, 1.36, 2.218
380.000, 1.596, 0.852, 1.297, 2.226
390.000, 1.537, 0.846, 1.311, 2.190
400.000, 1.602, 0.859, 1.353, 2.266
410.000, 1.59, 0.817, 1.366, 2.249
420.000, 1.583, 0.799, 1.371, 2.241
430.000, 1.538, 0.824, 1.344, 2.202
440.000, 1.6, 0.855, 1.401, 2.292
450.000, 1.577, 0.847, 1.357, 2.246
460.000, 1.504, 0.838, 1.359, 2.193
470.000, 1.512, 0.873, 1.354, 2.209
480.000, 1.577, 0.84, 1.403, 2.271
490.000, 1.534, 0.817, 1.344, 2.197
500.000, 1.59, 0.852, 1.361, 2.259
510.000, 1.478, 0.836, 1.285, 2.129
520.000, 1.546, 0.843, 1.383, 2.239
530.000, 1.545, 0.834, 1.324, 2.198
540.000, 1.618, 0.815, 1.379, 2.276
550.000, 1.627, 0.868, 1.384, 2.305
560.000, 1.607, 0.832, 1.381, 2.276
570.000, 1.578, 0.829, 1.348, 2.234
580.000, 1.528, 0.818, 1.371, 2.209
