Time, DR, DN, RN, Euclidian
0.000, 1.539, 0.81, 1.312, 2.178
10.000, 1.538, 0.822, 1.296, 2.172
20.000, 1.613, 0.84, 1.396, 2.292
30.000, 1.58, 0.821, 1.404, 2.267
40.000, 1.634, 0.836, 1.396, 2.306
50.000, 1.589, 0.827, 1.361, 2.249
60.000, 1.587, 0.843, 1.366, 2.257
70.000, 1.623, 0.795, 1.366, 2.265
80.000, 1.544, 0.856, 1.327, 2.208
90.000, 1.57, 0.847, 1.385, 2.258
100.000, 1.608, 0.866, 1.358, 2.275
110.000, 1.567, 0.818, 1.307, 2.198
120.000, 1.565, 0.81, 1.301, 2.190
130.000, 1.521, 0.843, 1.305, 2.174
140.000, 1.545, 0.845, 1.354, 2.221
150.000, 1.562, 0.809, 1.266, 2.167
160.000, 1.524, 0.792, 1.317, 2.164
170.000, 1.551, 0.822, 1.338, 2.207
180.000, 1.59, 0.804, 1.362, 2.242
190.000, 1.55, 0.85, 1.326, 2.209
200.000, 1.562, 0.839, 1.343, 2.224
210.000, 1.581, 0.853, 1.423, 2.291
220.000, 1.579, 0.839, 1.331, 2.229
230.000, 1.606, 0.835, 1.366, 2.267
240.000, 1.599, 0.808, 1.349, 2.242
250.000, 1.543, 0.865, 1.344, 2.221
260.000, 1.582, 0.852, 1.343, 2.243
270.000, 1.572, 0.829, 1.37, 2.243
280.000, 1.629, 0.812, 1.402, 2.297
290.000, 1.617, 0.845, 1.389, 2.293
300.000, 1.574, 0.826, 1.354, 2.234
310.000, 1.523, 0.851, 1.326, 2.191
320.000, 1.479, 0.825, 1.278, 2.121
330.000, 1.538, 0.806, 1.381, 2.218
340.000, 1.506, 0.816, 1.318, 2.161
350.000, 1.511, 0.856, 1.338, 2.192
360.000, 1.543, 0.842, 1.312, 2.193
370.000, 1.538, 0.869, 1.309, 2.198
380.000, 1.531, 0.847, 1.331, 2.198
390.000, 1.534, 0.83, 1.342, 2.200
400.000, 1.52, 0.85, 1.336, 2.194
410.000, 1.534, 0.814, 1.334, 2.189
420.000, 1.563, 0.816, 1.336, 2.212
430.000, 1.538, 0.816, 1.34, 2.197
440.000, 1.564, 0.831, 1.385, 2.248
450.000, 1.527, 0.842, 1.344, 2.201
460.000, 1.557, 0.799, 1.364, 2.218
470.000, 1.528, 0.857, 1.37, 2.223
480.000, 1.538, 0.815, 1.338, 2.195
490.000, 1.569, 0.813, 1.329, 2.211
500.000, 1.575, 0.801, 1.356, 2.227
510.000, 1.512, 0.82, 1.306, 2.159
520.000, 1.582, 0.812, 1.36, 2.238
530.000, 1.538, 0.821, 1.355, 2.208
540.000, 1.522, 0.842, 1.316, 2.181
550.000, 1.545, 0.85, 1.324, 2.205
560.000, 1.502, 0.866, 1.343, 2.193
570.000, 1.526, 0.856, 1.351, 2.210
580.000, 1.503, 0.869, 1.326, 2.184
590.000, 1.571, 0.833, 1.349, 2.231
600.000, 1.555, 0.858, 1.335, 2.221
610.000, 1.497, 0.823, 1.348, 2.176
620.000, 1.504, 0.85, 1.319, 2.173
630.000, 1.531, 0.804, 1.367, 2.204
640.000, 1.522, 0.799, 1.359, 2.191
650.000, 1.556, 0.838, 1.376, 2.239
660.000, 1.509, 0.846, 1.369, 2.206
670.000, 1.565, 0.859, 1.375, 2.253
680.000, 1.541, 0.863, 1.35, 2.223
690.000, 1.588, 0.845, 1.353, 2.250
700.000, 1.536, 0.88, 1.321, 2.208
710.000, 1.548, 0.847, 1.341, 2.216
720.000, 1.532, 0.842, 1.32, 2.190
730.000, 1.494, 0.879, 1.317, 2.176
740.000, 1.526, 0.824, 1.307, 2.171
750.000, 1.574, 0.822, 1.304, 2.203
760.000, 1.51, 0.853, 1.323, 2.181
770.000, 1.541, 0.829, 1.336, 2.201
780.000, 1.563, 0.84, 1.324, 2.213
790.000, 1.518, 0.832, 1.323, 2.178
800.000, 1.596, 0.805, 1.382, 2.259
810.000, 1.551, 0.797, 1.31, 2.181
820.000, 1.541, 0.798, 1.351, 2.199
830.000, 1.55, 0.868, 1.344, 2.227
840.000, 1.508, 0.832, 1.33, 2.176
850.000, 1.494, 0.859, 1.303, 2.160
860.000, 1.485, 0.789, 1.351, 2.157
870.000, 1.544, 0.808, 1.327, 2.190
880.000, 1.522, 0.838, 1.371, 2.213
890.000, 1.468, 0.826, 1.36, 2.164
900.000, 1.53, 0.843, 1.32, 2.189
910.000, 1.516, 0.844, 1.34, 2.192
920.000, 1.491, 0.833, 1.303, 2.148
930.000, 1.528, 0.84, 1.343, 2.200
940.000, 1.534, 0.826, 1.383, 2.224
950.000, 1.526, 0.821, 1.339, 2.189
960.000, 1.522, 0.826, 1.317, 2.175
970.000, 1.583, 0.795, 1.377, 2.243
980.000, 1.549, 0.835, 1.33, 2.205
990.000, 1.543, 0.82, 1.375, 2.223
1000.000, 1.549, 0.824, 1.334, 2.204
1010.000, 1.521, 0.822, 1.339, 2.186
1020.000, 1.551, 0.826, 1.373, 2.230
1030.000, 1.549, 0.847, 1.353, 2.224
1040.000, 1.493, 0.819, 1.31, 2.148
1050.000, 1.547, 0.808, 1.335, 2.197
1060.000, 1.516, 0.896, 1.324, 2.203
1070.000, 1.502, 0.8, 1.304, 2.143
1080.000, 1.525, 0.818, 1.328, 2.181
1090.000, 1.551, 0.872, 1.352, 2.234
1100.000, 1.561, 0.876, 1.324, 2.226
1110.000, 1.487, 0.842, 1.308, 2.151
1120.000, 1.532, 0.845, 1.338, 2.202
1130.000, 1.509, 0.856, 1.33, 2.186
1140.000, 1.516, 0.851, 1.326, 2.186
1150.000, 1.494, 0.814, 1.344, 2.168
1160.000, 1.508, 0.841, 1.361, 2.198
1170.000, 1.551, 0.8, 1.402, 2.238
1180.000, 1.497, 0.823, 1.332, 2.166
1190.000, 1.492, 0.781, 1.353, 2.160
1200.000, 1.525, 0.8, 1.37, 2.200
1210.000, 1.48, 0.779, 1.325, 2.133
1220.000, 1.474, 0.802, 1.277, 2.108
1230.000, 1.487, 0.768, 1.31, 2.125
1240.000, 1.495, 0.787, 1.322, 2.145
1250.000, 1.491, 0.798, 1.347, 2.162
1260.000, 1.539, 0.8, 1.345, 2.194
1270.000, 1.55, 0.834, 1.348, 2.217
1280.000, 1.566, 0.816, 1.364, 2.231
1290.000, 1.558, 0.838, 1.35, 2.225
1300.000, 1.599, 0.813, 1.37, 2.257
1310.000, 1.554, 0.801, 1.342, 2.203
1320.000, 1.504, 0.853, 1.355, 2.196
1330.000, 1.484, 0.832, 1.284, 2.131
1340.000, 1.507, 0.829, 1.343, 2.182
1350.000, 1.498, 0.824, 1.321, 2.160
1360.000, 1.499, 0.814, 1.292, 2.139
1370.000, 1.543, 0.832, 1.376, 2.228
1380.000, 1.515, 0.817, 1.318, 2.167
