Time, DR, DN, RN, Euclidian
0.000, 1.559, 0.795, 1.327, 2.196
0.010, 1.601, 0.799, 1.351, 2.242
0.020, 1.667, 0.773, 1.435, 2.331
0.030, 1.575, 0.798, 1.346, 2.220
0.040, 1.654, 0.763, 1.39, 2.291
0.050, 1.659, 0.812, 1.379, 2.305
0.060, 1.63, 0.786, 1.316, 2.237
0.070, 1.691, 0.817, 1.334, 2.303
0.080, 1.645, 0.821, 1.351, 2.281
0.090, 1.67, 0.807, 1.379, 2.311
0.100, 1.668, 0.843, 1.441, 2.359
0.110, 1.661, 0.78, 1.368, 2.288
0.120, 1.654, 0.83, 1.357, 2.294
0.130, 1.648, 0.827, 1.38, 2.303
0.140, 1.613, 0.827, 1.371, 2.272
0.150, 1.605, 0.791, 1.404, 2.274
0.160, 1.602, 0.801, 1.369, 2.254
0.170, 1.623, 0.808, 1.388, 2.283
0.180, 1.61, 0.803, 1.37, 2.261
0.190, 1.629, 0.826, 1.383, 2.290
0.200, 1.673, 0.863, 1.385, 2.337
0.210, 1.644, 0.817, 1.344, 2.275
0.220, 1.687, 0.813, 1.394, 2.334
0.230, 1.622, 0.773, 1.401, 2.278
0.240, 1.615, 0.818, 1.386, 2.279
0.250, 1.692, 0.811, 1.437, 2.363
0.260, 1.662, 0.788, 1.365, 2.290
0.270, 1.684, 0.805, 1.408, 2.338
0.280, 1.662, 0.814, 1.386, 2.312
0.290, 1.685, 0.806, 1.401, 2.334
0.300, 1.591, 0.827, 1.39, 2.268
0.310, 1.628, 0.824, 1.371, 2.282
0.320, 1.584, 0.803, 1.37, 2.242
0.330, 1.626, 0.832, 1.407, 2.305
0.340, 1.624, 0.852, 1.368, 2.287
0.350, 1.659, 0.809, 1.367, 2.296
0.360, 1.625, 0.768, 1.417, 2.288
0.370, 1.582, 0.765, 1.354, 2.218
0.380, 1.688, 0.798, 1.392, 2.328
0.390, 1.616, 0.781, 1.368, 2.256
0.400, 1.572, 0.756, 1.333, 2.195
0.410, 1.595, 0.825, 1.356, 2.250
0.420, 1.624, 0.793, 1.361, 2.262
0.430, 1.542, 0.816, 1.314, 2.184
0.440, 1.576, 0.786, 1.352, 2.220
0.450, 1.602, 0.795, 1.347, 2.238
0.460, 1.596, 0.785, 1.358, 2.237
0.470, 1.638, 0.824, 1.344, 2.273
0.480, 1.578, 0.815, 1.342, 2.226
0.490, 1.624, 0.807, 1.338, 2.253
0.500, 1.626, 0.844, 1.375, 2.290
0.510, 1.584, 0.789, 1.339, 2.219
0.520, 1.563, 0.811, 1.33, 2.206
0.530, 1.607, 0.822, 1.367, 2.264
0.540, 1.617, 0.842, 1.385, 2.289
0.550, 1.59, 0.827, 1.318, 2.224
0.560, 1.561, 0.782, 1.283, 2.166
0.570, 1.659, 0.798, 1.364, 2.291
0.580, 1.586, 0.793, 1.333, 2.218
0.590, 1.601, 0.793, 1.387, 2.261
0.600, 1.594, 0.802, 1.342, 2.232
0.610, 1.583, 0.787, 1.342, 2.219
0.620, 1.581, 0.822, 1.352, 2.236
0.630, 1.598, 0.814, 1.351, 2.245
0.640, 1.64, 0.785, 1.358, 2.269
0.650, 1.648, 0.78, 1.361, 2.275
0.660, 1.647, 0.861, 1.375, 2.311
0.670, 1.625, 0.806, 1.361, 2.267
0.680, 1.58, 0.778, 1.312, 2.196
0.690, 1.638, 0.847, 1.353, 2.287
0.700, 1.589, 0.864, 1.343, 2.252
0.710, 1.583, 0.789, 1.352, 2.226
0.720, 1.599, 0.818, 1.349, 2.246
0.730, 1.57, 0.816, 1.307, 2.199
0.740, 1.597, 0.822, 1.39, 2.271
0.750, 1.608, 0.795, 1.377, 2.261
0.760, 1.666, 0.79, 1.359, 2.290
0.770, 1.634, 0.81, 1.377, 2.285
0.780, 1.611, 0.758, 1.329, 2.221
0.790, 1.591, 0.806, 1.379, 2.254
0.800, 1.643, 0.802, 1.37, 2.284
0.810, 1.632, 0.774, 1.349, 2.254
0.820, 1.684, 0.832, 1.407, 2.346
0.830, 1.638, 0.81, 1.415, 2.311
0.840, 1.599, 0.815, 1.35, 2.245
0.850, 1.63, 0.757, 1.371, 2.260
0.860, 1.598, 0.795, 1.365, 2.246
0.870, 1.574, 0.812, 1.337, 2.219
0.880, 1.594, 0.784, 1.304, 2.203
0.890, 1.636, 0.798, 1.362, 2.273
0.900, 1.61, 0.826, 1.376, 2.273
0.910, 1.646, 0.813, 1.376, 2.294
0.920, 1.642, 0.825, 1.368, 2.290
0.930, 1.564, 0.831, 1.347, 2.225
0.940, 1.652, 0.836, 1.381, 2.309
0.950, 1.639, 0.822, 1.334, 2.267
0.960, 1.635, 0.825, 1.35, 2.275
0.970, 1.65, 0.807, 1.36, 2.285
0.980, 1.638, 0.802, 1.399, 2.298
0.990, 1.64, 0.811, 1.398, 2.302
1.000, 1.686, 0.809, 1.419, 2.347
1.010, 1.621, 0.811, 1.4, 2.290
1.020, 1.654, 0.794, 1.413, 2.315
1.030, 1.617, 0.81, 1.363, 2.264
1.040, 1.621, 0.807, 1.376, 2.274
1.050, 1.641, 0.831, 1.382, 2.300
1.060, 1.614, 0.794, 1.368, 2.259
1.070, 1.633, 0.809, 1.388, 2.290
1.080, 1.66, 0.85, 1.378, 2.318
1.090, 1.66, 0.823, 1.394, 2.318
1.100, 1.67, 0.845, 1.367, 2.317
1.110, 1.656, 0.841, 1.357, 2.300
1.120, 1.619, 0.824, 1.324, 2.247
1.130, 1.62, 0.824, 1.352, 2.265
1.140, 1.658, 0.814, 1.357, 2.291
1.150, 1.632, 0.829, 1.361, 2.281
1.160, 1.617, 0.812, 1.366, 2.267
1.170, 1.662, 0.814, 1.36, 2.296
1.180, 1.611, 0.815, 1.374, 2.268
1.190, 1.65, 0.813, 1.383, 2.301
1.200, 1.639, 0.782, 1.379, 2.280
1.210, 1.618, 0.8, 1.405, 2.287
1.220, 1.682, 0.826, 1.346, 2.307
1.230, 1.637, 0.825, 1.353, 2.278
1.240, 1.666, 0.821, 1.359, 2.301
1.250, 1.61, 0.811, 1.307, 2.226
1.260, 1.676, 0.833, 1.327, 2.294
1.270, 1.657, 0.835, 1.317, 2.275
1.280, 1.647, 0.797, 1.369, 2.285
1.290, 1.643, 0.814, 1.362, 2.284
1.300, 1.599, 0.81, 1.313, 2.221
1.310, 1.629, 0.847, 1.287, 2.242
1.320, 1.655, 0.817, 1.396, 2.314
1.330, 1.618, 0.844, 1.354, 2.272
1.340, 1.698, 0.83, 1.389, 2.345
1.350, 1.624, 0.799, 1.366, 2.267
1.360, 1.632, 0.824, 1.364, 2.280
1.370, 1.65, 0.798, 1.337, 2.268
1.380, 1.602, 0.823, 1.328, 2.237
1.390, 1.642, 0.836, 1.378, 2.300
1.400, 1.614, 0.822, 1.347, 2.257
1.410, 1.662, 0.822, 1.39, 2.317
1.420, 1.648, 0.793, 1.345, 2.270
1.430, 1.593, 0.812, 1.33, 2.228
1.440, 1.663, 0.812, 1.363, 2.298
1.450, 1.625, 0.785, 1.341, 2.248
1.460, 1.632, 0.79, 1.374, 2.274
1.470, 1.593, 0.814, 1.339, 2.234
1.480, 1.619, 0.804, 1.355, 2.259
1.490, 1.672, 0.784, 1.366, 2.296
1.500, 1.595, 0.794, 1.314, 2.213
1.510, 1.681, 0.788, 1.36, 2.301
1.520, 1.658, 0.826, 1.375, 2.306
1.530, 1.674, 0.806, 1.337, 2.288
1.540, 1.659, 0.79, 1.384, 2.300
1.550, 1.686, 0.812, 1.389, 2.330
1.560, 1.663, 0.803, 1.372, 2.300
1.570, 1.599, 0.781, 1.345, 2.230
1.580, 1.67, 0.816, 1.38, 2.314
1.590, 1.678, 0.83, 1.406, 2.341
1.600, 1.688, 0.833, 1.385, 2.336
1.610, 1.671, 0.782, 1.373, 2.299
1.620, 1.668, 0.827, 1.304, 2.273
1.630, 1.722, 0.816, 1.379, 2.352
1.640, 1.686, 0.793, 1.396, 2.328
1.650, 1.672, 0.796, 1.383, 2.311
1.660, 1.619, 0.798, 1.345, 2.250
1.670, 1.637, 0.789, 1.381, 2.282
1.680, 1.632, 0.795, 1.354, 2.264
1.690, 1.589, 0.787, 1.341, 2.223
1.700, 1.588, 0.814, 1.313, 2.215
1.710, 1.647, 0.809, 1.381, 2.296
1.720, 1.611, 0.792, 1.313, 2.224
1.730, 1.625, 0.822, 1.348, 2.265
1.740, 1.604, 0.808, 1.347, 2.245
1.750, 1.616, 0.822, 1.309, 2.236
1.760, 1.604, 0.791, 1.317, 2.221
1.770, 1.6, 0.823, 1.26, 2.196
1.780, 1.643, 0.804, 1.344, 2.269
1.790, 1.677, 0.802, 1.367, 2.307
1.800, 1.631, 0.818, 1.33, 2.257
1.810, 1.552, 0.762, 1.295, 2.160
1.820, 1.601, 0.818, 1.313, 2.226
1.830, 1.553, 0.781, 1.254, 2.143
1.840, 1.603, 0.8, 1.336, 2.234
1.850, 1.573, 0.793, 1.295, 2.186
1.860, 1.596, 0.811, 1.299, 2.211
1.870, 1.601, 0.819, 1.318, 2.229
