Time, DR, DN, RN, Euclidian
0.000, 1.555, 0.816, 1.326, 2.200
10.000, 1.594, 0.796, 1.345, 2.232
20.000, 1.55, 0.807, 1.35, 2.208
30.000, 1.607, 0.813, 1.378, 2.267
40.000, 1.557, 0.766, 1.354, 2.200
50.000, 1.605, 0.806, 1.394, 2.273
60.000, 1.598, 0.785, 1.412, 2.272
70.000, 1.669, 0.807, 1.408, 2.327
80.000, 1.633, 0.791, 1.399, 2.291
90.000, 1.642, 0.785, 1.385, 2.287
100.000, 1.615, 0.774, 1.377, 2.259
110.000, 1.608, 0.765, 1.373, 2.248
120.000, 1.56, 0.771, 1.36, 2.208
130.000, 1.66, 0.809, 1.431, 2.336
140.000, 1.632, 0.812, 1.399, 2.297
150.000, 1.652, 0.794, 1.398, 2.305
160.000, 1.631, 0.772, 1.402, 2.285
170.000, 1.563, 0.788, 1.278, 2.167
180.000, 1.619, 0.805, 1.384, 2.276
190.000, 1.573, 0.799, 1.35, 2.221
200.000, 1.587, 0.812, 1.35, 2.236
210.000, 1.585, 0.794, 1.355, 2.231
220.000, 1.632, 0.796, 1.382, 2.281
230.000, 1.6, 0.827, 1.339, 2.244
240.000, 1.539, 0.769, 1.355, 2.189
250.000, 1.56, 0.787, 1.312, 2.185
260.000, 1.57, 0.794, 1.34, 2.211
270.000, 1.626, 0.783, 1.363, 2.261
280.000, 1.595, 0.823, 1.344, 2.242
290.000, 1.618, 0.796, 1.33, 2.240
300.000, 1.599, 0.776, 1.319, 2.213
310.000, 1.578, 0.803, 1.341, 2.221
320.000, 1.621, 0.819, 1.373, 2.276
330.000, 1.608, 0.766, 1.335, 2.225
340.000, 1.585, 0.803, 1.354, 2.233
350.000, 1.585, 0.831, 1.353, 2.243
360.000, 1.574, 0.801, 1.34, 2.216
370.000, 1.545, 0.697, 1.347, 2.165
380.000, 1.543, 0.793, 1.386, 2.220
390.000, 1.598, 0.79, 1.395, 2.263
400.000, 1.589, 0.816, 1.361, 2.245
410.000, 1.594, 0.808, 1.383, 2.259
420.000, 1.541, 0.796, 1.332, 2.186
430.000, 1.627, 0.843, 1.426, 2.321
440.000, 1.631, 0.805, 1.369, 2.276
450.000, 1.629, 0.815, 1.366, 2.276
460.000, 1.601, 0.763, 1.352, 2.230
470.000, 1.569, 0.802, 1.368, 2.230
480.000, 1.613, 0.822, 1.368, 2.269
490.000, 1.656, 0.809, 1.398, 2.313
500.000, 1.641, 0.734, 1.385, 2.269
510.000, 1.566, 0.802, 1.323, 2.201
520.000, 1.547, 0.799, 1.304, 2.175
530.000, 1.542, 0.77, 1.337, 2.181
540.000, 1.569, 0.819, 1.316, 2.205
550.000, 1.571, 0.767, 1.319, 2.189
560.000, 1.606, 0.777, 1.327, 2.223
570.000, 1.625, 0.802, 1.393, 2.285
580.000, 1.559, 0.8, 1.34, 2.205
590.000, 1.58, 0.843, 1.323, 2.226
600.000, 1.632, 0.808, 1.334, 2.257
610.000, 1.607, 0.783, 1.366, 2.249
620.000, 1.606, 0.794, 1.405, 2.276
630.000, 1.639, 0.826, 1.409, 2.313
640.000, 1.613, 0.765, 1.351, 2.238
650.000, 1.594, 0.824, 1.368, 2.256
660.000, 1.636, 0.826, 1.376, 2.291
670.000, 1.568, 0.822, 1.356, 2.230
680.000, 1.591, 0.828, 1.378, 2.261
690.000, 1.555, 0.891, 1.348, 2.242
700.000, 1.568, 0.886, 1.368, 2.261
710.000, 1.604, 0.84, 1.38, 2.276
720.000, 1.559, 0.861, 1.351, 2.235
730.000, 1.586, 0.848, 1.36, 2.254
740.000, 1.572, 0.821, 1.416, 2.269
750.000, 1.625, 0.794, 1.466, 2.328
760.000, 1.608, 0.871, 1.433, 2.323
770.000, 1.646, 0.817, 1.478, 2.358
780.000, 1.592, 0.806, 1.433, 2.288
790.000, 1.56, 0.824, 1.38, 2.239
800.000, 1.576, 0.875, 1.36, 2.258
810.000, 1.587, 0.871, 1.374, 2.272
820.000, 1.621, 0.81, 1.406, 2.293
830.000, 1.561, 0.813, 1.337, 2.210
840.000, 1.59, 0.85, 1.398, 2.281
850.000, 1.593, 0.817, 1.423, 2.286
860.000, 1.615, 0.838, 1.452, 2.327
870.000, 1.575, 0.795, 1.373, 2.235
880.000, 1.572, 0.834, 1.386, 2.255
890.000, 1.574, 0.866, 1.437, 2.300
900.000, 1.555, 0.828, 1.335, 2.210
910.000, 1.569, 0.822, 1.365, 2.236
920.000, 1.575, 0.871, 1.354, 2.252
930.000, 1.527, 0.804, 1.371, 2.204
940.000, 1.553, 0.868, 1.348, 2.232
950.000, 1.588, 0.838, 1.423, 2.291
960.000, 1.599, 0.891, 1.423, 2.318
970.000, 1.58, 0.884, 1.344, 2.254
980.000, 1.586, 0.861, 1.356, 2.257
990.000, 1.607, 0.836, 1.411, 2.296
1000.000, 1.582, 0.837, 1.375, 2.256
1010.000, 1.577, 0.884, 1.354, 2.258
1020.000, 1.547, 0.854, 1.336, 2.215
1030.000, 1.572, 0.878, 1.389, 2.274
1040.000, 1.563, 0.85, 1.353, 2.235
1050.000, 1.601, 0.8, 1.386, 2.263
1060.000, 1.572, 0.858, 1.405, 2.276
1070.000, 1.588, 0.894, 1.345, 2.264
1080.000, 1.545, 0.837, 1.36, 2.221
1090.000, 1.573, 0.841, 1.355, 2.240
1100.000, 1.551, 0.858, 1.36, 2.234
1110.000, 1.583, 0.864, 1.356, 2.256
1120.000, 1.541, 0.814, 1.343, 2.200
1130.000, 1.581, 0.859, 1.415, 2.289
1140.000, 1.544, 0.847, 1.367, 2.229
1150.000, 1.554, 0.811, 1.357, 2.216
1160.000, 1.521, 0.793, 1.305, 2.155
1170.000, 1.524, 0.848, 1.302, 2.176
1180.000, 1.544, 0.855, 1.351, 2.222
1190.000, 1.548, 0.827, 1.333, 2.203
1200.000, 1.575, 0.813, 1.37, 2.240
1210.000, 1.575, 0.81, 1.351, 2.227
1220.000, 1.556, 0.817, 1.349, 2.215
1230.000, 1.588, 0.785, 1.32, 2.209
1240.000, 1.606, 0.82, 1.367, 2.262
1250.000, 1.592, 0.817, 1.38, 2.259
1260.000, 1.592, 0.8, 1.387, 2.257
1270.000, 1.545, 0.825, 1.33, 2.199
1280.000, 1.58, 0.808, 1.307, 2.203
1290.000, 1.593, 0.83, 1.36, 2.253
1300.000, 1.572, 0.807, 1.355, 2.226
1310.000, 1.553, 0.821, 1.322, 2.198
1320.000, 1.584, 0.817, 1.369, 2.247
1330.000, 1.58, 0.812, 1.366, 2.240
1340.000, 1.579, 0.815, 1.316, 2.211
1350.000, 1.543, 0.811, 1.346, 2.202
1360.000, 1.568, 0.804, 1.323, 2.203
1370.000, 1.597, 0.823, 1.344, 2.243
1380.000, 1.584, 0.821, 1.356, 2.240
1390.000, 1.592, 0.858, 1.358, 2.261
1400.000, 1.629, 0.829, 1.403, 2.304
1410.000, 1.573, 0.834, 1.335, 2.225
1420.000, 1.541, 0.802, 1.336, 2.191
1430.000, 1.544, 0.864, 1.343, 2.221
1440.000, 1.578, 0.834, 1.315, 2.216
1450.000, 1.599, 0.862, 1.337, 2.255
1460.000, 1.553, 0.789, 1.332, 2.192
1470.000, 1.595, 0.811, 1.369, 2.252
1480.000, 1.577, 0.79, 1.323, 2.204
1490.000, 1.554, 0.79, 1.35, 2.204
1500.000, 1.591, 0.804, 1.328, 2.222
1510.000, 1.581, 0.844, 1.283, 2.204
1520.000, 1.606, 0.786, 1.346, 2.238
1530.000, 1.608, 0.797, 1.331, 2.234
1540.000, 1.561, 0.841, 1.3, 2.198
1550.000, 1.532, 0.836, 1.277, 2.162
1560.000, 1.578, 0.821, 1.355, 2.236
1570.000, 1.581, 0.894, 1.378, 2.279
1580.000, 1.528, 0.799, 1.358, 2.194
1590.000, 1.54, 0.828, 1.341, 2.203
1600.000, 1.544, 0.834, 1.342, 2.209
1610.000, 1.579, 0.823, 1.364, 2.243
1620.000, 1.582, 0.864, 1.388, 2.275
1630.000, 1.599, 0.82, 1.367, 2.257
1640.000, 1.568, 0.808, 1.352, 2.222
1650.000, 1.531, 0.829, 1.375, 2.218
1660.000, 1.55, 0.834, 1.35, 2.218
1670.000, 1.591, 0.832, 1.383, 2.266
1680.000, 1.514, 0.836, 1.356, 2.197
1690.000, 1.563, 0.822, 1.425, 2.269
1700.000, 1.541, 0.814, 1.343, 2.200
1710.000, 1.553, 0.838, 1.327, 2.207
1720.000, 1.509, 0.83, 1.294, 2.154
1730.000, 1.57, 0.81, 1.321, 2.205
1740.000, 1.541, 0.822, 1.358, 2.212
1750.000, 1.566, 0.854, 1.384, 2.257
1760.000, 1.53, 0.825, 1.368, 2.212
1770.000, 1.529, 0.779, 1.337, 2.175
1780.000, 1.529, 0.772, 1.33, 2.168
1790.000, 1.585, 0.814, 1.348, 2.234
1800.000, 1.595, 0.835, 1.354, 2.252
1810.000, 1.573, 0.846, 1.348, 2.237
1820.000, 1.542, 0.807, 1.33, 2.190
1830.000, 1.565, 0.812, 1.376, 2.236
1840.000, 1.546, 0.832, 1.331, 2.203
1850.000, 1.596, 0.808, 1.408, 2.276
1860.000, 1.571, 0.81, 1.341, 2.218
1870.000, 1.569, 0.812, 1.346, 2.220
1880.000, 1.524, 0.785, 1.336, 2.173
1890.000, 1.609, 0.784, 1.387, 2.264
1900.000, 1.58, 0.817, 1.315, 2.212
1910.000, 1.599, 0.777, 1.39, 2.256
1920.000, 1.54, 0.857, 1.353, 2.221
1930.000, 1.552, 0.849, 1.346, 2.222
1940.000, 1.544, 0.807, 1.368, 2.215
1950.000, 1.518, 0.805, 1.339, 2.178
1960.000, 1.588, 0.856, 1.358, 2.258
1970.000, 1.611, 0.812, 1.384, 2.273
1980.000, 1.539, 0.792, 1.339, 2.188
1990.000, 1.542, 0.822, 1.362, 2.215
2000.000, 1.593, 0.818, 1.366, 2.252
2010.000, 1.556, 0.821, 1.323, 2.201
2020.000, 1.557, 0.81, 1.376, 2.230
2030.000, 1.56, 0.818, 1.333, 2.208
2040.000, 1.555, 0.796, 1.326, 2.193
2050.000, 1.56, 0.812, 1.34, 2.211
2060.000, 1.529, 0.788, 1.364, 2.195
2070.000, 1.568, 0.811, 1.358, 2.227
2080.000, 1.619, 0.828, 1.378, 2.281
2090.000, 1.578, 0.814, 1.375, 2.245
2100.000, 1.587, 0.848, 1.373, 2.263
2110.000, 1.609, 0.797, 1.39, 2.270
2120.000, 1.565, 0.85, 1.351, 2.235
2130.000, 1.556, 0.818, 1.32, 2.198
2140.000, 1.577, 0.815, 1.376, 2.246
2150.000, 1.644, 0.812, 1.352, 2.278
2160.000, 1.604, 0.825, 1.396, 2.280
2170.000, 1.56, 0.793, 1.356, 2.213
2180.000, 1.507, 0.791, 1.333, 2.161
2190.000, 1.586, 0.889, 1.352, 2.265
2200.000, 1.601, 0.803, 1.382, 2.262
2210.000, 1.534, 0.813, 1.32, 2.180
2220.000, 1.596, 0.833, 1.396, 2.278
2230.000, 1.61, 0.82, 1.356, 2.259
2240.000, 1.556, 0.806, 1.318, 2.192
2250.000, 1.528, 0.848, 1.349, 2.207
2260.000, 1.539, 0.811, 1.34, 2.195
2270.000, 1.532, 0.842, 1.305, 2.181
2280.000, 1.585, 0.822, 1.372, 2.251
2290.000, 1.593, 0.854, 1.426, 2.302
2300.000, 1.547, 0.821, 1.346, 2.208
2310.000, 1.615, 0.853, 1.388, 2.293
2320.000, 1.563, 0.825, 1.313, 2.201
2330.000, 1.554, 0.815, 1.34, 2.207
2340.000, 1.576, 0.833, 1.408, 2.271
2350.000, 1.533, 0.811, 1.299, 2.166
2360.000, 1.589, 0.806, 1.333, 2.225
2370.000, 1.536, 0.832, 1.334, 2.197
2380.000, 1.555, 0.788, 1.351, 2.205
2390.000, 1.565, 0.829, 1.343, 2.222
2400.000, 1.51, 0.79, 1.335, 2.164
2410.000, 1.526, 0.847, 1.333, 2.196
2420.000, 1.558, 0.829, 1.356, 2.225
2430.000, 1.537, 0.807, 1.326, 2.184
2440.000, 1.616, 0.867, 1.391, 2.301
2450.000, 1.602, 0.844, 1.376, 2.274
2460.000, 1.528, 0.782, 1.334, 2.173
2470.000, 1.539, 0.855, 1.291, 2.183
2480.000, 1.544, 0.819, 1.319, 2.189
2490.000, 1.548, 0.802, 1.351, 2.205
2500.000, 1.608, 0.829, 1.406, 2.291
2510.000, 1.55, 0.764, 1.358, 2.197
2520.000, 1.571, 0.824, 1.353, 2.231
2530.000, 1.603, 0.811, 1.36, 2.253
2540.000, 1.545, 0.834, 1.372, 2.228
2550.000, 1.554, 0.854, 1.373, 2.242
2560.000, 1.589, 0.792, 1.388, 2.253
2570.000, 1.548, 0.824, 1.35, 2.213
2580.000, 1.611, 0.766, 1.349, 2.236
2590.000, 1.566, 0.821, 1.36, 2.230
2600.000, 1.562, 0.843, 1.332, 2.219
2610.000, 1.532, 0.827, 1.345, 2.199
2620.000, 1.576, 0.795, 1.374, 2.236
2630.000, 1.57, 0.807, 1.371, 2.235
2640.000, 1.552, 0.83, 1.375, 2.233
2650.000, 1.637, 0.82, 1.399, 2.304
2660.000, 1.63, 0.826, 1.408, 2.306
2670.000, 1.615, 0.856, 1.346, 2.269
2680.000, 1.528, 0.844, 1.353, 2.208
2690.000, 1.545, 0.857, 1.309, 2.198
2700.000, 1.556, 0.863, 1.37, 2.245
2710.000, 1.545, 0.832, 1.334, 2.204
2720.000, 1.573, 0.841, 1.386, 2.258
2730.000, 1.57, 0.837, 1.373, 2.247
2740.000, 1.517, 0.796, 1.374, 2.196
2750.000, 1.581, 0.86, 1.371, 2.262
2760.000, 1.564, 0.779, 1.348, 2.206
2770.000, 1.592, 0.798, 1.391, 2.259
2780.000, 1.518, 0.801, 1.351, 2.184
2790.000, 1.585, 0.857, 1.377, 2.267
2800.000, 1.613, 0.825, 1.378, 2.276
2810.000, 1.651, 0.785, 1.421, 2.315
2820.000, 1.567, 0.803, 1.33, 2.206
2830.000, 1.542, 0.792, 1.346, 2.194
2840.000, 1.599, 0.809, 1.391, 2.268
2850.000, 1.589, 0.809, 1.372, 2.249
2860.000, 1.624, 0.848, 1.37, 2.287
2870.000, 1.592, 0.847, 1.32, 2.234
2880.000, 1.598, 0.784, 1.36, 2.240
2890.000, 1.57, 0.858, 1.383, 2.261
2900.000, 1.54, 0.808, 1.313, 2.179
2910.000, 1.524, 0.791, 1.326, 2.169
2920.000, 1.551, 0.805, 1.269, 2.159
2930.000, 1.576, 0.833, 1.35, 2.236
2940.000, 1.562, 0.803, 1.386, 2.237
2950.000, 1.565, 0.809, 1.395, 2.247
2960.000, 1.585, 0.845, 1.309, 2.222
2970.000, 1.615, 0.821, 1.391, 2.284
2980.000, 1.601, 0.837, 1.328, 2.242
2990.000, 1.566, 0.779, 1.351, 2.210
3000.000, 1.591, 0.83, 1.357, 2.249
3010.000, 1.594, 0.808, 1.375, 2.254
3020.000, 1.611, 0.861, 1.404, 2.303
3030.000, 1.595, 0.85, 1.382, 2.275
3040.000, 1.578, 0.828, 1.37, 2.247
3050.000, 1.595, 0.839, 1.353, 2.253
3060.000, 1.6, 0.851, 1.368, 2.270
3070.000, 1.569, 0.876, 1.371, 2.260
3080.000, 1.543, 0.852, 1.364, 2.228
3090.000, 1.573, 0.829, 1.349, 2.231
3100.000, 1.533, 0.805, 1.312, 2.172
3110.000, 1.565, 0.862, 1.318, 2.220
3120.000, 1.552, 0.854, 1.305, 2.200
3130.000, 1.61, 0.877, 1.378, 2.293
3140.000, 1.569, 0.854, 1.351, 2.239
3150.000, 1.585, 0.799, 1.366, 2.239
3160.000, 1.568, 0.859, 1.375, 2.255
3170.000, 1.602, 0.832, 1.395, 2.281
3180.000, 1.592, 0.822, 1.351, 2.243
3190.000, 1.555, 0.833, 1.352, 2.222
3200.000, 1.6, 0.843, 1.353, 2.258
3210.000, 1.607, 0.84, 1.33, 2.248
3220.000, 1.599, 0.796, 1.37, 2.251
3230.000, 1.599, 0.817, 1.377, 2.262
3240.000, 1.579, 0.8, 1.356, 2.229
3250.000, 1.578, 0.826, 1.343, 2.230
3260.000, 1.555, 0.84, 1.296, 2.191
3270.000, 1.564, 0.836, 1.38, 2.247
3280.000, 1.598, 0.85, 1.314, 2.236
3290.000, 1.578, 0.851, 1.331, 2.232
3300.000, 1.589, 0.849, 1.348, 2.250
3310.000, 1.581, 0.809, 1.312, 2.208
3320.000, 1.621, 0.837, 1.342, 2.264
3330.000, 1.561, 0.844, 1.305, 2.202
3340.000, 1.566, 0.857, 1.335, 2.229
3350.000, 1.587, 0.854, 1.383, 2.271
3360.000, 1.569, 0.858, 1.341, 2.235
3370.000, 1.562, 0.856, 1.338, 2.227
3380.000, 1.596, 0.869, 1.308, 2.239
3390.000, 1.571, 0.852, 1.332, 2.228
3400.000, 1.575, 0.836, 1.384, 2.257
3410.000, 1.589, 0.803, 1.367, 2.244
3420.000, 1.544, 0.809, 1.337, 2.196
3430.000, 1.55, 0.849, 1.313, 2.201
3440.000, 1.573, 0.847, 1.34, 2.233
3450.000, 1.597, 0.817, 1.362, 2.252
3460.000, 1.576, 0.822, 1.35, 2.232
3470.000, 1.613, 0.838, 1.382, 2.283
3480.000, 1.591, 0.825, 1.365, 2.252
3490.000, 1.586, 0.808, 1.367, 2.244
3500.000, 1.595, 0.841, 1.363, 2.260
