Time, DR, DN, RN, Euclidian
0.000, 1.515, 0.752, 1.314, 2.141
0.010, 1.632, 0.782, 1.418, 2.299
0.020, 1.651, 0.804, 1.401, 2.309
0.030, 1.696, 0.817, 1.419, 2.357
0.040, 1.619, 0.781, 1.344, 2.244
0.050, 1.666, 0.78, 1.387, 2.303
0.060, 1.646, 0.759, 1.417, 2.300
0.070, 1.644, 0.822, 1.378, 2.297
0.080, 1.669, 0.773, 1.396, 2.309
0.090, 1.658, 0.8, 1.419, 2.324
0.100, 1.636, 0.799, 1.379, 2.283
0.110, 1.652, 0.801, 1.382, 2.297
0.120, 1.686, 0.78, 1.447, 2.354
0.130, 1.683, 0.797, 1.383, 2.319
0.140, 1.611, 0.797, 1.404, 2.280
0.150, 1.61, 0.809, 1.388, 2.274
0.160, 1.602, 0.792, 1.352, 2.240
0.170, 1.656, 0.85, 1.379, 2.316
0.180, 1.64, 0.842, 1.371, 2.297
0.190, 1.678, 0.834, 1.35, 2.309
0.200, 1.606, 0.803, 1.394, 2.273
0.210, 1.66, 0.789, 1.416, 2.320
0.220, 1.625, 0.806, 1.397, 2.289
0.230, 1.61, 0.782, 1.39, 2.266
0.240, 1.647, 0.78, 1.405, 2.301
0.250, 1.648, 0.765, 1.392, 2.288
0.260, 1.636, 0.837, 1.382, 2.299
0.270, 1.614, 0.784, 1.381, 2.264
0.280, 1.63, 0.826, 1.383, 2.291
0.290, 1.621, 0.79, 1.352, 2.253
0.300, 1.58, 0.793, 1.399, 2.254
0.310, 1.658, 0.788, 1.427, 2.325
0.320, 1.647, 0.815, 1.366, 2.289
0.330, 1.65, 0.807, 1.388, 2.302
0.340, 1.694, 0.787, 1.424, 2.348
0.350, 1.668, 0.808, 1.396, 2.320
0.360, 1.628, 0.791, 1.352, 2.259
0.370, 1.63, 0.805, 1.375, 2.279
0.380, 1.611, 0.806, 1.396, 2.278
0.390, 1.647, 0.799, 1.363, 2.282
0.400, 1.644, 0.812, 1.381, 2.295
0.410, 1.666, 0.788, 1.389, 2.307
0.420, 1.667, 0.807, 1.408, 2.326
