Time, DR, DN, RN, Euclidian
0.000, 1.523, 0.786, 1.344, 2.177
0.010, 1.576, 0.77, 1.343, 2.209
0.020, 1.581, 0.817, 1.384, 2.254
0.030, 1.562, 0.792, 1.355, 2.214
0.040, 1.561, 0.817, 1.316, 2.199
0.050, 1.561, 0.846, 1.352, 2.231
0.060, 1.531, 0.83, 1.389, 2.227
0.070, 1.556, 0.893, 1.38, 2.263
0.080, 1.572, 0.914, 1.372, 2.277
0.090, 1.607, 0.861, 1.39, 2.292
0.100, 1.533, 0.853, 1.352, 2.214
0.110, 1.581, 0.867, 1.388, 2.275
0.120, 1.541, 0.808, 1.318, 2.182
0.130, 1.517, 0.845, 1.376, 2.215
0.140, 1.546, 0.845, 1.402, 2.251
0.150, 1.569, 0.881, 1.425, 2.295
0.160, 1.671, 0.825, 1.434, 2.351
0.170, 1.632, 0.843, 1.366, 2.289
0.180, 1.603, 0.834, 1.352, 2.256
0.190, 1.67, 0.803, 1.376, 2.308
0.200, 1.615, 0.836, 1.354, 2.267
0.210, 1.62, 0.815, 1.385, 2.281
0.220, 1.585, 0.818, 1.401, 2.268
0.230, 1.595, 0.805, 1.366, 2.249
0.240, 1.651, 0.826, 1.429, 2.334
0.250, 1.611, 0.84, 1.402, 2.294
0.260, 1.537, 0.794, 1.351, 2.194
0.270, 1.626, 0.772, 1.384, 2.270
0.280, 1.624, 0.794, 1.392, 2.281
0.290, 1.627, 0.847, 1.367, 2.287
0.300, 1.578, 0.811, 1.411, 2.266
0.310, 1.6, 0.836, 1.431, 2.303
0.320, 1.606, 0.817, 1.427, 2.298
0.330, 1.62, 0.864, 1.378, 2.295
0.340, 1.644, 0.897, 1.402, 2.339
0.350, 1.654, 0.833, 1.42, 2.333
0.360, 1.623, 0.848, 1.38, 2.292
0.370, 1.677, 0.832, 1.413, 2.345
0.380, 1.663, 0.837, 1.356, 2.303
0.390, 1.617, 0.808, 1.377, 2.272
0.400, 1.64, 0.79, 1.361, 2.272
0.410, 1.628, 0.827, 1.344, 2.267
0.420, 1.645, 0.863, 1.404, 2.328
0.430, 1.671, 0.833, 1.4, 2.333
0.440, 1.624, 0.859, 1.373, 2.293
0.450, 1.596, 0.851, 1.38, 2.275
0.460, 1.652, 0.855, 1.353, 2.300
0.470, 1.633, 0.874, 1.328, 2.279
0.480, 1.602, 0.833, 1.387, 2.276
0.490, 1.628, 0.844, 1.311, 2.254
0.500, 1.632, 0.859, 1.351, 2.286
0.510, 1.611, 0.839, 1.334, 2.253
0.520, 1.616, 0.84, 1.34, 2.261
0.530, 1.672, 0.852, 1.397, 2.339
0.540, 1.656, 0.814, 1.35, 2.286
0.550, 1.651, 0.824, 1.368, 2.296
0.560, 1.625, 0.804, 1.355, 2.263
0.570, 1.602, 0.805, 1.401, 2.275
0.580, 1.649, 0.811, 1.407, 2.314
0.590, 1.643, 0.835, 1.362, 2.291
0.600, 1.654, 0.829, 1.384, 2.310
0.610, 1.601, 0.809, 1.377, 2.261
0.620, 1.672, 0.866, 1.409, 2.351
0.630, 1.632, 0.799, 1.384, 2.284
0.640, 1.623, 0.861, 1.329, 2.267
0.650, 1.615, 0.826, 1.317, 2.241
0.660, 1.687, 0.85, 1.44, 2.375
0.670, 1.665, 0.851, 1.369, 2.317
0.680, 1.635, 0.845, 1.422, 2.325
0.690, 1.642, 0.839, 1.352, 2.286
0.700, 1.613, 0.795, 1.385, 2.269
0.710, 1.611, 0.835, 1.387, 2.283
0.720, 1.618, 0.813, 1.427, 2.305
0.730, 1.64, 0.789, 1.365, 2.274
0.740, 1.644, 0.827, 1.38, 2.300
0.750, 1.625, 0.869, 1.32, 2.266
0.760, 1.636, 0.843, 1.397, 2.310
0.770, 1.636, 0.863, 1.404, 2.322
0.780, 1.602, 0.857, 1.393, 2.289
0.790, 1.645, 0.811, 1.419, 2.318
0.800, 1.685, 0.819, 1.418, 2.349
0.810, 1.65, 0.856, 1.383, 2.316
0.820, 1.615, 0.831, 1.397, 2.291
0.830, 1.597, 0.841, 1.372, 2.267
0.840, 1.635, 0.807, 1.355, 2.271
