Time, DR, DN, RN, Euclidian
0.000, 1.535, 0.803, 1.297, 2.164
10.000, 1.593, 0.823, 1.418, 2.285
20.000, 1.624, 0.835, 1.37, 2.282
30.000, 1.517, 0.807, 1.313, 2.162
40.000, 1.538, 0.846, 1.334, 2.204
50.000, 1.477, 0.773, 1.348, 2.143
60.000, 1.501, 0.798, 1.338, 2.163
70.000, 1.559, 0.818, 1.354, 2.221
80.000, 1.555, 0.886, 1.305, 2.214
90.000, 1.559, 0.802, 1.331, 2.201
100.000, 1.543, 0.849, 1.302, 2.190
110.000, 1.552, 0.841, 1.322, 2.205
120.000, 1.501, 0.868, 1.302, 2.168
130.000, 1.521, 0.862, 1.328, 2.195
140.000, 1.551, 0.852, 1.308, 2.200
150.000, 1.583, 0.856, 1.335, 2.240
160.000, 1.536, 0.878, 1.299, 2.194
170.000, 1.576, 0.847, 1.37, 2.253
180.000, 1.52, 0.887, 1.337, 2.210
190.000, 1.548, 0.823, 1.332, 2.201
200.000, 1.535, 0.828, 1.362, 2.212
210.000, 1.54, 0.858, 1.327, 2.206
220.000, 1.535, 0.853, 1.332, 2.204
230.000, 1.56, 0.813, 1.345, 2.214
240.000, 1.574, 0.843, 1.363, 2.246
250.000, 1.515, 0.845, 1.305, 2.170
260.000, 1.542, 0.86, 1.34, 2.216
270.000, 1.526, 0.826, 1.333, 2.188
280.000, 1.522, 0.835, 1.345, 2.196
290.000, 1.565, 0.847, 1.295, 2.200
300.000, 1.528, 0.797, 1.333, 2.178
310.000, 1.53, 0.825, 1.268, 2.151
320.000, 1.565, 0.83, 1.31, 2.203
330.000, 1.499, 0.827, 1.294, 2.146
340.000, 1.551, 0.821, 1.305, 2.186
350.000, 1.492, 0.83, 1.298, 2.144
360.000, 1.537, 0.826, 1.324, 2.190
370.000, 1.51, 0.842, 1.291, 2.157
380.000, 1.572, 0.851, 1.357, 2.244
390.000, 1.543, 0.81, 1.295, 2.171
400.000, 1.508, 0.797, 1.291, 2.139
410.000, 1.544, 0.836, 1.321, 2.197
420.000, 1.592, 0.851, 1.327, 2.240
430.000, 1.537, 0.827, 1.309, 2.181
440.000, 1.568, 0.85, 1.306, 2.210
450.000, 1.526, 0.792, 1.31, 2.161
460.000, 1.525, 0.858, 1.276, 2.165
470.000, 1.567, 0.852, 1.337, 2.229
480.000, 1.55, 0.829, 1.314, 2.194
490.000, 1.594, 0.825, 1.33, 2.233
500.000, 1.567, 0.804, 1.32, 2.200
510.000, 1.521, 0.83, 1.264, 2.144
520.000, 1.564, 0.808, 1.318, 2.199
530.000, 1.523, 0.841, 1.334, 2.192
540.000, 1.541, 0.78, 1.308, 2.166
550.000, 1.526, 0.828, 1.315, 2.177
560.000, 1.544, 0.763, 1.356, 2.191
570.000, 1.544, 0.823, 1.38, 2.228
580.000, 1.518, 0.791, 1.337, 2.171
590.000, 1.472, 0.829, 1.298, 2.130
600.000, 1.554, 0.811, 1.366, 2.222
610.000, 1.525, 0.747, 1.366, 2.179
