Time, DR, DN, RN, Euclidian
0.000, 1.538, 0.791, 1.321, 2.176
10.000, 1.633, 0.798, 1.383, 2.283
20.000, 1.669, 0.795, 1.384, 2.309
30.000, 1.68, 0.813, 1.369, 2.314
40.000, 1.683, 0.818, 1.401, 2.337
50.000, 1.695, 0.826, 1.41, 2.354
60.000, 1.67, 0.813, 1.368, 2.306
70.000, 1.61, 0.808, 1.33, 2.239
80.000, 1.651, 0.8, 1.404, 2.310
90.000, 1.632, 0.785, 1.324, 2.243
100.000, 1.65, 0.811, 1.372, 2.294
110.000, 1.642, 0.8, 1.324, 2.255
120.000, 1.601, 0.827, 1.318, 2.232
130.000, 1.563, 0.814, 1.332, 2.209
140.000, 1.637, 0.782, 1.402, 2.292
150.000, 1.604, 0.799, 1.356, 2.247
160.000, 1.621, 0.791, 1.366, 2.262
170.000, 1.602, 0.777, 1.347, 2.232
180.000, 1.664, 0.796, 1.365, 2.294
190.000, 1.573, 0.792, 1.339, 2.212
200.000, 1.655, 0.798, 1.376, 2.295
210.000, 1.618, 0.817, 1.343, 2.255
220.000, 1.642, 0.844, 1.348, 2.285
230.000, 1.581, 0.779, 1.309, 2.195
240.000, 1.586, 0.765, 1.335, 2.209
250.000, 1.641, 0.791, 1.399, 2.296
260.000, 1.631, 0.774, 1.346, 2.251
270.000, 1.656, 0.836, 1.327, 2.280
280.000, 1.646, 0.803, 1.313, 2.253
290.000, 1.616, 0.812, 1.4, 2.287
300.000, 1.617, 0.8, 1.378, 2.270
310.000, 1.637, 0.808, 1.371, 2.283
320.000, 1.652, 0.81, 1.345, 2.279
330.000, 1.602, 0.824, 1.346, 2.248
340.000, 1.619, 0.785, 1.306, 2.223
350.000, 1.639, 0.779, 1.338, 2.254
360.000, 1.642, 0.864, 1.368, 2.305
370.000, 1.628, 0.812, 1.328, 2.252
380.000, 1.582, 0.787, 1.328, 2.210
390.000, 1.579, 0.797, 1.323, 2.208
400.000, 1.57, 0.833, 1.308, 2.206
410.000, 1.622, 0.806, 1.374, 2.273
420.000, 1.564, 0.783, 1.317, 2.189
430.000, 1.516, 0.805, 1.289, 2.146
440.000, 1.613, 0.807, 1.337, 2.245
450.000, 1.605, 0.799, 1.352, 2.245
460.000, 1.591, 0.805, 1.324, 2.220
470.000, 1.573, 0.798, 1.369, 2.232
480.000, 1.609, 0.807, 1.323, 2.233
490.000, 1.58, 0.824, 1.326, 2.221
500.000, 1.663, 0.838, 1.413, 2.337
510.000, 1.662, 0.813, 1.437, 2.342
520.000, 1.601, 0.856, 1.367, 2.272
530.000, 1.605, 0.788, 1.342, 2.235
540.000, 1.605, 0.813, 1.373, 2.263
550.000, 1.614, 0.802, 1.351, 2.252
560.000, 1.617, 0.788, 1.354, 2.251
570.000, 1.63, 0.809, 1.359, 2.271
580.000, 1.619, 0.803, 1.36, 2.261
590.000, 1.612, 0.831, 1.327, 2.247
600.000, 1.558, 0.815, 1.33, 2.204
610.000, 1.625, 0.809, 1.345, 2.259
620.000, 1.58, 0.801, 1.326, 2.212
630.000, 1.599, 0.811, 1.361, 2.250
640.000, 1.627, 0.805, 1.395, 2.289
650.000, 1.599, 0.831, 1.384, 2.272
660.000, 1.64, 0.806, 1.341, 2.266
670.000, 1.541, 0.803, 1.304, 2.172
680.000, 1.595, 0.805, 1.395, 2.266
690.000, 1.586, 0.791, 1.384, 2.248
700.000, 1.586, 0.806, 1.397, 2.261
710.000, 1.602, 0.808, 1.378, 2.262
720.000, 1.646, 0.814, 1.416, 2.318
730.000, 1.575, 0.783, 1.345, 2.214
740.000, 1.604, 0.811, 1.394, 2.274
750.000, 1.58, 0.821, 1.349, 2.233
760.000, 1.572, 0.767, 1.289, 2.172
770.000, 1.586, 0.812, 1.339, 2.228
780.000, 1.595, 0.809, 1.359, 2.246
790.000, 1.579, 0.828, 1.305, 2.209
800.000, 1.591, 0.782, 1.317, 2.208
810.000, 1.6, 0.805, 1.414, 2.281
820.000, 1.571, 0.815, 1.331, 2.214
830.000, 1.605, 0.806, 1.324, 2.231
840.000, 1.576, 0.822, 1.319, 2.213
850.000, 1.617, 0.841, 1.361, 2.274
860.000, 1.552, 0.806, 1.361, 2.216
870.000, 1.636, 0.787, 1.38, 2.280
880.000, 1.632, 0.837, 1.41, 2.313
890.000, 1.586, 0.813, 1.354, 2.238
900.000, 1.591, 0.797, 1.344, 2.229
910.000, 1.626, 0.789, 1.412, 2.293
920.000, 1.635, 0.817, 1.387, 2.294
930.000, 1.611, 0.799, 1.369, 2.260
940.000, 1.603, 0.777, 1.38, 2.253
950.000, 1.538, 0.737, 1.37, 2.187
960.000, 1.609, 0.787, 1.39, 2.267
970.000, 1.59, 0.802, 1.339, 2.228
980.000, 1.588, 0.809, 1.335, 2.226
990.000, 1.626, 0.812, 1.37, 2.275
1000.000, 1.569, 0.812, 1.36, 2.229
1010.000, 1.57, 0.797, 1.33, 2.206
1020.000, 1.59, 0.816, 1.385, 2.261
1030.000, 1.649, 0.823, 1.416, 2.324
1040.000, 1.558, 0.818, 1.306, 2.191
1050.000, 1.619, 0.804, 1.363, 2.263
1060.000, 1.596, 0.823, 1.328, 2.233
1070.000, 1.573, 0.779, 1.309, 2.189
1080.000, 1.561, 0.787, 1.307, 2.182
1090.000, 1.591, 0.823, 1.327, 2.229
1100.000, 1.617, 0.812, 1.347, 2.255
1110.000, 1.606, 0.816, 1.37, 2.263
1120.000, 1.623, 0.799, 1.377, 2.273
1130.000, 1.546, 0.779, 1.354, 2.197
1140.000, 1.565, 0.815, 1.32, 2.203
1150.000, 1.552, 0.792, 1.32, 2.185
1160.000, 1.58, 0.793, 1.321, 2.206
1170.000, 1.549, 0.809, 1.331, 2.196
1180.000, 1.581, 0.772, 1.373, 2.231
1190.000, 1.608, 0.791, 1.385, 2.264
1200.000, 1.585, 0.839, 1.346, 2.242
1210.000, 1.567, 0.778, 1.334, 2.200
1220.000, 1.579, 0.753, 1.325, 2.194
1230.000, 1.581, 0.807, 1.401, 2.261
1240.000, 1.534, 0.786, 1.311, 2.165
1250.000, 1.52, 0.782, 1.323, 2.161
1260.000, 1.52, 0.802, 1.377, 2.202
1270.000, 1.547, 0.829, 1.365, 2.223
1280.000, 1.552, 0.788, 1.364, 2.211
1290.000, 1.558, 0.828, 1.366, 2.231
1300.000, 1.551, 0.799, 1.31, 2.181
