Time, DR, DN, RN, Euclidian
0.000, 1.548, 0.863, 1.279, 2.185
10.000, 1.586, 0.86, 1.313, 2.231
20.000, 1.526, 0.876, 1.25, 2.158
30.000, 1.544, 0.803, 1.32, 2.184
40.000, 1.566, 0.821, 1.297, 2.192
50.000, 1.485, 0.824, 1.253, 2.110
60.000, 1.53, 0.81, 1.253, 2.137
70.000, 1.544, 0.822, 1.239, 2.143
80.000, 1.475, 0.877, 1.27, 2.134
90.000, 1.514, 0.852, 1.26, 2.146
100.000, 1.474, 0.852, 1.247, 2.110
110.000, 1.51, 0.877, 1.227, 2.134
120.000, 1.491, 0.861, 1.219, 2.109
130.000, 1.537, 0.859, 1.256, 2.162
140.000, 1.588, 0.874, 1.264, 2.209
150.000, 1.536, 0.854, 1.205, 2.130
160.000, 1.498, 0.844, 1.208, 2.101
170.000, 1.571, 0.862, 1.205, 2.159
180.000, 1.6, 0.855, 1.264, 2.211
190.000, 1.481, 0.881, 1.188, 2.093
200.000, 1.519, 0.833, 1.234, 2.126
210.000, 1.548, 0.796, 1.225, 2.128
220.000, 1.574, 0.86, 1.213, 2.165
230.000, 1.547, 0.802, 1.214, 2.123
240.000, 1.559, 0.767, 1.245, 2.137
250.000, 1.613, 0.788, 1.268, 2.197
260.000, 1.536, 0.825, 1.192, 2.112
270.000, 1.539, 0.806, 1.252, 2.141
280.000, 1.597, 0.834, 1.241, 2.187
290.000, 1.559, 0.784, 1.275, 2.161
300.000, 1.525, 0.82, 1.207, 2.110
310.000, 1.561, 0.831, 1.199, 2.136
320.000, 1.502, 0.804, 1.181, 2.072
330.000, 1.537, 0.787, 1.217, 2.112
340.000, 1.591, 0.818, 1.239, 2.176
350.000, 1.495, 0.8, 1.174, 2.062
360.000, 1.607, 0.795, 1.278, 2.201
370.000, 1.631, 0.802, 1.31, 2.240
380.000, 1.611, 0.829, 1.292, 2.225
390.000, 1.563, 0.813, 1.254, 2.162
400.000, 1.6, 0.821, 1.298, 2.217
410.000, 1.602, 0.802, 1.269, 2.195
420.000, 1.593, 0.789, 1.271, 2.185
430.000, 1.579, 0.78, 1.28, 2.177
440.000, 1.618, 0.83, 1.308, 2.240
450.000, 1.592, 0.824, 1.331, 2.232
460.000, 1.593, 0.818, 1.263, 2.191
470.000, 1.638, 0.828, 1.299, 2.248
480.000, 1.595, 0.802, 1.312, 2.215
490.000, 1.55, 0.804, 1.271, 2.159
500.000, 1.591, 0.8, 1.28, 2.193
510.000, 1.611, 0.837, 1.274, 2.217
520.000, 1.545, 0.809, 1.218, 2.127
530.000, 1.611, 0.818, 1.28, 2.214
540.000, 1.595, 0.839, 1.265, 2.201
550.000, 1.598, 0.784, 1.309, 2.209
560.000, 1.568, 0.799, 1.281, 2.176
570.000, 1.604, 0.867, 1.281, 2.228
580.000, 1.594, 0.812, 1.286, 2.203
590.000, 1.559, 0.827, 1.294, 2.188
600.000, 1.612, 0.85, 1.296, 2.236
610.000, 1.567, 0.844, 1.31, 2.209
620.000, 1.637, 0.832, 1.297, 2.248
630.000, 1.604, 0.838, 1.255, 2.202
640.000, 1.606, 0.832, 1.241, 2.193
650.000, 1.619, 0.829, 1.299, 2.235
660.000, 1.598, 0.833, 1.287, 2.214
670.000, 1.676, 0.786, 1.317, 2.271
680.000, 1.72, 0.834, 1.367, 2.350
690.000, 1.68, 0.823, 1.275, 2.263
700.000, 1.645, 0.82, 1.263, 2.230
710.000, 1.67, 0.849, 1.287, 2.272
720.000, 1.714, 0.837, 1.336, 2.328
730.000, 1.645, 0.832, 1.285, 2.247
740.000, 1.612, 0.829, 1.28, 2.219
750.000, 1.673, 0.822, 1.31, 2.278
760.000, 1.618, 0.818, 1.284, 2.221
770.000, 1.673, 0.804, 1.326, 2.281
780.000, 1.597, 0.825, 1.265, 2.198
790.000, 1.641, 0.804, 1.284, 2.233
800.000, 1.604, 0.799, 1.303, 2.215
810.000, 1.596, 0.817, 1.315, 2.223
820.000, 1.624, 0.803, 1.312, 2.236
830.000, 1.558, 0.805, 1.252, 2.154
840.000, 1.584, 0.803, 1.283, 2.190
850.000, 1.597, 0.837, 1.306, 2.226
860.000, 1.586, 0.843, 1.262, 2.195
870.000, 1.644, 0.851, 1.298, 2.260
880.000, 1.569, 0.846, 1.283, 2.196
890.000, 1.664, 0.854, 1.292, 2.273
900.000, 1.606, 0.807, 1.269, 2.200
910.000, 1.622, 0.824, 1.286, 2.227
920.000, 1.556, 0.836, 1.217, 2.145
930.000, 1.588, 0.826, 1.274, 2.197
940.000, 1.676, 0.851, 1.294, 2.282
950.000, 1.647, 0.81, 1.334, 2.268
960.000, 1.591, 0.788, 1.273, 2.184
970.000, 1.595, 0.838, 1.29, 2.215
980.000, 1.63, 0.819, 1.268, 2.221
990.000, 1.551, 0.832, 1.259, 2.164
1000.000, 1.604, 0.816, 1.265, 2.199
1010.000, 1.559, 0.816, 1.253, 2.160
1020.000, 1.576, 0.834, 1.25, 2.177
1030.000, 1.48, 0.792, 1.211, 2.069
1040.000, 1.52, 0.837, 1.235, 2.129
1050.000, 1.581, 0.796, 1.245, 2.164
1060.000, 1.57, 0.824, 1.255, 2.172
1070.000, 1.559, 0.812, 1.23, 2.145
1080.000, 1.538, 0.816, 1.245, 2.140
1090.000, 1.594, 0.808, 1.29, 2.204
1100.000, 1.564, 0.815, 1.245, 2.158
1110.000, 1.548, 0.775, 1.23, 2.123
1120.000, 1.595, 0.774, 1.27, 2.180
1130.000, 1.607, 0.798, 1.267, 2.196
1140.000, 1.598, 0.785, 1.24, 2.169
1150.000, 1.601, 0.777, 1.304, 2.206
1160.000, 1.571, 0.831, 1.259, 2.177
1170.000, 1.537, 0.832, 1.219, 2.130
1180.000, 1.534, 0.787, 1.226, 2.115
1190.000, 1.582, 0.808, 1.25, 2.172
1200.000, 1.572, 0.774, 1.233, 2.142
1210.000, 1.631, 0.846, 1.298, 2.249
1220.000, 1.547, 0.813, 1.27, 2.160
1230.000, 1.579, 0.811, 1.287, 2.192
1240.000, 1.574, 0.83, 1.296, 2.201
1250.000, 1.543, 0.746, 1.292, 2.146
1260.000, 1.603, 0.803, 1.296, 2.212
1270.000, 1.557, 0.834, 1.287, 2.185
1280.000, 1.546, 0.846, 1.258, 2.165
1290.000, 1.528, 0.804, 1.276, 2.146
1300.000, 1.58, 0.807, 1.297, 2.197
1310.000, 1.574, 0.8, 1.284, 2.183
1320.000, 1.597, 0.793, 1.277, 2.193
1330.000, 1.57, 0.796, 1.304, 2.190
1340.000, 1.64, 0.811, 1.302, 2.245
1350.000, 1.595, 0.842, 1.274, 2.208
1360.000, 1.551, 0.792, 1.301, 2.173
1370.000, 1.585, 0.766, 1.267, 2.168
1380.000, 1.631, 0.832, 1.295, 2.242
1390.000, 1.604, 0.817, 1.302, 2.221
1400.000, 1.599, 0.842, 1.234, 2.188
1410.000, 1.598, 0.81, 1.277, 2.200
1420.000, 1.63, 0.818, 1.29, 2.233
1430.000, 1.657, 0.804, 1.323, 2.267
1440.000, 1.623, 0.798, 1.311, 2.233
1450.000, 1.586, 0.798, 1.286, 2.192
1460.000, 1.613, 0.816, 1.29, 2.220
1470.000, 1.579, 0.814, 1.246, 2.169
1480.000, 1.542, 0.815, 1.259, 2.151
1490.000, 1.582, 0.848, 1.248, 2.186
1500.000, 1.618, 0.789, 1.308, 2.225
1510.000, 1.558, 0.785, 1.255, 2.149
