Time, DR, DN, RN, Euclidian
0.000, 1.509, 0.823, 1.297, 2.153
10.000, 1.491, 0.816, 1.303, 2.141
20.000, 1.515, 0.803, 1.264, 2.130
30.000, 1.474, 0.821, 1.313, 2.137
40.000, 1.477, 0.842, 1.3, 2.140
50.000, 1.432, 0.807, 1.23, 2.052
60.000, 1.454, 0.827, 1.318, 2.129
70.000, 1.439, 0.82, 1.272, 2.088
80.000, 1.456, 0.801, 1.272, 2.092
90.000, 1.476, 0.83, 1.216, 2.084
100.000, 1.492, 0.805, 1.278, 2.123
110.000, 1.494, 0.812, 1.285, 2.131
120.000, 1.524, 0.788, 1.311, 2.159
130.000, 1.474, 0.785, 1.284, 2.106
140.000, 1.492, 0.806, 1.303, 2.138
150.000, 1.458, 0.82, 1.248, 2.087
160.000, 1.493, 0.823, 1.271, 2.126
170.000, 1.49, 0.868, 1.308, 2.164
180.000, 1.509, 0.864, 1.286, 2.162
190.000, 1.506, 0.844, 1.273, 2.144
200.000, 1.49, 0.801, 1.268, 2.114
210.000, 1.486, 0.869, 1.264, 2.135
220.000, 1.441, 0.845, 1.29, 2.110
230.000, 1.463, 0.854, 1.289, 2.128
240.000, 1.478, 0.818, 1.284, 2.121
250.000, 1.452, 0.832, 1.247, 2.086
260.000, 1.481, 0.839, 1.285, 2.132
270.000, 1.492, 0.856, 1.276, 2.141
280.000, 1.514, 0.832, 1.322, 2.175
290.000, 1.468, 0.853, 1.251, 2.108
300.000, 1.479, 0.839, 1.253, 2.112
310.000, 1.473, 0.821, 1.221, 2.081
320.000, 1.477, 0.831, 1.24, 2.099
330.000, 1.458, 0.846, 1.27, 2.110
340.000, 1.471, 0.847, 1.26, 2.113
350.000, 1.446, 0.842, 1.23, 2.076
360.000, 1.446, 0.86, 1.237, 2.088
370.000, 1.493, 0.853, 1.281, 2.144
380.000, 1.525, 0.809, 1.289, 2.154
390.000, 1.516, 0.833, 1.249, 2.133
400.000, 1.496, 0.816, 1.223, 2.097
410.000, 1.494, 0.808, 1.225, 2.094
420.000, 1.493, 0.82, 1.267, 2.122
430.000, 1.41, 0.866, 1.235, 2.064
440.000, 1.458, 0.856, 1.205, 2.076
450.000, 1.454, 0.809, 1.22, 2.063
460.000, 1.471, 0.822, 1.294, 2.124
470.000, 1.514, 0.857, 1.248, 2.141
480.000, 1.485, 0.87, 1.241, 2.121
490.000, 1.534, 0.796, 1.285, 2.153
500.000, 1.503, 0.871, 1.242, 2.135
510.000, 1.512, 0.819, 1.274, 2.140
520.000, 1.448, 0.816, 1.242, 2.074
530.000, 1.482, 0.86, 1.286, 2.142
540.000, 1.497, 0.834, 1.25, 2.121
550.000, 1.508, 0.811, 1.305, 2.152
560.000, 1.505, 0.844, 1.245, 2.127
570.000, 1.498, 0.865, 1.274, 2.148
580.000, 1.521, 0.825, 1.32, 2.176
590.000, 1.551, 0.833, 1.301, 2.189
600.000, 1.497, 0.854, 1.273, 2.142
610.000, 1.503, 0.849, 1.22, 2.113
620.000, 1.434, 0.814, 1.198, 2.038
630.000, 1.458, 0.819, 1.216, 2.067
640.000, 1.481, 0.769, 1.243, 2.080
650.000, 1.487, 0.707, 1.254, 2.069
660.000, 1.487, 0.801, 1.256, 2.104
670.000, 1.527, 0.871, 1.25, 2.157
680.000, 1.521, 0.858, 1.238, 2.140
690.000, 1.507, 0.847, 1.215, 2.112
700.000, 1.531, 0.865, 1.249, 2.156
710.000, 1.495, 0.851, 1.237, 2.118
720.000, 1.457, 0.818, 1.226, 2.072
730.000, 1.434, 0.889, 1.228, 2.086
740.000, 1.495, 0.863, 1.233, 2.121
750.000, 1.528, 0.847, 1.266, 2.157
760.000, 1.515, 0.845, 1.252, 2.139
770.000, 1.52, 0.888, 1.279, 2.175
780.000, 1.514, 0.835, 1.275, 2.148
790.000, 1.474, 0.821, 1.208, 2.075
800.000, 1.516, 0.846, 1.243, 2.135
810.000, 1.514, 0.843, 1.234, 2.127
820.000, 1.515, 0.869, 1.242, 2.143
830.000, 1.483, 0.828, 1.234, 2.099
840.000, 1.487, 0.843, 1.22, 2.100
850.000, 1.477, 0.86, 1.226, 2.103
860.000, 1.485, 0.816, 1.245, 2.102
870.000, 1.525, 0.846, 1.245, 2.142
880.000, 1.506, 0.847, 1.219, 2.114
890.000, 1.491, 0.856, 1.231, 2.114
900.000, 1.492, 0.868, 1.212, 2.109
910.000, 1.464, 0.859, 1.26, 2.113
920.000, 1.477, 0.853, 1.203, 2.087
930.000, 1.434, 0.865, 1.221, 2.072
940.000, 1.475, 0.814, 1.241, 2.092
950.000, 1.535, 0.819, 1.28, 2.159
960.000, 1.484, 0.85, 1.259, 2.123
970.000, 1.48, 0.832, 1.275, 2.123
980.000, 1.487, 0.865, 1.225, 2.111
990.000, 1.531, 0.83, 1.258, 2.148
1000.000, 1.505, 0.825, 1.261, 2.129
1010.000, 1.509, 0.835, 1.246, 2.127
1020.000, 1.513, 0.903, 1.223, 2.144
1030.000, 1.5, 0.858, 1.258, 2.137
1040.000, 1.511, 0.847, 1.264, 2.144
1050.000, 1.504, 0.82, 1.234, 2.111
1060.000, 1.517, 0.832, 1.266, 2.143
1070.000, 1.485, 0.829, 1.225, 2.095
1080.000, 1.528, 0.844, 1.254, 2.149
1090.000, 1.526, 0.875, 1.23, 2.146
1100.000, 1.512, 0.848, 1.257, 2.141
1110.000, 1.5, 0.852, 1.282, 2.149
1120.000, 1.502, 0.841, 1.253, 2.129
1130.000, 1.512, 0.857, 1.281, 2.159
1140.000, 1.542, 0.862, 1.276, 2.179
1150.000, 1.465, 0.816, 1.24, 2.085
1160.000, 1.506, 0.849, 1.259, 2.138
1170.000, 1.514, 0.801, 1.263, 2.128
1180.000, 1.465, 0.843, 1.258, 2.106
1190.000, 1.485, 0.825, 1.253, 2.110
1200.000, 1.517, 0.896, 1.279, 2.177
1210.000, 1.498, 0.862, 1.245, 2.130
1220.000, 1.467, 0.841, 1.245, 2.099
1230.000, 1.493, 0.797, 1.232, 2.093
1240.000, 1.46, 0.804, 1.225, 2.068
1250.000, 1.518, 0.839, 1.265, 2.146
1260.000, 1.531, 0.853, 1.279, 2.169
1270.000, 1.461, 0.869, 1.242, 2.105
1280.000, 1.49, 0.841, 1.255, 2.121
1290.000, 1.475, 0.826, 1.277, 2.118
1300.000, 1.443, 0.787, 1.236, 2.056
1310.000, 1.502, 0.825, 1.277, 2.137
1320.000, 1.462, 0.805, 1.226, 2.070
1330.000, 1.49, 0.844, 1.296, 2.147
1340.000, 1.475, 0.853, 1.247, 2.111
1350.000, 1.492, 0.82, 1.249, 2.111
1360.000, 1.511, 0.834, 1.275, 2.145
1370.000, 1.461, 0.805, 1.247, 2.082
1380.000, 1.546, 0.827, 1.298, 2.181
1390.000, 1.504, 0.83, 1.236, 2.116
1400.000, 1.5, 0.852, 1.25, 2.130
1410.000, 1.496, 0.84, 1.2, 2.093
1420.000, 1.532, 0.852, 1.276, 2.168
1430.000, 1.515, 0.862, 1.24, 2.139
1440.000, 1.506, 0.831, 1.245, 2.123
1450.000, 1.485, 0.834, 1.243, 2.108
1460.000, 1.535, 0.845, 1.29, 2.175
1470.000, 1.499, 0.869, 1.214, 2.115
1480.000, 1.496, 0.908, 1.264, 2.158
1490.000, 1.5, 0.847, 1.241, 2.123
1500.000, 1.508, 0.855, 1.223, 2.121
1510.000, 1.503, 0.827, 1.235, 2.113
1520.000, 1.514, 0.844, 1.251, 2.137
1530.000, 1.556, 0.838, 1.256, 2.168
1540.000, 1.518, 0.887, 1.221, 2.140
1550.000, 1.471, 0.86, 1.245, 2.110
1560.000, 1.481, 0.881, 1.219, 2.110
1570.000, 1.479, 0.866, 1.238, 2.114
1580.000, 1.507, 0.852, 1.248, 2.134
1590.000, 1.472, 0.859, 1.247, 2.111
1600.000, 1.514, 0.855, 1.219, 2.123
1610.000, 1.502, 0.873, 1.215, 2.119
1620.000, 1.562, 0.812, 1.264, 2.167
1630.000, 1.515, 0.872, 1.258, 2.153
1640.000, 1.511, 0.865, 1.244, 2.139
1650.000, 1.496, 0.816, 1.256, 2.116
1660.000, 1.52, 0.83, 1.272, 2.148
1670.000, 1.524, 0.823, 1.241, 2.130
1680.000, 1.499, 0.86, 1.196, 2.101
1690.000, 1.528, 0.862, 1.263, 2.161
1700.000, 1.488, 0.886, 1.25, 2.135
1710.000, 1.542, 0.792, 1.246, 2.134
1720.000, 1.522, 0.845, 1.274, 2.157
1730.000, 1.533, 0.825, 1.264, 2.151
1740.000, 1.522, 0.835, 1.262, 2.146
1750.000, 1.549, 0.848, 1.241, 2.158
1760.000, 1.552, 0.834, 1.291, 2.184
1770.000, 1.535, 0.845, 1.241, 2.147
1780.000, 1.522, 0.832, 1.257, 2.142
1790.000, 1.509, 0.841, 1.279, 2.149
1800.000, 1.531, 0.851, 1.264, 2.160
1810.000, 1.568, 0.852, 1.265, 2.187
1820.000, 1.514, 0.855, 1.273, 2.154
1830.000, 1.545, 0.866, 1.241, 2.162
1840.000, 1.563, 0.86, 1.226, 2.164
1850.000, 1.465, 0.841, 1.219, 2.083
1860.000, 1.508, 0.864, 1.226, 2.126
1870.000, 1.518, 0.842, 1.258, 2.143
1880.000, 1.479, 0.849, 1.207, 2.089
1890.000, 1.508, 0.836, 1.197, 2.098
