Time, DR, DN, RN, Euclidian
0.000, 1.514, 0.813, 1.248, 2.123
0.010, 1.525, 0.883, 1.29, 2.183
0.020, 1.483, 0.817, 1.239, 2.098
0.030, 1.486, 0.839, 1.295, 2.142
0.040, 1.531, 0.843, 1.285, 2.169
0.050, 1.536, 0.833, 1.283, 2.167
0.060, 1.481, 0.835, 1.312, 2.147
0.070, 1.465, 0.821, 1.226, 2.079
0.080, 1.425, 0.871, 1.25, 2.086
0.090, 1.449, 0.838, 1.244, 2.085
0.100, 1.464, 0.823, 1.232, 2.082
0.110, 1.476, 0.796, 1.261, 2.098
0.120, 1.463, 0.813, 1.217, 2.069
0.130, 1.499, 0.819, 1.284, 2.136
0.140, 1.461, 0.853, 1.242, 2.098
0.150, 1.541, 0.867, 1.254, 2.167
0.160, 1.499, 0.849, 1.293, 2.153
0.170, 1.484, 0.832, 1.26, 2.117
0.180, 1.503, 0.84, 1.222, 2.111
0.190, 1.447, 0.832, 1.265, 2.094
0.200, 1.471, 0.823, 1.282, 2.117
0.210, 1.453, 0.822, 1.225, 2.070
0.220, 1.408, 0.78, 1.232, 2.026
0.230, 1.447, 0.864, 1.289, 2.121
0.240, 1.479, 0.805, 1.295, 2.124
0.250, 1.473, 0.854, 1.256, 2.115
0.260, 1.505, 0.795, 1.287, 2.133
0.270, 1.538, 0.832, 1.304, 2.181
0.280, 1.535, 0.854, 1.253, 2.157
0.290, 1.566, 0.815, 1.286, 2.184
0.300, 1.577, 0.799, 1.344, 2.220
0.310, 1.53, 0.805, 1.282, 2.152
0.320, 1.492, 0.822, 1.23, 2.101
0.330, 1.556, 0.804, 1.299, 2.180
0.340, 1.476, 0.831, 1.262, 2.112
0.350, 1.411, 0.832, 1.217, 2.040
0.360, 1.443, 0.809, 1.222, 2.056
0.370, 1.527, 0.822, 1.238, 2.130
0.380, 1.452, 0.832, 1.232, 2.078
0.390, 1.44, 0.825, 1.217, 2.057
0.400, 1.484, 0.83, 1.265, 2.119
0.410, 1.487, 0.84, 1.253, 2.118
0.420, 1.465, 0.811, 1.209, 2.065
0.430, 1.487, 0.842, 1.232, 2.106
