Time, DR, DN, RN, Euclidian
0.000, 1.52, 0.829, 1.255, 2.138
0.010, 1.521, 0.83, 1.28, 2.154
0.020, 1.583, 0.865, 1.293, 2.219
0.030, 1.498, 0.826, 1.316, 2.158
0.040, 1.444, 0.85, 1.279, 2.107
0.050, 1.502, 0.816, 1.249, 2.117
0.060, 1.548, 0.813, 1.265, 2.158
0.070, 1.594, 0.869, 1.31, 2.238
0.080, 1.552, 0.838, 1.292, 2.186
0.090, 1.573, 0.828, 1.321, 2.214
0.100, 1.536, 0.806, 1.242, 2.133
0.110, 1.528, 0.842, 1.256, 2.149
0.120, 1.497, 0.805, 1.228, 2.096
0.130, 1.551, 0.813, 1.271, 2.163
0.140, 1.558, 0.857, 1.251, 2.174
0.150, 1.503, 0.835, 1.238, 2.118
0.160, 1.488, 0.831, 1.224, 2.098
0.170, 1.493, 0.797, 1.255, 2.106
0.180, 1.526, 0.809, 1.244, 2.128
0.190, 1.498, 0.82, 1.234, 2.106
0.200, 1.544, 0.86, 1.283, 2.183
0.210, 1.557, 0.846, 1.276, 2.183
0.220, 1.523, 0.828, 1.258, 2.141
0.230, 1.511, 0.857, 1.219, 2.122
0.240, 1.508, 0.833, 1.285, 2.149
0.250, 1.474, 0.803, 1.25, 2.092
0.260, 1.454, 0.852, 1.253, 2.100
0.270, 1.549, 0.799, 1.332, 2.193
0.280, 1.512, 0.844, 1.23, 2.124
0.290, 1.549, 0.844, 1.252, 2.163
0.300, 1.547, 0.847, 1.255, 2.164
0.310, 1.487, 0.8, 1.238, 2.093
0.320, 1.528, 0.849, 1.272, 2.161
0.330, 1.567, 0.838, 1.258, 2.177
0.340, 1.542, 0.854, 1.284, 2.180
0.350, 1.58, 0.792, 1.275, 2.179
0.360, 1.49, 0.698, 1.262, 2.073
0.370, 1.527, 0.848, 1.285, 2.168
0.380, 1.48, 0.724, 1.268, 2.079
0.390, 1.463, 0.792, 1.254, 2.083
0.400, 1.502, 0.839, 1.241, 2.121
0.410, 1.521, 0.829, 1.251, 2.136
0.420, 1.486, 0.849, 1.232, 2.108
0.430, 1.504, 0.828, 1.248, 2.122
0.440, 1.502, 0.847, 1.233, 2.119
0.450, 1.508, 0.855, 1.25, 2.137
0.460, 1.499, 0.826, 1.25, 2.119
0.470, 1.488, 0.832, 1.24, 2.108
0.480, 1.493, 0.872, 1.217, 2.114
