Time, DR, DN, RN, Euclidian
0.000, 1.556, 0.832, 1.279, 2.179
10.000, 1.591, 0.805, 1.264, 2.185
20.000, 1.543, 0.8, 1.252, 2.142
30.000, 1.545, 0.829, 1.232, 2.142
40.000, 1.604, 0.83, 1.306, 2.228
50.000, 1.644, 0.816, 1.293, 2.245
60.000, 1.669, 0.82, 1.306, 2.272
70.000, 1.691, 0.833, 1.359, 2.323
80.000, 1.647, 0.856, 1.296, 2.263
90.000, 1.578, 0.862, 1.254, 2.192
100.000, 1.596, 0.843, 1.296, 2.222
110.000, 1.607, 0.827, 1.344, 2.252
120.000, 1.649, 0.84, 1.326, 2.276
130.000, 1.583, 0.82, 1.298, 2.205
140.000, 1.59, 0.838, 1.305, 2.221
150.000, 1.561, 0.802, 1.287, 2.176
160.000, 1.564, 0.813, 1.303, 2.192
170.000, 1.507, 0.835, 1.27, 2.140
180.000, 1.542, 0.81, 1.289, 2.166
190.000, 1.549, 0.815, 1.247, 2.149
200.000, 1.55, 0.81, 1.268, 2.160
210.000, 1.571, 0.778, 1.267, 2.163
220.000, 1.548, 0.829, 1.246, 2.153
230.000, 1.614, 0.836, 1.295, 2.231
240.000, 1.535, 0.797, 1.247, 2.132
250.000, 1.489, 0.781, 1.226, 2.080
260.000, 1.525, 0.802, 1.258, 2.133
270.000, 1.494, 0.812, 1.252, 2.111
280.000, 1.566, 0.817, 1.318, 2.203
290.000, 1.583, 0.825, 1.316, 2.217
300.000, 1.596, 0.811, 1.295, 2.209
310.000, 1.577, 0.827, 1.299, 2.204
320.000, 1.542, 0.805, 1.277, 2.157
330.000, 1.489, 0.741, 1.242, 2.075
340.000, 1.558, 0.834, 1.313, 2.201
350.000, 1.6, 0.83, 1.33, 2.240
360.000, 1.629, 0.804, 1.287, 2.226
370.000, 1.648, 0.851, 1.342, 2.289
380.000, 1.585, 0.784, 1.269, 2.176
390.000, 1.559, 0.83, 1.248, 2.162
400.000, 1.608, 0.783, 1.3, 2.211
410.000, 1.549, 0.814, 1.296, 2.177
420.000, 1.602, 0.79, 1.323, 2.222
430.000, 1.614, 0.806, 1.326, 2.238
440.000, 1.617, 0.787, 1.342, 2.243
450.000, 1.608, 0.837, 1.336, 2.251
460.000, 1.68, 0.81, 1.354, 2.304
470.000, 1.583, 0.798, 1.338, 2.221
480.000, 1.587, 0.811, 1.329, 2.223
490.000, 1.614, 0.816, 1.281, 2.216
500.000, 1.636, 0.825, 1.348, 2.274
510.000, 1.616, 0.833, 1.337, 2.256
520.000, 1.643, 0.815, 1.322, 2.260
530.000, 1.658, 0.809, 1.292, 2.252
540.000, 1.628, 0.837, 1.337, 2.266
550.000, 1.625, 0.808, 1.323, 2.245
560.000, 1.629, 0.833, 1.376, 2.289
570.000, 1.618, 0.781, 1.347, 2.245
580.000, 1.624, 0.819, 1.317, 2.245
590.000, 1.595, 0.819, 1.328, 2.231
600.000, 1.551, 0.776, 1.326, 2.183
610.000, 1.589, 0.825, 1.313, 2.220
620.000, 1.576, 0.789, 1.291, 2.184
630.000, 1.533, 0.838, 1.291, 2.172
640.000, 1.615, 0.868, 1.313, 2.255
650.000, 1.608, 0.819, 1.29, 2.218
660.000, 1.578, 0.835, 1.26, 2.185
670.000, 1.582, 0.83, 1.301, 2.210
680.000, 1.615, 0.831, 1.3, 2.233
690.000, 1.633, 0.794, 1.355, 2.265
700.000, 1.623, 0.819, 1.317, 2.244
710.000, 1.593, 0.802, 1.301, 2.207
720.000, 1.614, 0.859, 1.305, 2.246
730.000, 1.592, 0.837, 1.292, 2.214
740.000, 1.59, 0.826, 1.315, 2.222
750.000, 1.641, 0.858, 1.335, 2.282
760.000, 1.577, 0.8, 1.318, 2.205
770.000, 1.605, 0.813, 1.334, 2.239
780.000, 1.557, 0.818, 1.309, 2.192
790.000, 1.554, 0.812, 1.282, 2.172
800.000, 1.613, 0.833, 1.342, 2.257
810.000, 1.669, 0.867, 1.351, 2.315
820.000, 1.668, 0.804, 1.351, 2.292
830.000, 1.657, 0.825, 1.369, 2.302
840.000, 1.635, 0.808, 1.355, 2.272
850.000, 1.68, 0.86, 1.343, 2.316
860.000, 1.606, 0.856, 1.292, 2.231
870.000, 1.601, 0.876, 1.295, 2.237
880.000, 1.543, 0.859, 1.335, 2.213
890.000, 1.606, 0.865, 1.296, 2.237
900.000, 1.624, 0.866, 1.354, 2.284
910.000, 1.59, 0.843, 1.319, 2.231
920.000, 1.607, 0.845, 1.345, 2.259
930.000, 1.618, 0.831, 1.314, 2.243
940.000, 1.577, 0.856, 1.263, 2.194
950.000, 1.601, 0.877, 1.286, 2.232
960.000, 1.658, 0.854, 1.324, 2.287
970.000, 1.605, 0.852, 1.321, 2.246
980.000, 1.568, 0.84, 1.217, 2.155
990.000, 1.602, 0.841, 1.275, 2.213
1000.000, 1.573, 0.844, 1.316, 2.217
1010.000, 1.621, 0.806, 1.328, 2.245
1020.000, 1.57, 0.776, 1.281, 2.169
1030.000, 1.568, 0.809, 1.287, 2.183
1040.000, 1.573, 0.828, 1.304, 2.204
1050.000, 1.555, 0.826, 1.294, 2.185
1060.000, 1.565, 0.81, 1.249, 2.159
1070.000, 1.568, 0.822, 1.3, 2.196
1080.000, 1.553, 0.762, 1.317, 2.174
1090.000, 1.604, 0.812, 1.366, 2.257
1100.000, 1.631, 0.795, 1.328, 2.248
1110.000, 1.541, 0.811, 1.274, 2.157
1120.000, 1.535, 0.837, 1.301, 2.179
1130.000, 1.56, 0.819, 1.274, 2.174
1140.000, 1.546, 0.831, 1.283, 2.174
1150.000, 1.546, 0.824, 1.273, 2.165
1160.000, 1.514, 0.814, 1.294, 2.151
1170.000, 1.58, 0.799, 1.302, 2.197
1180.000, 1.588, 0.844, 1.319, 2.230
1190.000, 1.632, 0.821, 1.344, 2.267
1200.000, 1.589, 0.836, 1.291, 2.211
1210.000, 1.519, 0.793, 1.292, 2.146
1220.000, 1.581, 0.798, 1.29, 2.190
1230.000, 1.612, 0.799, 1.318, 2.230
1240.000, 1.592, 0.822, 1.309, 2.218
1250.000, 1.647, 0.823, 1.366, 2.292
1260.000, 1.563, 0.804, 1.271, 2.169
1270.000, 1.675, 0.826, 1.356, 2.307
1280.000, 1.63, 0.831, 1.317, 2.254
1290.000, 1.62, 0.828, 1.309, 2.241
1300.000, 1.579, 0.832, 1.311, 2.214
1310.000, 1.62, 0.817, 1.302, 2.233
1320.000, 1.63, 0.848, 1.341, 2.274
1330.000, 1.639, 0.83, 1.337, 2.272
1340.000, 1.64, 0.802, 1.302, 2.242
1350.000, 1.578, 0.805, 1.317, 2.207
1360.000, 1.544, 0.818, 1.231, 2.137
1370.000, 1.559, 0.817, 1.281, 2.176
1380.000, 1.563, 0.805, 1.304, 2.188
1390.000, 1.558, 0.813, 1.265, 2.165
1400.000, 1.604, 0.814, 1.274, 2.204
1410.000, 1.542, 0.828, 1.286, 2.171
1420.000, 1.59, 0.828, 1.274, 2.199
1430.000, 1.542, 0.822, 1.236, 2.140
1440.000, 1.603, 0.826, 1.284, 2.213
1450.000, 1.562, 0.819, 1.279, 2.178
1460.000, 1.529, 0.844, 1.225, 2.133
1470.000, 1.543, 0.813, 1.259, 2.151
1480.000, 1.523, 0.851, 1.244, 2.142
1490.000, 1.556, 0.842, 1.298, 2.194
1500.000, 1.563, 0.818, 1.254, 2.164
1510.000, 1.572, 0.836, 1.261, 2.181
1520.000, 1.577, 0.806, 1.261, 2.174
1530.000, 1.555, 0.799, 1.282, 2.167
1540.000, 1.509, 0.808, 1.262, 2.126
1550.000, 1.539, 0.814, 1.254, 2.145
1560.000, 1.493, 0.831, 1.248, 2.115
1570.000, 1.504, 0.822, 1.265, 2.130
1580.000, 1.478, 0.864, 1.237, 2.112
1590.000, 1.481, 0.826, 1.251, 2.107
1600.000, 1.521, 0.824, 1.308, 2.168
1610.000, 1.552, 0.818, 1.282, 2.172
1620.000, 1.568, 0.815, 1.281, 2.182
1630.000, 1.56, 0.839, 1.276, 2.183
1640.000, 1.577, 0.837, 1.271, 2.191
1650.000, 1.571, 0.824, 1.253, 2.171
1660.000, 1.55, 0.841, 1.25, 2.161
1670.000, 1.561, 0.809, 1.248, 2.156
1680.000, 1.531, 0.815, 1.271, 2.150
1690.000, 1.583, 0.856, 1.275, 2.205
1700.000, 1.564, 0.809, 1.258, 2.164
1710.000, 1.576, 0.839, 1.259, 2.184
1720.000, 1.527, 0.83, 1.251, 2.141
1730.000, 1.528, 0.834, 1.266, 2.152
1740.000, 1.536, 0.841, 1.262, 2.158
1750.000, 1.592, 0.829, 1.255, 2.190
1760.000, 1.561, 0.847, 1.232, 2.161
1770.000, 1.573, 0.802, 1.253, 2.165
1780.000, 1.592, 0.833, 1.289, 2.211
1790.000, 1.557, 0.848, 1.235, 2.160
1800.000, 1.598, 0.828, 1.269, 2.202
1810.000, 1.609, 0.829, 1.283, 2.218
1820.000, 1.584, 0.835, 1.292, 2.208
1830.000, 1.584, 0.879, 1.277, 2.216
1840.000, 1.578, 0.815, 1.26, 2.177
1850.000, 1.587, 0.87, 1.306, 2.231
1860.000, 1.598, 0.812, 1.318, 2.224
1870.000, 1.602, 0.818, 1.315, 2.228
1880.000, 1.546, 0.837, 1.247, 2.155
1890.000, 1.535, 0.841, 1.211, 2.128
1900.000, 1.585, 0.838, 1.283, 2.204
1910.000, 1.582, 0.824, 1.266, 2.187
1920.000, 1.562, 0.839, 1.317, 2.208
1930.000, 1.595, 0.804, 1.33, 2.226
1940.000, 1.564, 0.825, 1.254, 2.167
1950.000, 1.627, 0.806, 1.333, 2.252
1960.000, 1.617, 0.825, 1.298, 2.231
1970.000, 1.588, 0.831, 1.316, 2.223
1980.000, 1.616, 0.828, 1.281, 2.222
1990.000, 1.579, 0.852, 1.33, 2.233
2000.000, 1.605, 0.831, 1.293, 2.222
2010.000, 1.584, 0.821, 1.273, 2.191
2020.000, 1.617, 0.827, 1.328, 2.249
2030.000, 1.608, 0.801, 1.299, 2.216
2040.000, 1.59, 0.819, 1.321, 2.223
2050.000, 1.571, 0.813, 1.289, 2.188
2060.000, 1.591, 0.83, 1.317, 2.225
2070.000, 1.546, 0.838, 1.24, 2.151
2080.000, 1.549, 0.822, 1.251, 2.154
2090.000, 1.579, 0.846, 1.268, 2.194
2100.000, 1.563, 0.82, 1.265, 2.171
2110.000, 1.571, 0.843, 1.273, 2.190
2120.000, 1.59, 0.818, 1.296, 2.208
2130.000, 1.597, 0.843, 1.331, 2.243
2140.000, 1.588, 0.806, 1.312, 2.211
2150.000, 1.589, 0.804, 1.311, 2.211
2160.000, 1.551, 0.826, 1.295, 2.182
2170.000, 1.534, 0.833, 1.239, 2.140
2180.000, 1.582, 0.832, 1.322, 2.223
2190.000, 1.557, 0.832, 1.248, 2.161
2200.000, 1.565, 0.848, 1.253, 2.176
