Time, DR, DN, RN, Euclidian
0.000, 1.54, 0.821, 1.283, 2.166
10.000, 1.51, 0.861, 1.301, 2.171
20.000, 1.484, 0.815, 1.229, 2.092
30.000, 1.56, 0.844, 1.283, 2.189
40.000, 1.484, 0.789, 1.235, 2.085
50.000, 1.566, 0.826, 1.249, 2.166
60.000, 1.604, 0.829, 1.292, 2.220
70.000, 1.591, 0.802, 1.266, 2.185
80.000, 1.711, 0.836, 1.326, 2.320
90.000, 1.608, 0.819, 1.243, 2.191
100.000, 1.659, 0.822, 1.344, 2.287
110.000, 1.652, 0.803, 1.293, 2.246
120.000, 1.604, 0.847, 1.29, 2.225
130.000, 1.588, 0.836, 1.262, 2.193
140.000, 1.55, 0.844, 1.256, 2.166
150.000, 1.596, 0.86, 1.29, 2.225
160.000, 1.563, 0.843, 1.282, 2.190
170.000, 1.592, 0.867, 1.333, 2.250
180.000, 1.56, 0.803, 1.284, 2.174
190.000, 1.541, 0.834, 1.276, 2.167
200.000, 1.528, 0.84, 1.258, 2.150
210.000, 1.587, 0.85, 1.311, 2.227
220.000, 1.51, 0.854, 1.282, 2.157
230.000, 1.576, 0.851, 1.274, 2.197
240.000, 1.6, 0.834, 1.287, 2.216
250.000, 1.6, 0.819, 1.304, 2.220
260.000, 1.536, 0.855, 1.276, 2.172
270.000, 1.561, 0.873, 1.259, 2.187
280.000, 1.525, 0.91, 1.277, 2.187
290.000, 1.608, 0.86, 1.312, 2.246
300.000, 1.573, 0.88, 1.278, 2.209
310.000, 1.541, 0.894, 1.29, 2.199
320.000, 1.516, 0.881, 1.295, 2.179
330.000, 1.579, 0.911, 1.249, 2.209
340.000, 1.546, 0.921, 1.243, 2.187
350.000, 1.59, 0.903, 1.297, 2.241
360.000, 1.607, 0.888, 1.314, 2.257
370.000, 1.602, 0.944, 1.316, 2.278
380.000, 1.578, 0.889, 1.275, 2.214
390.000, 1.556, 0.918, 1.264, 2.204
400.000, 1.581, 0.904, 1.278, 2.224
410.000, 1.605, 0.918, 1.332, 2.278
420.000, 1.582, 0.95, 1.301, 2.257
430.000, 1.628, 0.87, 1.339, 2.280
440.000, 1.464, 0.891, 1.237, 2.113
450.000, 1.525, 0.895, 1.249, 2.164
460.000, 1.597, 0.911, 1.287, 2.244
