Time, DR, DN, RN, Euclidian
0.000, 1.551, 0.835, 1.282, 2.178
10.000, 1.55, 0.842, 1.286, 2.182
20.000, 1.584, 0.837, 1.329, 2.230
30.000, 1.569, 0.828, 1.278, 2.186
40.000, 1.513, 0.817, 1.181, 2.086
50.000, 1.556, 0.839, 1.241, 2.159
60.000, 1.547, 0.781, 1.273, 2.150
70.000, 1.501, 0.805, 1.21, 2.089
80.000, 1.536, 0.851, 1.206, 2.130
90.000, 1.471, 0.846, 1.2, 2.078
100.000, 1.529, 0.805, 1.236, 2.124
110.000, 1.535, 0.745, 1.276, 2.130
120.000, 1.518, 0.785, 1.241, 2.112
130.000, 1.517, 0.809, 1.223, 2.109
140.000, 1.558, 0.843, 1.274, 2.181
150.000, 1.502, 0.837, 1.252, 2.126
160.000, 1.575, 0.796, 1.274, 2.176
170.000, 1.616, 0.816, 1.301, 2.229
180.000, 1.571, 0.785, 1.276, 2.170
190.000, 1.596, 0.782, 1.31, 2.207
200.000, 1.577, 0.819, 1.302, 2.202
210.000, 1.609, 0.781, 1.299, 2.210
220.000, 1.635, 0.796, 1.281, 2.224
230.000, 1.622, 0.777, 1.304, 2.221
240.000, 1.62, 0.818, 1.318, 2.242
250.000, 1.614, 0.769, 1.32, 2.222
260.000, 1.656, 0.847, 1.327, 2.284
270.000, 1.621, 0.77, 1.299, 2.215
280.000, 1.593, 0.876, 1.305, 2.237
290.000, 1.603, 0.84, 1.278, 2.215
300.000, 1.555, 0.842, 1.28, 2.182
310.000, 1.666, 0.828, 1.338, 2.291
320.000, 1.614, 0.808, 1.308, 2.229
330.000, 1.607, 0.852, 1.295, 2.232
340.000, 1.579, 0.862, 1.264, 2.198
350.000, 1.536, 0.858, 1.243, 2.154
360.000, 1.557, 0.874, 1.279, 2.196
370.000, 1.58, 0.866, 1.281, 2.210
380.000, 1.581, 0.871, 1.325, 2.239
390.000, 1.557, 0.822, 1.255, 2.162
400.000, 1.608, 0.845, 1.343, 2.259
410.000, 1.545, 0.853, 1.287, 2.184
420.000, 1.672, 0.828, 1.37, 2.314
430.000, 1.607, 0.855, 1.327, 2.252
440.000, 1.613, 0.882, 1.287, 2.244
450.000, 1.652, 0.871, 1.385, 2.325
460.000, 1.661, 0.856, 1.387, 2.327
470.000, 1.621, 0.842, 1.316, 2.251
480.000, 1.617, 0.917, 1.321, 2.280
490.000, 1.637, 0.871, 1.324, 2.278
500.000, 1.619, 0.88, 1.36, 2.290
510.000, 1.572, 0.882, 1.311, 2.228
520.000, 1.623, 0.866, 1.294, 2.249
530.000, 1.572, 0.854, 1.298, 2.210
540.000, 1.552, 0.852, 1.279, 2.184
550.000, 1.575, 0.834, 1.298, 2.204
560.000, 1.636, 0.871, 1.315, 2.272
570.000, 1.575, 0.87, 1.27, 2.202
580.000, 1.628, 0.889, 1.283, 2.255
590.000, 1.539, 0.838, 1.251, 2.153
600.000, 1.603, 0.827, 1.337, 2.245
610.000, 1.596, 0.866, 1.359, 2.268
620.000, 1.59, 0.868, 1.313, 2.237
630.000, 1.592, 0.867, 1.308, 2.235
640.000, 1.542, 0.92, 1.284, 2.207
650.000, 1.554, 0.85, 1.294, 2.193
660.000, 1.612, 0.839, 1.29, 2.228
670.000, 1.593, 0.889, 1.353, 2.271
680.000, 1.594, 0.877, 1.335, 2.256
690.000, 1.552, 0.87, 1.28, 2.191
700.000, 1.578, 0.898, 1.344, 2.258
710.000, 1.55, 0.915, 1.273, 2.204
720.000, 1.577, 0.868, 1.323, 2.233
730.000, 1.635, 0.888, 1.374, 2.312
740.000, 1.608, 0.856, 1.37, 2.279
750.000, 1.551, 0.846, 1.283, 2.183
760.000, 1.573, 0.896, 1.312, 2.235
770.000, 1.556, 0.884, 1.333, 2.231
780.000, 1.575, 0.849, 1.312, 2.218
790.000, 1.634, 0.896, 1.35, 2.301
800.000, 1.63, 0.859, 1.409, 2.319
810.000, 1.567, 0.841, 1.347, 2.230
820.000, 1.605, 0.886, 1.361, 2.283
830.000, 1.58, 0.881, 1.307, 2.231
840.000, 1.638, 0.854, 1.4, 2.317
850.000, 1.598, 0.866, 1.387, 2.286
860.000, 1.587, 0.85, 1.357, 2.254
870.000, 1.598, 0.901, 1.354, 2.280
880.000, 1.589, 0.88, 1.366, 2.272
890.000, 1.659, 0.873, 1.401, 2.340
900.000, 1.596, 0.874, 1.322, 2.249
910.000, 1.549, 0.855, 1.335, 2.216
920.000, 1.599, 0.891, 1.328, 2.261
930.000, 1.608, 0.867, 1.319, 2.253
940.000, 1.642, 0.864, 1.358, 2.299
950.000, 1.602, 0.879, 1.357, 2.276
960.000, 1.635, 0.912, 1.369, 2.319
