Time, DR, DN, RN, Euclidian
0.000, 1.553, 0.815, 1.29, 2.177
10.000, 1.545, 0.836, 1.265, 2.164
20.000, 1.573, 0.823, 1.265, 2.179
30.000, 1.61, 0.799, 1.266, 2.198
40.000, 1.593, 0.802, 1.253, 2.179
50.000, 1.584, 0.83, 1.26, 2.187
60.000, 1.575, 0.846, 1.275, 2.195
70.000, 1.598, 0.849, 1.258, 2.203
80.000, 1.616, 0.823, 1.304, 2.233
90.000, 1.639, 0.774, 1.296, 2.228
100.000, 1.586, 0.795, 1.255, 2.173
110.000, 1.647, 0.819, 1.271, 2.235
120.000, 1.604, 0.776, 1.317, 2.215
130.000, 1.592, 0.757, 1.289, 2.183
140.000, 1.602, 0.776, 1.29, 2.198
150.000, 1.592, 0.816, 1.265, 2.191
160.000, 1.609, 0.764, 1.307, 2.209
170.000, 1.549, 0.816, 1.232, 2.140
180.000, 1.644, 0.776, 1.27, 2.217
190.000, 1.615, 0.839, 1.243, 2.203
200.000, 1.571, 0.813, 1.27, 2.177
210.000, 1.617, 0.817, 1.24, 2.195
220.000, 1.598, 0.841, 1.225, 2.182
230.000, 1.604, 0.845, 1.239, 2.195
240.000, 1.591, 0.846, 1.21, 2.170
250.000, 1.568, 0.805, 1.236, 2.152
260.000, 1.593, 0.835, 1.268, 2.200
270.000, 1.624, 0.845, 1.255, 2.219
280.000, 1.652, 0.841, 1.249, 2.235
290.000, 1.605, 0.835, 1.256, 2.202
300.000, 1.624, 0.858, 1.277, 2.237
310.000, 1.599, 0.85, 1.303, 2.230
320.000, 1.618, 0.83, 1.273, 2.219
330.000, 1.618, 0.837, 1.255, 2.212
340.000, 1.666, 0.839, 1.287, 2.266
350.000, 1.647, 0.798, 1.263, 2.223
360.000, 1.664, 0.784, 1.323, 2.265
370.000, 1.564, 0.835, 1.245, 2.166
380.000, 1.561, 0.812, 1.261, 2.164
390.000, 1.629, 0.85, 1.247, 2.220
400.000, 1.643, 0.82, 1.299, 2.249
410.000, 1.611, 0.823, 1.256, 2.202
420.000, 1.671, 0.828, 1.334, 2.292
430.000, 1.648, 0.805, 1.279, 2.236
440.000, 1.65, 0.817, 1.275, 2.239
450.000, 1.597, 0.799, 1.26, 2.185
460.000, 1.613, 0.829, 1.293, 2.227
470.000, 1.673, 0.8, 1.345, 2.290
480.000, 1.617, 0.823, 1.266, 2.212
490.000, 1.634, 0.825, 1.254, 2.218
500.000, 1.669, 0.823, 1.369, 2.310
510.000, 1.635, 0.822, 1.321, 2.256
520.000, 1.604, 0.848, 1.324, 2.246
530.000, 1.644, 0.822, 1.326, 2.266
540.000, 1.563, 0.82, 1.273, 2.176
550.000, 1.632, 0.818, 1.26, 2.218
560.000, 1.611, 0.83, 1.265, 2.210
570.000, 1.664, 0.816, 1.294, 2.260
580.000, 1.687, 0.796, 1.324, 2.287
590.000, 1.651, 0.822, 1.318, 2.266
600.000, 1.679, 0.762, 1.314, 2.264
610.000, 1.671, 0.822, 1.301, 2.271
620.000, 1.652, 0.795, 1.276, 2.233
630.000, 1.66, 0.825, 1.299, 2.263
640.000, 1.637, 0.809, 1.271, 2.224
650.000, 1.652, 0.811, 1.297, 2.251
660.000, 1.693, 0.814, 1.326, 2.299
670.000, 1.643, 0.811, 1.283, 2.236
680.000, 1.652, 0.848, 1.278, 2.254
690.000, 1.606, 0.799, 1.287, 2.207
700.000, 1.6, 0.826, 1.227, 2.178
710.000, 1.659, 0.816, 1.303, 2.261
720.000, 1.679, 0.848, 1.295, 2.283
730.000, 1.612, 0.846, 1.252, 2.209
740.000, 1.646, 0.864, 1.285, 2.259
750.000, 1.649, 0.832, 1.309, 2.263
760.000, 1.626, 0.851, 1.315, 2.257
770.000, 1.679, 0.801, 1.297, 2.267
780.000, 1.632, 0.847, 1.283, 2.242
790.000, 1.632, 0.833, 1.307, 2.250
800.000, 1.567, 0.789, 1.255, 2.157
810.000, 1.58, 0.78, 1.238, 2.153
820.000, 1.631, 0.812, 1.249, 2.208
830.000, 1.617, 0.794, 1.268, 2.202
840.000, 1.621, 0.841, 1.265, 2.221
850.000, 1.58, 0.815, 1.225, 2.158
860.000, 1.593, 0.83, 1.247, 2.186
870.000, 1.594, 0.849, 1.239, 2.190
880.000, 1.63, 0.807, 1.304, 2.237
890.000, 1.638, 0.855, 1.254, 2.233
900.000, 1.623, 0.9, 1.26, 2.243
910.000, 1.547, 0.815, 1.223, 2.133
920.000, 1.589, 0.861, 1.247, 2.195
930.000, 1.591, 0.86, 1.312, 2.234
940.000, 1.647, 0.875, 1.32, 2.284
950.000, 1.622, 0.873, 1.283, 2.244
960.000, 1.575, 0.888, 1.281, 2.215
970.000, 1.622, 0.888, 1.305, 2.263
980.000, 1.617, 0.843, 1.284, 2.230
990.000, 1.565, 0.833, 1.243, 2.165
1000.000, 1.621, 0.845, 1.274, 2.228
1010.000, 1.578, 0.898, 1.293, 2.228
1020.000, 1.567, 0.845, 1.259, 2.180
1030.000, 1.512, 0.846, 1.255, 2.139
1040.000, 1.554, 0.844, 1.227, 2.152
1050.000, 1.618, 0.868, 1.28, 2.238
1060.000, 1.578, 0.84, 1.241, 2.176
1070.000, 1.591, 0.851, 1.25, 2.194
1080.000, 1.573, 0.849, 1.269, 2.192
1090.000, 1.593, 0.818, 1.239, 2.177
1100.000, 1.559, 0.889, 1.245, 2.184
1110.000, 1.55, 0.887, 1.232, 2.169
1120.000, 1.53, 0.844, 1.277, 2.164
1130.000, 1.576, 0.852, 1.254, 2.186
1140.000, 1.565, 0.867, 1.261, 2.188
1150.000, 1.555, 0.826, 1.203, 2.132
1160.000, 1.65, 0.86, 1.289, 2.263
1170.000, 1.578, 0.799, 1.285, 2.186
1180.000, 1.566, 0.8, 1.242, 2.152
1190.000, 1.568, 0.905, 1.263, 2.207
1200.000, 1.584, 0.81, 1.282, 2.192
1210.000, 1.516, 0.832, 1.222, 2.117
1220.000, 1.51, 0.871, 1.199, 2.115
1230.000, 1.554, 0.813, 1.195, 2.122
1240.000, 1.515, 0.885, 1.157, 2.101
1250.000, 1.54, 0.85, 1.197, 2.127
1260.000, 1.592, 0.838, 1.255, 2.193
1270.000, 1.569, 0.839, 1.239, 2.168
1280.000, 1.534, 0.815, 1.22, 2.122
1290.000, 1.582, 0.86, 1.207, 2.167
1300.000, 1.513, 0.854, 1.212, 2.118
1310.000, 1.598, 0.847, 1.277, 2.213
1320.000, 1.584, 0.785, 1.241, 2.159
1330.000, 1.517, 0.79, 1.265, 2.127
1340.000, 1.62, 0.82, 1.295, 2.230
1350.000, 1.546, 0.817, 1.264, 2.157
1360.000, 1.519, 0.846, 1.26, 2.147
1370.000, 1.557, 0.813, 1.224, 2.140
1380.000, 1.507, 0.839, 1.229, 2.117
1390.000, 1.579, 0.86, 1.262, 2.196
1400.000, 1.637, 0.868, 1.355, 2.295
1410.000, 1.525, 0.826, 1.229, 2.125
1420.000, 1.598, 0.814, 1.267, 2.195
1430.000, 1.549, 0.841, 1.236, 2.152
1440.000, 1.493, 0.832, 1.202, 2.089
1450.000, 1.537, 0.863, 1.268, 2.171
1460.000, 1.548, 0.838, 1.288, 2.181
1470.000, 1.48, 0.83, 1.234, 2.098
1480.000, 1.461, 0.841, 1.204, 2.071
1490.000, 1.491, 0.85, 1.25, 2.123
1500.000, 1.521, 0.844, 1.247, 2.140
1510.000, 1.426, 0.821, 1.175, 2.021
1520.000, 1.5, 0.824, 1.195, 2.087
1530.000, 1.462, 0.801, 1.154, 2.027
1540.000, 1.472, 0.845, 1.173, 2.063
1550.000, 1.438, 0.857, 1.145, 2.028
1560.000, 1.504, 0.828, 1.204, 2.096
1570.000, 1.488, 0.883, 1.234, 2.125
1580.000, 1.494, 0.855, 1.243, 2.123
1590.000, 1.485, 0.789, 1.259, 2.100
1600.000, 1.451, 0.816, 1.165, 2.031
1610.000, 1.491, 0.833, 1.261, 2.122
1620.000, 1.493, 0.846, 1.247, 2.121
1630.000, 1.489, 0.856, 1.238, 2.117
1640.000, 1.513, 0.872, 1.297, 2.175
1650.000, 1.527, 0.875, 1.292, 2.183
1660.000, 1.527, 0.874, 1.327, 2.203
1670.000, 1.507, 0.853, 1.294, 2.161
1680.000, 1.478, 0.883, 1.227, 2.114
1690.000, 1.532, 0.868, 1.252, 2.160
1700.000, 1.503, 0.847, 1.287, 2.152
1710.000, 1.483, 0.849, 1.25, 2.117
