Time, DR, DN, RN, Euclidian
0.000, 1.586, 0.808, 1.668, 2.439
10.000, 1.584, 0.871, 1.659, 2.453
20.000, 1.581, 0.842, 1.649, 2.434
30.000, 1.593, 0.882, 1.65, 2.457
40.000, 1.562, 0.891, 1.667, 2.452
50.000, 1.573, 0.84, 1.675, 2.446
60.000, 1.578, 0.877, 1.679, 2.465
70.000, 1.557, 0.844, 1.646, 2.417
80.000, 1.579, 0.859, 1.676, 2.457
90.000, 1.595, 0.834, 1.726, 2.493
100.000, 1.591, 0.85, 1.701, 2.479
110.000, 1.588, 0.83, 1.649, 2.435
120.000, 1.602, 0.81, 1.651, 2.438
130.000, 1.565, 0.867, 1.66, 2.440
140.000, 1.592, 0.834, 1.668, 2.451
150.000, 1.575, 0.815, 1.684, 2.445
160.000, 1.565, 0.827, 1.612, 2.394
170.000, 1.581, 0.841, 1.6, 2.401
180.000, 1.532, 0.872, 1.599, 2.379
190.000, 1.564, 0.849, 1.675, 2.443
200.000, 1.597, 0.851, 1.69, 2.476
210.000, 1.578, 0.882, 1.664, 2.457
220.000, 1.564, 0.834, 1.705, 2.459
230.000, 1.56, 0.823, 1.682, 2.437
240.000, 1.58, 0.813, 1.703, 2.461
250.000, 1.552, 0.85, 1.641, 2.413
260.000, 1.596, 0.871, 1.654, 2.457
270.000, 1.568, 0.829, 1.604, 2.391
280.000, 1.564, 0.86, 1.623, 2.412
290.000, 1.595, 0.851, 1.647, 2.445
300.000, 1.545, 0.885, 1.611, 2.401
310.000, 1.565, 0.852, 1.624, 2.410
320.000, 1.591, 0.85, 1.655, 2.448
330.000, 1.629, 0.878, 1.693, 2.508
340.000, 1.547, 0.85, 1.613, 2.391
350.000, 1.67, 0.864, 1.727, 2.553
360.000, 1.652, 0.857, 1.675, 2.503
370.000, 1.594, 0.861, 1.611, 2.424
380.000, 1.586, 0.849, 1.599, 2.406
390.000, 1.564, 0.852, 1.58, 2.380
400.000, 1.582, 0.835, 1.615, 2.410
410.000, 1.588, 0.813, 1.662, 2.438
420.000, 1.552, 0.852, 1.606, 2.390
430.000, 1.6, 0.859, 1.671, 2.467
440.000, 1.541, 0.838, 1.615, 2.384
450.000, 1.523, 0.883, 1.668, 2.425
460.000, 1.584, 0.885, 1.67, 2.466
470.000, 1.563, 0.869, 1.652, 2.434
480.000, 1.6, 0.886, 1.673, 2.478
490.000, 1.604, 0.907, 1.667, 2.484
500.000, 1.538, 0.869, 1.594, 2.379
510.000, 1.528, 0.885, 1.628, 2.401
520.000, 1.559, 0.905, 1.618, 2.422
530.000, 1.592, 0.88, 1.647, 2.453
540.000, 1.599, 0.854, 1.693, 2.480
550.000, 1.608, 0.847, 1.691, 2.482
560.000, 1.589, 0.819, 1.633, 2.421
570.000, 1.583, 0.905, 1.702, 2.494
580.000, 1.572, 0.876, 1.646, 2.438
590.000, 1.611, 0.89, 1.724, 2.521
600.000, 1.558, 0.875, 1.645, 2.428
610.000, 1.588, 0.851, 1.611, 2.416
620.000, 1.568, 0.843, 1.653, 2.429
630.000, 1.565, 0.91, 1.597, 2.414
640.000, 1.577, 0.849, 1.685, 2.459
650.000, 1.59, 0.871, 1.666, 2.462
660.000, 1.521, 0.835, 1.645, 2.390
670.000, 1.544, 0.836, 1.671, 2.423
680.000, 1.542, 0.849, 1.64, 2.405
690.000, 1.585, 0.869, 1.679, 2.467
700.000, 1.573, 0.84, 1.627, 2.413
710.000, 1.545, 0.851, 1.632, 2.403
720.000, 1.561, 0.832, 1.672, 2.434
730.000, 1.531, 0.805, 1.592, 2.350
740.000, 1.49, 0.87, 1.601, 2.353
750.000, 1.508, 0.891, 1.616, 2.383
760.000, 1.542, 0.875, 1.619, 2.400
770.000, 1.547, 0.91, 1.659, 2.444
780.000, 1.527, 0.847, 1.635, 2.392
790.000, 1.528, 0.863, 1.645, 2.405
800.000, 1.585, 0.892, 1.663, 2.464
810.000, 1.56, 0.809, 1.632, 2.398
820.000, 1.56, 0.844, 1.617, 2.400
830.000, 1.521, 0.881, 1.611, 2.384
840.000, 1.615, 0.872, 1.688, 2.493
850.000, 1.579, 0.871, 1.653, 2.446
860.000, 1.567, 0.865, 1.645, 2.430
870.000, 1.536, 0.83, 1.613, 2.376
880.000, 1.563, 0.881, 1.663, 2.446
890.000, 1.506, 0.877, 1.616, 2.376
900.000, 1.502, 0.856, 1.601, 2.356
910.000, 1.591, 0.902, 1.702, 2.498
920.000, 1.556, 0.846, 1.683, 2.443
930.000, 1.515, 0.9, 1.665, 2.424
940.000, 1.458, 0.893, 1.612, 2.349
950.000, 1.561, 0.851, 1.662, 2.433
960.000, 1.481, 0.828, 1.614, 2.341
970.000, 1.557, 0.866, 1.629, 2.414
980.000, 1.513, 0.839, 1.644, 2.386
990.000, 1.518, 0.873, 1.612, 2.380
1000.000, 1.497, 0.85, 1.62, 2.363
1010.000, 1.528, 0.863, 1.677, 2.427
1020.000, 1.591, 0.865, 1.706, 2.487
1030.000, 1.52, 0.873, 1.701, 2.442
1040.000, 1.519, 0.838, 1.659, 2.400
1050.000, 1.594, 0.859, 1.657, 2.454
1060.000, 1.6, 0.847, 1.655, 2.452
1070.000, 1.487, 0.886, 1.67, 2.405
1080.000, 1.552, 0.799, 1.652, 2.403
1090.000, 1.571, 0.857, 1.703, 2.470
1100.000, 1.53, 0.868, 1.688, 2.437
1110.000, 1.504, 0.844, 1.635, 2.376
1120.000, 1.485, 0.871, 1.652, 2.385
1130.000, 1.493, 0.889, 1.648, 2.394
1140.000, 1.518, 0.901, 1.687, 2.441
1150.000, 1.534, 0.87, 1.714, 2.459
1160.000, 1.487, 0.887, 1.692, 2.420
1170.000, 1.556, 0.866, 1.693, 2.457
1180.000, 1.531, 0.912, 1.745, 2.494
1190.000, 1.531, 0.853, 1.708, 2.447
1200.000, 1.57, 0.861, 1.718, 2.481
1210.000, 1.506, 0.879, 1.705, 2.438
1220.000, 1.528, 0.856, 1.689, 2.433
1230.000, 1.533, 0.891, 1.713, 2.465
1240.000, 1.532, 0.881, 1.636, 2.408
1250.000, 1.517, 0.924, 1.655, 2.427
1260.000, 1.478, 0.857, 1.614, 2.350
1270.000, 1.48, 0.911, 1.693, 2.426
1280.000, 1.495, 0.923, 1.657, 2.415
1290.000, 1.458, 0.879, 1.625, 2.353
1300.000, 1.506, 0.88, 1.628, 2.385
1310.000, 1.486, 0.873, 1.6, 2.351
1320.000, 1.509, 0.847, 1.663, 2.400
1330.000, 1.515, 0.867, 1.652, 2.403
1340.000, 1.538, 0.893, 1.684, 2.449
1350.000, 1.544, 0.89, 1.657, 2.433
1360.000, 1.517, 0.888, 1.674, 2.427
1370.000, 1.515, 0.855, 1.673, 2.413
1380.000, 1.503, 0.859, 1.648, 2.390
1390.000, 1.549, 0.859, 1.672, 2.435
1400.000, 1.517, 0.914, 1.688, 2.446
1410.000, 1.535, 0.909, 1.689, 2.456
1420.000, 1.506, 0.819, 1.614, 2.354
1430.000, 1.489, 0.86, 1.635, 2.372
1440.000, 1.543, 0.821, 1.688, 2.429
1450.000, 1.53, 0.865, 1.671, 2.425
1460.000, 1.478, 0.802, 1.626, 2.339
1470.000, 1.549, 0.872, 1.672, 2.440
1480.000, 1.507, 0.847, 1.632, 2.377
1490.000, 1.523, 0.872, 1.682, 2.430
1500.000, 1.471, 0.885, 1.643, 2.376
1510.000, 1.522, 0.854, 1.658, 2.407
1520.000, 1.575, 0.838, 1.675, 2.447
1530.000, 1.547, 0.873, 1.647, 2.422
1540.000, 1.518, 0.846, 1.674, 2.412
1550.000, 1.514, 0.862, 1.665, 2.409
1560.000, 1.478, 0.886, 1.671, 2.400
1570.000, 1.496, 0.883, 1.694, 2.426
1580.000, 1.452, 0.855, 1.653, 2.360
1590.000, 1.481, 0.879, 1.634, 2.374
1600.000, 1.548, 0.865, 1.683, 2.444
1610.000, 1.523, 0.886, 1.68, 2.434
1620.000, 1.502, 0.896, 1.681, 2.425
1630.000, 1.472, 0.908, 1.62, 2.369
1640.000, 1.52, 0.882, 1.665, 2.420
1650.000, 1.574, 0.892, 1.602, 2.416
1660.000, 1.524, 0.852, 1.662, 2.410
1670.000, 1.575, 0.922, 1.707, 2.498
1680.000, 1.531, 0.885, 1.693, 2.448
1690.000, 1.491, 0.869, 1.633, 2.375
1700.000, 1.548, 0.91, 1.664, 2.448
1710.000, 1.503, 0.892, 1.632, 2.391
1720.000, 1.535, 0.882, 1.665, 2.430
1730.000, 1.56, 0.888, 1.691, 2.466
1740.000, 1.473, 0.888, 1.628, 2.368
1750.000, 1.473, 0.894, 1.636, 2.376
1760.000, 1.494, 0.888, 1.671, 2.410
1770.000, 1.562, 0.875, 1.61, 2.407
1780.000, 1.477, 0.859, 1.633, 2.363
1790.000, 1.546, 0.874, 1.641, 2.418
1800.000, 1.536, 0.866, 1.659, 2.421
1810.000, 1.59, 0.823, 1.708, 2.474
1820.000, 1.59, 0.801, 1.697, 2.459
1830.000, 1.589, 0.876, 1.625, 2.435
1840.000, 1.568, 0.851, 1.662, 2.438
1850.000, 1.564, 0.86, 1.628, 2.415
1860.000, 1.557, 0.869, 1.623, 2.411
1870.000, 1.601, 0.844, 1.644, 2.445
1880.000, 1.573, 0.839, 1.68, 2.449
1890.000, 1.596, 0.843, 1.687, 2.470
1900.000, 1.559, 0.861, 1.679, 2.447
1910.000, 1.599, 0.818, 1.625, 2.422
1920.000, 1.512, 0.792, 1.592, 2.334
1930.000, 1.536, 0.807, 1.681, 2.415
1940.000, 1.577, 0.827, 1.679, 2.447
1950.000, 1.62, 0.809, 1.677, 2.468
1960.000, 1.55, 0.801, 1.598, 2.365
1970.000, 1.613, 0.807, 1.678, 2.463
1980.000, 1.62, 0.777, 1.673, 2.455
