Time, DR, DN, RN, Euclidian
0.000, 1.542, 0.831, 1.634, 2.395
10.000, 1.612, 0.842, 1.685, 2.479
20.000, 1.562, 0.815, 1.644, 2.409
30.000, 1.569, 0.865, 1.669, 2.448
40.000, 1.553, 0.836, 1.606, 2.385
50.000, 1.608, 0.852, 1.689, 2.482
60.000, 1.566, 0.854, 1.645, 2.426
70.000, 1.623, 0.826, 1.662, 2.465
80.000, 1.587, 0.842, 1.666, 2.450
90.000, 1.567, 0.791, 1.68, 2.429
100.000, 1.575, 0.862, 1.675, 2.455
110.000, 1.519, 0.837, 1.607, 2.364
120.000, 1.591, 0.849, 1.717, 2.490
130.000, 1.58, 0.811, 1.656, 2.428
140.000, 1.567, 0.879, 1.702, 2.474
150.000, 1.55, 0.855, 1.663, 2.428
160.000, 1.528, 0.865, 1.637, 2.400
170.000, 1.552, 0.878, 1.638, 2.421
180.000, 1.584, 0.847, 1.666, 2.449
190.000, 1.533, 0.839, 1.626, 2.387
200.000, 1.571, 0.87, 1.643, 2.434
210.000, 1.553, 0.834, 1.627, 2.398
220.000, 1.532, 0.804, 1.61, 2.363
230.000, 1.541, 0.858, 1.633, 2.403
240.000, 1.561, 0.86, 1.659, 2.434
250.000, 1.614, 0.866, 1.689, 2.491
260.000, 1.553, 0.859, 1.657, 2.428
270.000, 1.599, 0.853, 1.678, 2.469
280.000, 1.565, 0.839, 1.662, 2.432
290.000, 1.586, 0.816, 1.686, 2.454
300.000, 1.555, 0.875, 1.629, 2.416
310.000, 1.604, 0.846, 1.652, 2.453
320.000, 1.585, 0.846, 1.635, 2.429
330.000, 1.574, 0.853, 1.662, 2.442
340.000, 1.568, 0.841, 1.679, 2.446
350.000, 1.581, 0.838, 1.684, 2.457
360.000, 1.555, 0.855, 1.675, 2.440
370.000, 1.577, 0.799, 1.671, 2.432
380.000, 1.58, 0.863, 1.644, 2.438
390.000, 1.548, 0.835, 1.618, 2.389
400.000, 1.552, 0.835, 1.665, 2.424
410.000, 1.576, 0.839, 1.656, 2.435
420.000, 1.548, 0.835, 1.63, 2.398
430.000, 1.599, 0.845, 1.674, 2.464
440.000, 1.551, 0.846, 1.679, 2.437
450.000, 1.588, 0.855, 1.707, 2.483
460.000, 1.552, 0.889, 1.724, 2.484
470.000, 1.573, 0.839, 1.669, 2.442
480.000, 1.563, 0.841, 1.666, 2.434
490.000, 1.582, 0.879, 1.699, 2.482
500.000, 1.554, 0.839, 1.674, 2.433
510.000, 1.551, 0.823, 1.694, 2.439
520.000, 1.56, 0.816, 1.644, 2.408
530.000, 1.562, 0.894, 1.701, 2.476
540.000, 1.614, 0.837, 1.669, 2.468
550.000, 1.581, 0.857, 1.687, 2.465
560.000, 1.593, 0.844, 1.659, 2.449
570.000, 1.561, 0.84, 1.647, 2.419
580.000, 1.545, 0.866, 1.648, 2.419
590.000, 1.553, 0.877, 1.66, 2.436
600.000, 1.573, 0.881, 1.687, 2.469
610.000, 1.554, 0.844, 1.661, 2.426
620.000, 1.567, 0.903, 1.663, 2.456
630.000, 1.566, 0.848, 1.684, 2.450
640.000, 1.587, 0.856, 1.696, 2.475
650.000, 1.55, 0.843, 1.66, 2.422
660.000, 1.585, 0.853, 1.643, 2.437
670.000, 1.542, 0.836, 1.649, 2.407
680.000, 1.575, 0.837, 1.659, 2.435
690.000, 1.52, 0.881, 1.608, 2.381
700.000, 1.593, 0.834, 1.646, 2.437
710.000, 1.581, 0.831, 1.674, 2.447
720.000, 1.624, 0.856, 1.705, 2.505
730.000, 1.572, 0.863, 1.65, 2.436
740.000, 1.579, 0.843, 1.687, 2.459
750.000, 1.561, 0.825, 1.677, 2.435
760.000, 1.571, 0.873, 1.67, 2.453
770.000, 1.563, 0.832, 1.668, 2.432
780.000, 1.571, 0.875, 1.63, 2.427
790.000, 1.589, 0.849, 1.68, 2.463
800.000, 1.566, 0.842, 1.64, 2.418
810.000, 1.566, 0.812, 1.624, 2.397
820.000, 1.564, 0.85, 1.64, 2.420
830.000, 1.604, 0.852, 1.623, 2.435
840.000, 1.594, 0.856, 1.603, 2.417
850.000, 1.574, 0.81, 1.631, 2.407
860.000, 1.611, 0.851, 1.719, 2.504
870.000, 1.608, 0.847, 1.75, 2.523
880.000, 1.568, 0.831, 1.687, 2.448
890.000, 1.603, 0.852, 1.669, 2.465
900.000, 1.618, 0.825, 1.659, 2.459
910.000, 1.571, 0.847, 1.593, 2.392
920.000, 1.531, 0.828, 1.66, 2.405
930.000, 1.568, 0.851, 1.686, 2.454
940.000, 1.607, 0.849, 1.687, 2.479
950.000, 1.587, 0.882, 1.67, 2.466
960.000, 1.598, 0.879, 1.707, 2.498
970.000, 1.617, 0.86, 1.673, 2.480
980.000, 1.584, 0.824, 1.684, 2.454
990.000, 1.591, 0.836, 1.691, 2.467
1000.000, 1.573, 0.782, 1.672, 2.425
1010.000, 1.592, 0.847, 1.704, 2.481
1020.000, 1.604, 0.845, 1.664, 2.460
1030.000, 1.602, 0.854, 1.654, 2.455
1040.000, 1.553, 0.838, 1.625, 2.398
1050.000, 1.567, 0.8, 1.602, 2.379
1060.000, 1.582, 0.809, 1.629, 2.410
1070.000, 1.583, 0.832, 1.63, 2.419
1080.000, 1.581, 0.807, 1.637, 2.414
1090.000, 1.602, 0.826, 1.688, 2.469
1100.000, 1.615, 0.833, 1.676, 2.472
1110.000, 1.59, 0.844, 1.652, 2.443
1120.000, 1.619, 0.84, 1.653, 2.461
1130.000, 1.64, 0.833, 1.709, 2.510
1140.000, 1.579, 0.865, 1.597, 2.406
1150.000, 1.594, 0.833, 1.639, 2.433
1160.000, 1.574, 0.821, 1.642, 2.418
1170.000, 1.611, 0.849, 1.653, 2.459
1180.000, 1.585, 0.814, 1.674, 2.444
1190.000, 1.569, 0.798, 1.635, 2.402
1200.000, 1.612, 0.809, 1.646, 2.441
1210.000, 1.571, 0.814, 1.61, 2.392
1220.000, 1.63, 0.814, 1.645, 2.454
1230.000, 1.548, 0.838, 1.662, 2.420
1240.000, 1.575, 0.835, 1.645, 2.425
1250.000, 1.585, 0.816, 1.7, 2.463
1260.000, 1.592, 0.828, 1.694, 2.467
1270.000, 1.599, 0.84, 1.688, 2.472
1280.000, 1.585, 0.814, 1.654, 2.431
1290.000, 1.549, 0.809, 1.662, 2.411
1300.000, 1.567, 0.804, 1.671, 2.427
1310.000, 1.565, 0.801, 1.699, 2.444
1320.000, 1.597, 0.816, 1.696, 2.468
1330.000, 1.583, 0.836, 1.634, 2.423
1340.000, 1.584, 0.803, 1.671, 2.438
1350.000, 1.581, 0.842, 1.693, 2.464
1360.000, 1.572, 0.855, 1.65, 2.434
1370.000, 1.561, 0.803, 1.667, 2.420
1380.000, 1.582, 0.864, 1.652, 2.445
1390.000, 1.594, 0.841, 1.682, 2.465
1400.000, 1.622, 0.828, 1.653, 2.459
1410.000, 1.561, 0.816, 1.634, 2.402
1420.000, 1.588, 0.787, 1.653, 2.423
1430.000, 1.568, 0.814, 1.659, 2.423
1440.000, 1.577, 0.791, 1.646, 2.412
1450.000, 1.589, 0.794, 1.644, 2.420
1460.000, 1.582, 0.783, 1.649, 2.415
1470.000, 1.575, 0.807, 1.632, 2.407
1480.000, 1.574, 0.801, 1.69, 2.444
1490.000, 1.588, 0.835, 1.671, 2.451
1500.000, 1.556, 0.822, 1.622, 2.393
1510.000, 1.566, 0.812, 1.624, 2.397
1520.000, 1.596, 0.824, 1.728, 2.492
1530.000, 1.601, 0.827, 1.665, 2.453
1540.000, 1.577, 0.839, 1.685, 2.455
1550.000, 1.627, 0.78, 1.685, 2.468
1560.000, 1.624, 0.812, 1.66, 2.460
1570.000, 1.589, 0.845, 1.71, 2.482
1580.000, 1.622, 0.844, 1.681, 2.483
1590.000, 1.601, 0.82, 1.633, 2.429
1600.000, 1.613, 0.839, 1.692, 2.483
1610.000, 1.618, 0.835, 1.695, 2.487
1620.000, 1.55, 0.818, 1.679, 2.427
1630.000, 1.583, 0.799, 1.622, 2.403
1640.000, 1.553, 0.843, 1.59, 2.377
1650.000, 1.583, 0.828, 1.625, 2.414
1660.000, 1.568, 0.766, 1.628, 2.386
1670.000, 1.561, 0.823, 1.643, 2.411
1680.000, 1.58, 0.82, 1.642, 2.421
1690.000, 1.568, 0.795, 1.631, 2.398
1700.000, 1.595, 0.858, 1.623, 2.431
