Time, DR, DN, RN, Euclidian
0.000, 1.642, 0.863, 1.349, 2.293
10.000, 1.671, 0.823, 1.339, 2.294
20.000, 1.64, 0.79, 1.332, 2.255
30.000, 1.678, 0.839, 1.367, 2.321
40.000, 1.602, 0.815, 1.313, 2.225
50.000, 1.554, 0.874, 1.28, 2.194
60.000, 1.549, 0.852, 1.293, 2.190
70.000, 1.555, 0.891, 1.317, 2.224
80.000, 1.588, 0.945, 1.318, 2.269
90.000, 1.503, 0.892, 1.301, 2.178
100.000, 1.535, 0.836, 1.299, 2.177
110.000, 1.541, 0.891, 1.268, 2.185
120.000, 1.515, 0.914, 1.336, 2.217
130.000, 1.521, 0.879, 1.298, 2.184
140.000, 1.559, 0.921, 1.27, 2.211
150.000, 1.551, 0.914, 1.27, 2.203
160.000, 1.521, 0.876, 1.281, 2.172
170.000, 1.519, 0.855, 1.288, 2.167
180.000, 1.502, 0.923, 1.314, 2.198
190.000, 1.516, 0.86, 1.293, 2.170
200.000, 1.531, 0.918, 1.276, 2.194
210.000, 1.459, 0.878, 1.269, 2.123
220.000, 1.475, 0.907, 1.26, 2.141
230.000, 1.492, 0.903, 1.243, 2.141
240.000, 1.528, 0.848, 1.271, 2.160
250.000, 1.549, 0.868, 1.272, 2.184
260.000, 1.577, 0.852, 1.296, 2.211
270.000, 1.524, 0.907, 1.24, 2.163
280.000, 1.57, 0.944, 1.242, 2.213
290.000, 1.652, 0.903, 1.335, 2.307
300.000, 1.515, 0.855, 1.264, 2.150
310.000, 1.47, 0.904, 1.209, 2.107
320.000, 1.495, 0.907, 1.225, 2.135
330.000, 1.516, 0.906, 1.207, 2.139
340.000, 1.487, 0.891, 1.236, 2.129
350.000, 1.612, 0.865, 1.293, 2.240
360.000, 1.558, 0.861, 1.278, 2.191
370.000, 1.571, 0.837, 1.302, 2.205
380.000, 1.622, 0.878, 1.286, 2.248
390.000, 1.525, 0.864, 1.273, 2.166
400.000, 1.514, 0.908, 1.248, 2.161
410.000, 1.525, 0.914, 1.274, 2.187
420.000, 1.524, 0.848, 1.246, 2.143
430.000, 1.518, 0.885, 1.252, 2.157
440.000, 1.542, 0.927, 1.257, 2.194
450.000, 1.526, 0.885, 1.256, 2.165
460.000, 1.515, 0.913, 1.285, 2.186
470.000, 1.536, 0.879, 1.268, 2.177
480.000, 1.534, 0.846, 1.262, 2.159
490.000, 1.578, 0.903, 1.307, 2.239
500.000, 1.534, 0.906, 1.296, 2.203
510.000, 1.576, 0.848, 1.284, 2.202
520.000, 1.566, 0.886, 1.266, 2.200
530.000, 1.587, 0.834, 1.31, 2.220
540.000, 1.589, 0.875, 1.312, 2.238
550.000, 1.598, 0.908, 1.335, 2.271
560.000, 1.591, 0.884, 1.393, 2.291
570.000, 1.523, 0.912, 1.314, 2.208
580.000, 1.581, 0.899, 1.3, 2.235
590.000, 1.549, 0.862, 1.352, 2.229
600.000, 1.58, 0.861, 1.365, 2.258
610.000, 1.562, 0.838, 1.352, 2.229
620.000, 1.579, 0.887, 1.355, 2.261
630.000, 1.595, 0.883, 1.294, 2.235
640.000, 1.565, 0.878, 1.307, 2.219
650.000, 1.595, 0.939, 1.375, 2.305
660.000, 1.584, 0.979, 1.316, 2.280
670.000, 1.587, 0.955, 1.321, 2.275
680.000, 1.589, 0.964, 1.328, 2.284
690.000, 1.579, 0.962, 1.311, 2.266
700.000, 1.593, 0.937, 1.341, 2.283
710.000, 1.629, 0.943, 1.404, 2.348
720.000, 1.66, 0.966, 1.301, 2.319
730.000, 1.68, 0.93, 1.34, 2.341
740.000, 1.625, 0.937, 1.309, 2.287
750.000, 1.631, 0.952, 1.345, 2.318
760.000, 1.625, 0.973, 1.28, 2.285
770.000, 1.649, 0.94, 1.363, 2.336
780.000, 1.713, 0.963, 1.32, 2.367
790.000, 1.685, 0.961, 1.358, 2.367
800.000, 1.626, 0.947, 1.325, 2.301
810.000, 1.67, 0.96, 1.363, 2.359
820.000, 1.703, 0.947, 1.38, 2.387
830.000, 1.705, 0.922, 1.371, 2.374
840.000, 1.691, 0.945, 1.362, 2.368
850.000, 1.669, 0.952, 1.338, 2.341
860.000, 1.721, 0.946, 1.382, 2.401
870.000, 1.642, 0.952, 1.363, 2.336
880.000, 1.687, 0.936, 1.339, 2.348
890.000, 1.664, 0.947, 1.297, 2.312
900.000, 1.68, 0.906, 1.385, 2.358
910.000, 1.632, 0.92, 1.359, 2.314
920.000, 1.666, 0.954, 1.344, 2.343
930.000, 1.691, 0.949, 1.357, 2.366
940.000, 1.698, 0.93, 1.369, 2.371
950.000, 1.606, 0.952, 1.297, 2.273
960.000, 1.648, 0.974, 1.374, 2.356
970.000, 1.664, 0.942, 1.391, 2.364
980.000, 1.696, 0.975, 1.383, 2.395
990.000, 1.635, 0.933, 1.306, 2.291
1000.000, 1.576, 0.951, 1.304, 2.255
1010.000, 1.601, 0.931, 1.302, 2.263
1020.000, 1.626, 0.924, 1.286, 2.269
1030.000, 1.593, 0.924, 1.332, 2.272
1040.000, 1.574, 0.963, 1.305, 2.260
1050.000, 1.595, 0.969, 1.365, 2.312
1060.000, 1.592, 0.937, 1.336, 2.279
1070.000, 1.625, 0.944, 1.367, 2.323
1080.000, 1.623, 0.954, 1.4, 2.346
1090.000, 1.6, 0.958, 1.404, 2.334
1100.000, 1.579, 0.96, 1.339, 2.282
1110.000, 1.608, 0.941, 1.305, 2.274
1120.000, 1.65, 0.935, 1.402, 2.358
1130.000, 1.635, 0.951, 1.419, 2.364
1140.000, 1.648, 0.974, 1.415, 2.380
1150.000, 1.601, 0.969, 1.399, 2.336
1160.000, 1.597, 0.961, 1.36, 2.307
1170.000, 1.566, 0.982, 1.339, 2.282
1180.000, 1.597, 0.943, 1.342, 2.289
1190.000, 1.635, 0.985, 1.429, 2.384
1200.000, 1.595, 0.94, 1.348, 2.290
1210.000, 1.601, 0.896, 1.3, 2.248
1220.000, 1.618, 0.894, 1.308, 2.264
1230.000, 1.555, 0.965, 1.29, 2.239
1240.000, 1.598, 0.949, 1.307, 2.272
1250.000, 1.533, 0.935, 1.345, 2.243
1260.000, 1.562, 0.994, 1.273, 2.246
1270.000, 1.671, 0.902, 1.298, 2.300
1280.000, 1.691, 0.977, 1.34, 2.368
1290.000, 1.664, 0.904, 1.349, 2.325
1300.000, 1.667, 0.924, 1.333, 2.325
1310.000, 1.714, 0.918, 1.33, 2.355
1320.000, 1.715, 0.847, 1.38, 2.358
1330.000, 1.684, 0.91, 1.324, 2.327
1340.000, 1.676, 0.901, 1.342, 2.328
1350.000, 1.668, 0.934, 1.292, 2.307
1360.000, 1.735, 0.889, 1.349, 2.370
1370.000, 1.666, 0.947, 1.349, 2.343
