Time, DR, DN, RN, Euclidian
0.000, 1.604, 0.832, 1.33, 2.243
10.000, 1.677, 0.809, 1.399, 2.328
20.000, 1.599, 0.807, 1.335, 2.233
30.000, 1.611, 0.824, 1.315, 2.236
40.000, 1.625, 0.811, 1.341, 2.257
50.000, 1.567, 0.786, 1.318, 2.193
60.000, 1.657, 0.848, 1.361, 2.305
70.000, 1.563, 0.822, 1.33, 2.210
80.000, 1.644, 0.817, 1.368, 2.289
90.000, 1.65, 0.834, 1.375, 2.304
100.000, 1.694, 0.83, 1.352, 2.320
110.000, 1.626, 0.804, 1.34, 2.255
120.000, 1.648, 0.837, 1.346, 2.286
130.000, 1.614, 0.838, 1.344, 2.261
140.000, 1.62, 0.828, 1.35, 2.265
150.000, 1.631, 0.808, 1.327, 2.252
160.000, 1.621, 0.821, 1.352, 2.264
170.000, 1.581, 0.783, 1.352, 2.222
180.000, 1.625, 0.824, 1.324, 2.252
190.000, 1.622, 0.856, 1.379, 2.294
200.000, 1.647, 0.812, 1.374, 2.293
210.000, 1.618, 0.854, 1.331, 2.262
220.000, 1.588, 0.839, 1.315, 2.225
230.000, 1.6, 0.857, 1.346, 2.259
240.000, 1.606, 0.814, 1.314, 2.228
250.000, 1.645, 0.855, 1.337, 2.285
260.000, 1.604, 0.842, 1.292, 2.225
270.000, 1.56, 0.822, 1.336, 2.212
280.000, 1.606, 0.806, 1.369, 2.258
290.000, 1.59, 0.824, 1.366, 2.252
300.000, 1.635, 0.877, 1.388, 2.317
310.000, 1.578, 0.831, 1.331, 2.225
320.000, 1.598, 0.815, 1.413, 2.283
330.000, 1.586, 0.832, 1.336, 2.234
340.000, 1.655, 0.763, 1.376, 2.283
350.000, 1.652, 0.752, 1.358, 2.266
360.000, 1.673, 0.728, 1.412, 2.307
370.000, 1.624, 0.718, 1.347, 2.228
380.000, 1.711, 0.716, 1.425, 2.338
390.000, 1.665, 0.718, 1.405, 2.293
400.000, 1.621, 0.725, 1.379, 2.248
410.000, 1.633, 0.732, 1.403, 2.273
420.000, 1.663, 0.703, 1.383, 2.274
430.000, 1.631, 0.784, 1.343, 2.253
440.000, 1.689, 0.784, 1.357, 2.304
450.000, 1.673, 0.817, 1.373, 2.313
460.000, 1.667, 0.821, 1.413, 2.334
470.000, 1.638, 0.828, 1.364, 2.286
480.000, 1.656, 0.806, 1.347, 2.281
490.000, 1.661, 0.806, 1.364, 2.295
500.000, 1.619, 0.807, 1.348, 2.255
510.000, 1.633, 0.81, 1.417, 2.308
520.000, 1.628, 0.851, 1.307, 2.254
530.000, 1.633, 0.824, 1.324, 2.258
540.000, 1.559, 0.824, 1.321, 2.203
550.000, 1.645, 0.819, 1.339, 2.273
560.000, 1.63, 0.783, 1.304, 2.229
570.000, 1.621, 0.828, 1.31, 2.242
580.000, 1.613, 0.81, 1.332, 2.243
590.000, 1.645, 0.821, 1.349, 2.280
600.000, 1.649, 0.814, 1.397, 2.309
610.000, 1.658, 0.86, 1.382, 2.323
620.000, 1.633, 0.861, 1.337, 2.279
630.000, 1.618, 0.838, 1.318, 2.248
640.000, 1.613, 0.798, 1.343, 2.245
650.000, 1.642, 0.803, 1.346, 2.269
660.000, 1.608, 0.791, 1.298, 2.212
670.000, 1.675, 0.848, 1.395, 2.338
680.000, 1.7, 0.871, 1.372, 2.351
690.000, 1.631, 0.853, 1.357, 2.286
700.000, 1.615, 0.758, 1.361, 2.243
710.000, 1.647, 0.824, 1.345, 2.280
720.000, 1.652, 0.812, 1.401, 2.313
730.000, 1.627, 0.847, 1.374, 2.291
740.000, 1.6, 0.821, 1.339, 2.242
750.000, 1.669, 0.871, 1.401, 2.346
760.000, 1.596, 0.829, 1.348, 2.247
770.000, 1.665, 0.842, 1.329, 2.290
780.000, 1.657, 0.812, 1.401, 2.316
790.000, 1.65, 0.848, 1.336, 2.286
800.000, 1.588, 0.838, 1.339, 2.239
810.000, 1.64, 0.842, 1.404, 2.317
820.000, 1.607, 0.8, 1.367, 2.256
830.000, 1.645, 0.779, 1.361, 2.272
840.000, 1.629, 0.77, 1.356, 2.255
850.000, 1.624, 0.799, 1.368, 2.268
860.000, 1.61, 0.834, 1.368, 2.271
870.000, 1.622, 0.83, 1.374, 2.282
880.000, 1.63, 0.843, 1.405, 2.311
890.000, 1.664, 0.844, 1.412, 2.339
900.000, 1.629, 0.831, 1.295, 2.240
910.000, 1.631, 0.848, 1.38, 2.298
920.000, 1.613, 0.891, 1.379, 2.301
930.000, 1.63, 0.847, 1.353, 2.281
940.000, 1.629, 0.864, 1.317, 2.265
950.000, 1.56, 0.841, 1.33, 2.215
960.000, 1.607, 0.879, 1.346, 2.273
970.000, 1.621, 0.831, 1.354, 2.269
980.000, 1.62, 0.812, 1.327, 2.246
990.000, 1.613, 0.821, 1.331, 2.246
1000.000, 1.636, 0.828, 1.33, 2.265
1010.000, 1.632, 0.848, 1.378, 2.298
1020.000, 1.611, 0.858, 1.346, 2.267
1030.000, 1.66, 0.836, 1.406, 2.330
1040.000, 1.6, 0.826, 1.294, 2.217
1050.000, 1.602, 0.842, 1.313, 2.235
1060.000, 1.62, 0.822, 1.324, 2.247
1070.000, 1.603, 0.811, 1.34, 2.241
1080.000, 1.644, 0.805, 1.436, 2.326
1090.000, 1.669, 0.845, 1.418, 2.347
1100.000, 1.591, 0.802, 1.332, 2.224
1110.000, 1.685, 0.834, 1.352, 2.315
1120.000, 1.715, 0.839, 1.402, 2.368
1130.000, 1.66, 0.787, 1.347, 2.278
1140.000, 1.609, 0.813, 1.313, 2.230
1150.000, 1.645, 0.81, 1.423, 2.321
1160.000, 1.646, 0.86, 1.392, 2.320
1170.000, 1.642, 0.832, 1.39, 2.306
1180.000, 1.614, 0.826, 1.4, 2.290
1190.000, 1.624, 0.809, 1.401, 2.292
1200.000, 1.593, 0.826, 1.395, 2.272
1210.000, 1.648, 0.908, 1.41, 2.351
1220.000, 1.608, 0.812, 1.407, 2.285
1230.000, 1.621, 0.844, 1.372, 2.285
1240.000, 1.615, 0.838, 1.398, 2.294
1250.000, 1.655, 0.821, 1.462, 2.355
1260.000, 1.599, 0.853, 1.339, 2.253
1270.000, 1.64, 0.871, 1.371, 2.308
1280.000, 1.68, 0.856, 1.424, 2.362
1290.000, 1.667, 0.844, 1.421, 2.347
1300.000, 1.607, 0.834, 1.347, 2.256
1310.000, 1.681, 0.845, 1.379, 2.332
1320.000, 1.629, 0.865, 1.366, 2.295
1330.000, 1.685, 0.83, 1.399, 2.342
1340.000, 1.637, 0.828, 1.355, 2.280
1350.000, 1.685, 0.841, 1.393, 2.342
1360.000, 1.653, 0.847, 1.378, 2.312
1370.000, 1.602, 0.826, 1.347, 2.250
1380.000, 1.607, 0.835, 1.328, 2.245
1390.000, 1.64, 0.826, 1.34, 2.273
1400.000, 1.665, 0.853, 1.369, 2.318
1410.000, 1.612, 0.837, 1.35, 2.263
1420.000, 1.637, 0.875, 1.379, 2.312
1430.000, 1.632, 0.853, 1.365, 2.292
1440.000, 1.654, 0.857, 1.368, 2.311
1450.000, 1.632, 0.882, 1.365, 2.303
1460.000, 1.605, 0.841, 1.346, 2.257
1470.000, 1.664, 0.81, 1.384, 2.310
1480.000, 1.624, 0.849, 1.34, 2.270
1490.000, 1.651, 0.863, 1.364, 2.308
1500.000, 1.686, 0.844, 1.398, 2.347
1510.000, 1.591, 0.816, 1.322, 2.223
1520.000, 1.64, 0.832, 1.342, 2.276
1530.000, 1.654, 0.795, 1.394, 2.304
1540.000, 1.576, 0.852, 1.341, 2.237
1550.000, 1.612, 0.839, 1.389, 2.287
1560.000, 1.584, 0.847, 1.334, 2.237
1570.000, 1.623, 0.835, 1.338, 2.263
1580.000, 1.636, 0.827, 1.37, 2.288
1590.000, 1.607, 0.824, 1.326, 2.240
1600.000, 1.602, 0.821, 1.365, 2.259
1610.000, 1.674, 0.853, 1.379, 2.330
1620.000, 1.621, 0.824, 1.425, 2.310
1630.000, 1.644, 0.796, 1.386, 2.292
1640.000, 1.682, 0.831, 1.411, 2.347
1650.000, 1.651, 0.845, 1.347, 2.292
1660.000, 1.706, 0.86, 1.45, 2.398
1670.000, 1.588, 0.823, 1.345, 2.237
1680.000, 1.622, 0.794, 1.364, 2.263
1690.000, 1.617, 0.855, 1.357, 2.277
1700.000, 1.622, 0.889, 1.398, 2.318
1710.000, 1.608, 0.873, 1.362, 2.280
1720.000, 1.616, 0.836, 1.428, 2.312
1730.000, 1.671, 0.839, 1.457, 2.370
1740.000, 1.718, 0.892, 1.429, 2.406
1750.000, 1.732, 0.887, 1.42, 2.408
1760.000, 1.708, 0.842, 1.482, 2.412
1770.000, 1.638, 0.83, 1.393, 2.304
1780.000, 1.644, 0.798, 1.439, 2.325
1790.000, 1.645, 0.826, 1.401, 2.313
1800.000, 1.641, 0.832, 1.421, 2.324
1810.000, 1.664, 0.822, 1.377, 2.310
1820.000, 1.651, 0.824, 1.383, 2.305
1830.000, 1.584, 0.825, 1.362, 2.246
1840.000, 1.683, 0.838, 1.442, 2.369
1850.000, 1.627, 0.811, 1.435, 2.316
1860.000, 1.663, 0.846, 1.424, 2.347
1870.000, 1.66, 0.866, 1.398, 2.336
1880.000, 1.648, 0.879, 1.385, 2.325
1890.000, 1.626, 0.863, 1.396, 2.310
1900.000, 1.633, 0.87, 1.386, 2.311
1910.000, 1.629, 0.872, 1.359, 2.293
1920.000, 1.642, 0.897, 1.421, 2.349
1930.000, 1.579, 0.825, 1.353, 2.237
1940.000, 1.617, 0.894, 1.386, 2.309
1950.000, 1.663, 0.887, 1.421, 2.360
1960.000, 1.644, 0.878, 1.382, 2.320
1970.000, 1.633, 0.85, 1.396, 2.310
1980.000, 1.625, 0.846, 1.391, 2.300
1990.000, 1.639, 0.854, 1.441, 2.343
2000.000, 1.599, 0.824, 1.357, 2.253
2010.000, 1.598, 0.826, 1.368, 2.259
2020.000, 1.592, 0.893, 1.408, 2.305
2030.000, 1.59, 0.857, 1.413, 2.293
2040.000, 1.64, 0.881, 1.401, 2.329
2050.000, 1.638, 0.878, 1.41, 2.332
2060.000, 1.693, 0.853, 1.419, 2.367
2070.000, 1.614, 0.846, 1.379, 2.285
2080.000, 1.66, 0.903, 1.426, 2.367
2090.000, 1.646, 0.844, 1.371, 2.302
2100.000, 1.645, 0.822, 1.435, 2.332
2110.000, 1.629, 0.805, 1.329, 2.251
2120.000, 1.628, 0.826, 1.292, 2.236
2130.000, 1.624, 0.841, 1.378, 2.289
2140.000, 1.652, 0.828, 1.397, 2.316
2150.000, 1.607, 0.812, 1.353, 2.252
2160.000, 1.597, 0.816, 1.334, 2.235
2170.000, 1.602, 0.814, 1.301, 2.218
2180.000, 1.613, 0.855, 1.334, 2.261
2190.000, 1.688, 0.85, 1.402, 2.353
2200.000, 1.663, 0.811, 1.334, 2.280
2210.000, 1.712, 0.828, 1.357, 2.336
2220.000, 1.623, 0.848, 1.368, 2.285
2230.000, 1.678, 0.832, 1.403, 2.340
2240.000, 1.614, 0.831, 1.258, 2.208
2250.000, 1.584, 0.819, 1.349, 2.235
2260.000, 1.626, 0.805, 1.369, 2.272
2270.000, 1.595, 0.806, 1.324, 2.224
2280.000, 1.617, 0.837, 1.38, 2.284
2290.000, 1.656, 0.886, 1.367, 2.322
2300.000, 1.622, 0.81, 1.354, 2.262
2310.000, 1.643, 0.841, 1.362, 2.293
2320.000, 1.657, 0.822, 1.37, 2.301
2330.000, 1.636, 0.828, 1.323, 2.261
2340.000, 1.617, 0.864, 1.336, 2.268
2350.000, 1.616, 0.83, 1.351, 2.263
2360.000, 1.625, 0.824, 1.36, 2.273
2370.000, 1.596, 0.828, 1.339, 2.241
2380.000, 1.637, 0.885, 1.379, 2.316
2390.000, 1.649, 0.833, 1.365, 2.297
2400.000, 1.702, 0.836, 1.42, 2.368
2410.000, 1.602, 0.846, 1.318, 2.240
2420.000, 1.606, 0.825, 1.35, 2.254
2430.000, 1.587, 0.817, 1.364, 2.246
2440.000, 1.623, 0.869, 1.4, 2.312
2450.000, 1.61, 0.858, 1.339, 2.263
