Time, DR, DN, RN, Euclidian
0.000, 1.618, 0.844, 1.352, 2.271
10.000, 1.719, 0.803, 1.383, 2.347
20.000, 1.709, 0.818, 1.366, 2.335
30.000, 1.571, 0.814, 1.349, 2.224
40.000, 1.562, 0.864, 1.316, 2.217
50.000, 1.488, 0.845, 1.314, 2.157
60.000, 1.502, 0.867, 1.286, 2.159
70.000, 1.527, 0.85, 1.247, 2.146
80.000, 1.534, 0.804, 1.326, 2.181
90.000, 1.582, 0.858, 1.325, 2.234
100.000, 1.512, 0.893, 1.296, 2.182
110.000, 1.543, 0.844, 1.297, 2.185
120.000, 1.641, 0.879, 1.279, 2.258
130.000, 1.525, 0.864, 1.297, 2.180
140.000, 1.515, 0.878, 1.266, 2.160
150.000, 1.529, 0.873, 1.29, 2.182
160.000, 1.51, 0.862, 1.324, 2.185
170.000, 1.497, 0.88, 1.318, 2.180
180.000, 1.565, 0.886, 1.288, 2.212
190.000, 1.526, 0.881, 1.27, 2.172
200.000, 1.491, 0.84, 1.254, 2.121
210.000, 1.525, 0.866, 1.361, 2.219
220.000, 1.534, 0.85, 1.322, 2.196
230.000, 1.572, 0.856, 1.328, 2.228
240.000, 1.604, 0.862, 1.322, 2.250
250.000, 1.565, 0.864, 1.294, 2.206
260.000, 1.55, 0.825, 1.311, 2.191
270.000, 1.522, 0.872, 1.32, 2.195
280.000, 1.549, 0.846, 1.324, 2.206
290.000, 1.548, 0.897, 1.299, 2.210
300.000, 1.536, 0.855, 1.313, 2.194
310.000, 1.605, 0.878, 1.299, 2.243
320.000, 1.535, 0.861, 1.307, 2.192
330.000, 1.521, 0.873, 1.253, 2.155
340.000, 1.547, 0.836, 1.363, 2.224
350.000, 1.528, 0.85, 1.306, 2.182
360.000, 1.572, 0.861, 1.344, 2.240
370.000, 1.542, 0.876, 1.358, 2.233
380.000, 1.576, 0.831, 1.341, 2.229
390.000, 1.516, 0.873, 1.335, 2.200
400.000, 1.485, 0.902, 1.312, 2.177
410.000, 1.509, 0.863, 1.318, 2.181
420.000, 1.554, 0.87, 1.281, 2.193
430.000, 1.498, 0.87, 1.25, 2.136
440.000, 1.54, 0.884, 1.31, 2.206
450.000, 1.49, 0.861, 1.266, 2.136
460.000, 1.538, 0.895, 1.28, 2.192
470.000, 1.564, 0.865, 1.312, 2.217
480.000, 1.548, 0.858, 1.283, 2.185
490.000, 1.522, 0.862, 1.26, 2.155
500.000, 1.619, 0.891, 1.311, 2.265
510.000, 1.595, 0.868, 1.373, 2.276
520.000, 1.521, 0.855, 1.234, 2.137
530.000, 1.522, 0.844, 1.289, 2.165
540.000, 1.527, 0.833, 1.255, 2.144
550.000, 1.517, 0.834, 1.248, 2.134
560.000, 1.551, 0.851, 1.272, 2.178
570.000, 1.485, 0.827, 1.282, 2.129
580.000, 1.519, 0.833, 1.317, 2.176
590.000, 1.629, 0.84, 1.351, 2.276
600.000, 1.531, 0.811, 1.358, 2.201
610.000, 1.502, 0.848, 1.311, 2.166
620.000, 1.581, 0.84, 1.295, 2.209
630.000, 1.553, 0.863, 1.34, 2.225
640.000, 1.546, 0.857, 1.335, 2.215
650.000, 1.524, 0.865, 1.286, 2.173
660.000, 1.57, 0.844, 1.279, 2.193
670.000, 1.57, 0.845, 1.323, 2.220
680.000, 1.599, 0.853, 1.321, 2.242
690.000, 1.561, 0.855, 1.323, 2.217
700.000, 1.557, 0.9, 1.258, 2.194
710.000, 1.609, 0.884, 1.331, 2.267
720.000, 1.609, 0.911, 1.294, 2.256
730.000, 1.626, 0.881, 1.309, 2.265
740.000, 1.593, 0.871, 1.34, 2.256
750.000, 1.588, 0.933, 1.335, 2.274
760.000, 1.692, 0.909, 1.372, 2.360
770.000, 1.642, 0.863, 1.345, 2.291
780.000, 1.637, 0.86, 1.329, 2.277
790.000, 1.655, 0.861, 1.393, 2.328
800.000, 1.699, 0.872, 1.398, 2.366
810.000, 1.66, 0.885, 1.405, 2.347
820.000, 1.666, 0.847, 1.327, 2.292
830.000, 1.65, 0.878, 1.345, 2.302
840.000, 1.635, 0.833, 1.299, 2.248
850.000, 1.622, 0.847, 1.349, 2.273
860.000, 1.583, 0.849, 1.28, 2.205
870.000, 1.617, 0.813, 1.384, 2.278
880.000, 1.644, 0.845, 1.392, 2.313
890.000, 1.644, 0.849, 1.373, 2.304
900.000, 1.623, 0.875, 1.36, 2.291
910.000, 1.697, 0.869, 1.373, 2.349
920.000, 1.64, 0.891, 1.387, 2.325
930.000, 1.626, 0.857, 1.318, 2.261
940.000, 1.63, 0.872, 1.315, 2.268
950.000, 1.596, 0.875, 1.313, 2.244
960.000, 1.614, 0.832, 1.335, 2.253
970.000, 1.567, 0.853, 1.273, 2.191
980.000, 1.591, 0.864, 1.314, 2.237
990.000, 1.619, 0.86, 1.335, 2.267
1000.000, 1.604, 0.866, 1.352, 2.269
1010.000, 1.631, 0.822, 1.335, 2.262
1020.000, 1.649, 0.863, 1.35, 2.299
1030.000, 1.594, 0.872, 1.297, 2.232
1040.000, 1.592, 0.857, 1.306, 2.230
1050.000, 1.63, 0.859, 1.294, 2.251
1060.000, 1.618, 0.873, 1.316, 2.260
1070.000, 1.655, 0.84, 1.332, 2.284
1080.000, 1.669, 0.855, 1.319, 2.292
1090.000, 1.668, 0.868, 1.343, 2.310
1100.000, 1.711, 0.87, 1.383, 2.365
1110.000, 1.675, 0.882, 1.399, 2.353
1120.000, 1.592, 0.827, 1.371, 2.257
1130.000, 1.706, 0.802, 1.412, 2.355
1140.000, 1.618, 0.859, 1.29, 2.240
1150.000, 1.559, 0.837, 1.336, 2.217
1160.000, 1.598, 0.843, 1.335, 2.246
1170.000, 1.693, 0.865, 1.376, 2.346
1180.000, 1.576, 0.877, 1.31, 2.229
1190.000, 1.583, 0.858, 1.375, 2.265
1200.000, 1.569, 0.864, 1.296, 2.210
1210.000, 1.588, 0.847, 1.33, 2.237
1220.000, 1.569, 0.835, 1.342, 2.227
1230.000, 1.582, 0.844, 1.363, 2.252
1240.000, 1.654, 0.862, 1.378, 2.318
1250.000, 1.596, 0.847, 1.34, 2.249
1260.000, 1.559, 0.843, 1.33, 2.215
1270.000, 1.655, 0.846, 1.34, 2.291
1280.000, 1.643, 0.846, 1.376, 2.304
1290.000, 1.712, 0.831, 1.392, 2.357
1300.000, 1.695, 0.854, 1.364, 2.337
1310.000, 1.623, 0.86, 1.363, 2.287
1320.000, 1.626, 0.844, 1.366, 2.285
1330.000, 1.595, 0.874, 1.337, 2.257
1340.000, 1.542, 0.873, 1.363, 2.235
1350.000, 1.647, 0.852, 1.354, 2.296
1360.000, 1.677, 0.846, 1.394, 2.339
1370.000, 1.645, 0.859, 1.388, 2.317
1380.000, 1.642, 0.807, 1.392, 2.298
1390.000, 1.618, 0.879, 1.386, 2.304
1400.000, 1.59, 0.868, 1.366, 2.268
1410.000, 1.685, 0.86, 1.379, 2.341
1420.000, 1.612, 0.832, 1.339, 2.254
1430.000, 1.644, 0.837, 1.371, 2.298
1440.000, 1.646, 0.817, 1.4, 2.310
1450.000, 1.602, 0.854, 1.344, 2.258
1460.000, 1.633, 0.83, 1.354, 2.277
1470.000, 1.662, 0.826, 1.399, 2.324
1480.000, 1.675, 0.826, 1.368, 2.315
1490.000, 1.626, 0.836, 1.36, 2.278
1500.000, 1.739, 0.864, 1.401, 2.394
1510.000, 1.627, 0.866, 1.407, 2.318
1520.000, 1.563, 0.868, 1.317, 2.220
1530.000, 1.613, 0.827, 1.353, 2.261
1540.000, 1.586, 0.84, 1.353, 2.247
1550.000, 1.567, 0.849, 1.328, 2.222
1560.000, 1.641, 0.85, 1.34, 2.282
1570.000, 1.579, 0.831, 1.377, 2.253
1580.000, 1.582, 0.808, 1.381, 2.250
1590.000, 1.577, 0.836, 1.381, 2.256
1600.000, 1.612, 0.77, 1.355, 2.242
1610.000, 1.581, 0.825, 1.325, 2.221
1620.000, 1.607, 0.818, 1.327, 2.238
1630.000, 1.69, 0.856, 1.418, 2.366
1640.000, 1.551, 0.816, 1.319, 2.193
1650.000, 1.589, 0.808, 1.342, 2.231
1660.000, 1.571, 0.793, 1.323, 2.201
1670.000, 1.614, 0.848, 1.332, 2.257
1680.000, 1.613, 0.803, 1.397, 2.279
1690.000, 1.616, 0.806, 1.396, 2.282
1700.000, 1.556, 0.814, 1.337, 2.207
