Time, DR, DN, RN, Euclidian
0.000, 1.555, 0.838, 1.653, 2.419
10.000, 1.532, 0.841, 1.638, 2.395
20.000, 1.553, 0.821, 1.677, 2.428
30.000, 1.599, 0.837, 1.679, 2.465
40.000, 1.617, 0.837, 1.704, 2.493
50.000, 1.597, 0.824, 1.653, 2.441
60.000, 1.556, 0.834, 1.654, 2.419
70.000, 1.559, 0.837, 1.639, 2.411
80.000, 1.555, 0.843, 1.591, 2.379
90.000, 1.549, 0.852, 1.627, 2.402
100.000, 1.54, 0.853, 1.597, 2.376
110.000, 1.554, 0.903, 1.603, 2.408
120.000, 1.542, 0.834, 1.61, 2.380
130.000, 1.538, 0.878, 1.58, 2.373
140.000, 1.56, 0.861, 1.617, 2.406
150.000, 1.53, 0.821, 1.634, 2.384
160.000, 1.533, 0.834, 1.655, 2.405
170.000, 1.525, 0.841, 1.613, 2.373
180.000, 1.556, 0.907, 1.659, 2.448
190.000, 1.588, 0.85, 1.667, 2.454
200.000, 1.576, 0.851, 1.629, 2.421
210.000, 1.571, 0.832, 1.639, 2.417
220.000, 1.548, 0.878, 1.636, 2.417
230.000, 1.533, 0.834, 1.6, 2.367
240.000, 1.518, 0.864, 1.563, 2.343
250.000, 1.546, 0.841, 1.67, 2.426
260.000, 1.543, 0.826, 1.653, 2.407
270.000, 1.568, 0.827, 1.626, 2.405
280.000, 1.544, 0.837, 1.628, 2.394
290.000, 1.543, 0.84, 1.615, 2.386
300.000, 1.542, 0.781, 1.622, 2.370
310.000, 1.547, 0.835, 1.606, 2.381
320.000, 1.611, 0.815, 1.647, 2.443
330.000, 1.551, 0.854, 1.658, 2.425
340.000, 1.584, 0.848, 1.648, 2.438
350.000, 1.566, 0.838, 1.658, 2.429
360.000, 1.522, 0.829, 1.599, 2.358
370.000, 1.551, 0.813, 1.647, 2.403
380.000, 1.555, 0.832, 1.662, 2.423
390.000, 1.527, 0.844, 1.65, 2.401
400.000, 1.578, 0.885, 1.662, 2.456
410.000, 1.557, 0.859, 1.672, 2.440
420.000, 1.545, 0.831, 1.622, 2.389
430.000, 1.54, 0.865, 1.605, 2.386
440.000, 1.567, 0.835, 1.639, 2.416
450.000, 1.592, 0.849, 1.649, 2.444
460.000, 1.513, 0.829, 1.592, 2.347
470.000, 1.537, 0.829, 1.649, 2.401
480.000, 1.558, 0.892, 1.647, 2.436
490.000, 1.571, 0.833, 1.659, 2.431
500.000, 1.578, 0.821, 1.659, 2.432
510.000, 1.592, 0.893, 1.699, 2.493
520.000, 1.537, 0.85, 1.649, 2.409
530.000, 1.558, 0.836, 1.623, 2.400
540.000, 1.575, 0.846, 1.699, 2.466
550.000, 1.572, 0.855, 1.65, 2.434
560.000, 1.575, 0.84, 1.622, 2.411
570.000, 1.579, 0.866, 1.662, 2.450
580.000, 1.553, 0.864, 1.605, 2.394
590.000, 1.534, 0.825, 1.57, 2.344
600.000, 1.554, 0.857, 1.621, 2.403
610.000, 1.538, 0.869, 1.6, 2.383
620.000, 1.573, 0.854, 1.631, 2.421
630.000, 1.581, 0.81, 1.669, 2.437
640.000, 1.565, 0.812, 1.595, 2.377
650.000, 1.607, 0.903, 1.678, 2.492
660.000, 1.514, 0.89, 1.566, 2.353
670.000, 1.531, 0.871, 1.564, 2.355
680.000, 1.516, 0.877, 1.583, 2.360
690.000, 1.524, 0.886, 1.614, 2.390
700.000, 1.541, 0.877, 1.584, 2.377
710.000, 1.547, 0.893, 1.578, 2.383
720.000, 1.518, 0.887, 1.602, 2.378
730.000, 1.588, 0.868, 1.64, 2.442
740.000, 1.572, 0.853, 1.677, 2.451
750.000, 1.582, 0.855, 1.648, 2.439
760.000, 1.539, 0.848, 1.609, 2.382
770.000, 1.606, 0.841, 1.682, 2.472
780.000, 1.607, 0.88, 1.646, 2.462
790.000, 1.594, 0.842, 1.659, 2.449
800.000, 1.554, 0.83, 1.598, 2.378
810.000, 1.557, 0.837, 1.641, 2.411
820.000, 1.553, 0.845, 1.595, 2.381
830.000, 1.546, 0.856, 1.599, 2.383
840.000, 1.505, 0.827, 1.592, 2.341
850.000, 1.588, 0.862, 1.64, 2.440
860.000, 1.58, 0.869, 1.619, 2.423
870.000, 1.538, 0.843, 1.623, 2.389
880.000, 1.584, 0.887, 1.692, 2.481
890.000, 1.59, 0.868, 1.602, 2.418
900.000, 1.602, 0.849, 1.717, 2.497
910.000, 1.555, 0.822, 1.617, 2.389
920.000, 1.592, 0.902, 1.654, 2.466
930.000, 1.588, 0.834, 1.645, 2.433
940.000, 1.567, 0.883, 1.622, 2.421
950.000, 1.574, 0.86, 1.675, 2.454
960.000, 1.562, 0.853, 1.637, 2.418
970.000, 1.551, 0.851, 1.564, 2.361
980.000, 1.528, 0.831, 1.555, 2.333
990.000, 1.572, 0.884, 1.599, 2.410
1000.000, 1.584, 0.822, 1.654, 2.433
1010.000, 1.553, 0.83, 1.605, 2.382
1020.000, 1.534, 0.846, 1.599, 2.371
1030.000, 1.526, 0.845, 1.6, 2.367
1040.000, 1.565, 0.88, 1.628, 2.423
1050.000, 1.579, 0.843, 1.695, 2.465
1060.000, 1.541, 0.882, 1.649, 2.423
1070.000, 1.576, 0.887, 1.666, 2.458
1080.000, 1.535, 0.862, 1.625, 2.395
1090.000, 1.574, 0.866, 1.657, 2.443
1100.000, 1.57, 0.896, 1.65, 2.447
1110.000, 1.582, 0.848, 1.578, 2.389
1120.000, 1.529, 0.896, 1.627, 2.405
1130.000, 1.532, 0.893, 1.608, 2.393
1140.000, 1.564, 0.812, 1.613, 2.388
1150.000, 1.533, 0.86, 1.609, 2.382
1160.000, 1.596, 0.871, 1.678, 2.474
1170.000, 1.553, 0.861, 1.628, 2.409
1180.000, 1.538, 0.88, 1.616, 2.398
1190.000, 1.582, 0.867, 1.68, 2.465
1200.000, 1.552, 0.824, 1.666, 2.421
1210.000, 1.565, 0.89, 1.609, 2.414
1220.000, 1.547, 0.826, 1.656, 2.412
1230.000, 1.552, 0.835, 1.64, 2.407
1240.000, 1.544, 0.82, 1.611, 2.377
1250.000, 1.513, 0.829, 1.599, 2.352
1260.000, 1.509, 0.888, 1.607, 2.376
1270.000, 1.554, 0.854, 1.59, 2.381
1280.000, 1.572, 0.852, 1.642, 2.427
1290.000, 1.527, 0.835, 1.642, 2.392
1300.000, 1.55, 0.83, 1.629, 2.396
1310.000, 1.586, 0.861, 1.69, 2.472
1320.000, 1.586, 0.824, 1.657, 2.437
1330.000, 1.555, 0.855, 1.651, 2.423
1340.000, 1.549, 0.842, 1.654, 2.417
1350.000, 1.537, 0.848, 1.596, 2.372
1360.000, 1.555, 0.847, 1.67, 2.433
1370.000, 1.519, 0.836, 1.603, 2.361
1380.000, 1.55, 0.889, 1.664, 2.441
1390.000, 1.586, 0.857, 1.656, 2.447
1400.000, 1.554, 0.882, 1.645, 2.428
1410.000, 1.536, 0.882, 1.688, 2.446
1420.000, 1.549, 0.857, 1.683, 2.442
1430.000, 1.571, 0.809, 1.73, 2.472
1440.000, 1.563, 0.837, 1.693, 2.451
1450.000, 1.565, 0.862, 1.68, 2.452
1460.000, 1.517, 0.849, 1.607, 2.367
1470.000, 1.542, 0.864, 1.647, 2.415
1480.000, 1.589, 0.836, 1.672, 2.453
1490.000, 1.565, 0.876, 1.723, 2.487
1500.000, 1.611, 0.907, 1.696, 2.508
1510.000, 1.591, 0.856, 1.689, 2.473
1520.000, 1.577, 0.858, 1.689, 2.464
1530.000, 1.581, 0.866, 1.752, 2.513
1540.000, 1.519, 0.842, 1.665, 2.405
1550.000, 1.558, 0.823, 1.678, 2.433
1560.000, 1.568, 0.797, 1.675, 2.428
1570.000, 1.576, 0.799, 1.731, 2.473
1580.000, 1.571, 0.846, 1.697, 2.462
1590.000, 1.582, 0.824, 1.719, 2.477
1600.000, 1.547, 0.826, 1.742, 2.471
1610.000, 1.566, 0.844, 1.721, 2.475
1620.000, 1.56, 0.822, 1.671, 2.429
1630.000, 1.565, 0.835, 1.65, 2.422
1640.000, 1.59, 0.854, 1.688, 2.471
1650.000, 1.558, 0.878, 1.677, 2.451
1660.000, 1.556, 0.855, 1.695, 2.454
1670.000, 1.518, 0.868, 1.63, 2.390
1680.000, 1.509, 0.883, 1.634, 2.393
1690.000, 1.576, 0.876, 1.685, 2.467
1700.000, 1.582, 0.849, 1.686, 2.462
1710.000, 1.52, 0.813, 1.608, 2.357
1720.000, 1.581, 0.831, 1.662, 2.439
1730.000, 1.538, 0.828, 1.641, 2.396
1740.000, 1.52, 0.854, 1.628, 2.385
1750.000, 1.56, 0.861, 1.66, 2.435
1760.000, 1.54, 0.851, 1.611, 2.385
1770.000, 1.541, 0.841, 1.635, 2.398
1780.000, 1.58, 0.893, 1.71, 2.493
1790.000, 1.579, 0.859, 1.664, 2.449
1800.000, 1.576, 0.827, 1.646, 2.424
1810.000, 1.544, 0.846, 1.585, 2.368
1820.000, 1.545, 0.859, 1.651, 2.418
1830.000, 1.536, 0.829, 1.654, 2.404
1840.000, 1.555, 0.846, 1.635, 2.409
1850.000, 1.561, 0.851, 1.642, 2.420
1860.000, 1.514, 0.828, 1.615, 2.363
1870.000, 1.507, 0.838, 1.645, 2.383
1880.000, 1.551, 0.826, 1.656, 2.414
1890.000, 1.543, 0.868, 1.607, 2.390
1900.000, 1.549, 0.813, 1.602, 2.372
1910.000, 1.53, 0.824, 1.639, 2.388
1920.000, 1.515, 0.822, 1.624, 2.368
1930.000, 1.523, 0.848, 1.661, 2.407
1940.000, 1.573, 0.833, 1.659, 2.433
1950.000, 1.549, 0.852, 1.624, 2.400
1960.000, 1.547, 0.838, 1.664, 2.421
1970.000, 1.526, 0.846, 1.627, 2.385
1980.000, 1.502, 0.815, 1.639, 2.367
1990.000, 1.568, 0.845, 1.663, 2.436
2000.000, 1.56, 0.816, 1.609, 2.385
2010.000, 1.59, 0.848, 1.632, 2.431
2020.000, 1.502, 0.817, 1.574, 2.323
2030.000, 1.496, 0.889, 1.54, 2.323
2040.000, 1.559, 0.835, 1.653, 2.420
2050.000, 1.516, 0.845, 1.613, 2.369
2060.000, 1.545, 0.853, 1.673, 2.431
2070.000, 1.571, 0.8, 1.645, 2.411
2080.000, 1.579, 0.889, 1.685, 2.474
2090.000, 1.498, 0.823, 1.596, 2.338
2100.000, 1.525, 0.833, 1.618, 2.374
2110.000, 1.551, 0.832, 1.642, 2.407
2120.000, 1.54, 0.864, 1.663, 2.425
2130.000, 1.501, 0.839, 1.608, 2.354
2140.000, 1.551, 0.861, 1.66, 2.429
2150.000, 1.545, 0.87, 1.669, 2.435
2160.000, 1.582, 0.817, 1.682, 2.449
2170.000, 1.496, 0.819, 1.6, 2.338
2180.000, 1.57, 0.842, 1.684, 2.451
2190.000, 1.555, 0.821, 1.684, 2.434
2200.000, 1.567, 0.827, 1.655, 2.424
2210.000, 1.568, 0.849, 1.688, 2.455
2220.000, 1.55, 0.824, 1.637, 2.400
2230.000, 1.556, 0.821, 1.659, 2.418
2240.000, 1.556, 0.837, 1.667, 2.429
2250.000, 1.545, 0.843, 1.672, 2.427
2260.000, 1.525, 0.843, 1.66, 2.406
2270.000, 1.503, 0.827, 1.584, 2.334
2280.000, 1.499, 0.838, 1.607, 2.351
2290.000, 1.532, 0.839, 1.657, 2.407
2300.000, 1.498, 0.858, 1.601, 2.354
2310.000, 1.475, 0.841, 1.583, 2.321
2320.000, 1.522, 0.815, 1.612, 2.362
2330.000, 1.548, 0.821, 1.657, 2.411
2340.000, 1.498, 0.845, 1.544, 2.311
2350.000, 1.485, 0.841, 1.611, 2.346
2360.000, 1.569, 0.817, 1.671, 2.433
2370.000, 1.529, 0.826, 1.617, 2.373
2380.000, 1.585, 0.81, 1.697, 2.459
2390.000, 1.532, 0.88, 1.627, 2.401
2400.000, 1.505, 0.791, 1.633, 2.357
2410.000, 1.561, 0.849, 1.658, 2.430
2420.000, 1.569, 0.862, 1.679, 2.454
2430.000, 1.543, 0.867, 1.708, 2.459
2440.000, 1.547, 0.855, 1.613, 2.392
2450.000, 1.561, 0.833, 1.626, 2.403
2460.000, 1.5, 0.824, 1.584, 2.331
2470.000, 1.577, 0.843, 1.648, 2.431
2480.000, 1.514, 0.812, 1.606, 2.351
2490.000, 1.536, 0.835, 1.633, 2.392
2500.000, 1.499, 0.821, 1.635, 2.365
2510.000, 1.564, 0.855, 1.655, 2.432
2520.000, 1.565, 0.845, 1.633, 2.414
2530.000, 1.515, 0.824, 1.628, 2.371
2540.000, 1.569, 0.873, 1.639, 2.431
2550.000, 1.543, 0.821, 1.698, 2.436
2560.000, 1.518, 0.852, 1.649, 2.397
2570.000, 1.546, 0.81, 1.663, 2.410
2580.000, 1.483, 0.853, 1.634, 2.365
2590.000, 1.5, 0.81, 1.613, 2.346
2600.000, 1.494, 0.832, 1.698, 2.409
