Time, DR, DN, RN, Euclidian
0.000, 1.579, 0.81, 1.685, 2.447
10.000, 1.582, 0.858, 1.68, 2.461
20.000, 1.588, 0.823, 1.667, 2.444
30.000, 1.608, 0.833, 1.762, 2.526
40.000, 1.583, 0.867, 1.696, 2.476
50.000, 1.567, 0.816, 1.676, 2.435
60.000, 1.611, 0.849, 1.715, 2.501
70.000, 1.589, 0.834, 1.681, 2.458
80.000, 1.606, 0.818, 1.713, 2.486
90.000, 1.575, 0.858, 1.736, 2.496
100.000, 1.579, 0.84, 1.706, 2.471
110.000, 1.544, 0.861, 1.64, 2.411
120.000, 1.562, 0.817, 1.7, 2.448
130.000, 1.583, 0.853, 1.705, 2.478
140.000, 1.547, 0.865, 1.655, 2.424
150.000, 1.594, 0.844, 1.706, 2.482
160.000, 1.563, 0.879, 1.672, 2.451
170.000, 1.553, 0.858, 1.685, 2.446
180.000, 1.595, 0.861, 1.697, 2.482
190.000, 1.571, 0.813, 1.684, 2.442
200.000, 1.592, 0.844, 1.666, 2.454
210.000, 1.557, 0.824, 1.662, 2.421
220.000, 1.558, 0.845, 1.634, 2.410
230.000, 1.546, 0.858, 1.619, 2.397
240.000, 1.538, 0.877, 1.662, 2.428
250.000, 1.585, 0.852, 1.667, 2.452
260.000, 1.54, 0.827, 1.598, 2.368
270.000, 1.558, 0.922, 1.66, 2.456
280.000, 1.572, 0.879, 1.696, 2.473
290.000, 1.607, 0.897, 1.703, 2.507
300.000, 1.565, 0.836, 1.654, 2.425
310.000, 1.512, 0.839, 1.601, 2.356
320.000, 1.544, 0.845, 1.657, 2.417
330.000, 1.562, 0.801, 1.604, 2.377
340.000, 1.578, 0.871, 1.697, 2.475
350.000, 1.585, 0.827, 1.623, 2.414
360.000, 1.548, 0.828, 1.643, 2.404
370.000, 1.534, 0.861, 1.59, 2.371
380.000, 1.602, 0.864, 1.66, 2.463
390.000, 1.579, 0.843, 1.61, 2.407
400.000, 1.57, 0.835, 1.634, 2.414
410.000, 1.606, 0.85, 1.706, 2.492
420.000, 1.584, 0.836, 1.678, 2.454
430.000, 1.611, 0.849, 1.699, 2.490
440.000, 1.574, 0.856, 1.636, 2.426
450.000, 1.578, 0.816, 1.704, 2.461
460.000, 1.56, 0.826, 1.66, 2.423
470.000, 1.593, 0.839, 1.741, 2.504
480.000, 1.524, 0.841, 1.647, 2.396
490.000, 1.571, 0.88, 1.678, 2.461
500.000, 1.585, 0.832, 1.686, 2.459
510.000, 1.593, 0.87, 1.709, 2.493
520.000, 1.563, 0.865, 1.641, 2.425
530.000, 1.6, 0.91, 1.661, 2.479
540.000, 1.591, 0.878, 1.684, 2.477
550.000, 1.58, 0.811, 1.674, 2.440
560.000, 1.584, 0.857, 1.642, 2.437
570.000, 1.563, 0.814, 1.647, 2.412
580.000, 1.568, 0.833, 1.683, 2.446
590.000, 1.58, 0.866, 1.692, 2.471
600.000, 1.638, 0.849, 1.68, 2.495
610.000, 1.588, 0.829, 1.697, 2.467
620.000, 1.577, 0.848, 1.701, 2.469
630.000, 1.573, 0.875, 1.661, 2.449
640.000, 1.542, 0.845, 1.674, 2.427
650.000, 1.579, 0.841, 1.66, 2.440
660.000, 1.558, 0.841, 1.64, 2.413
670.000, 1.569, 0.871, 1.674, 2.454
680.000, 1.624, 0.888, 1.731, 2.534
690.000, 1.543, 0.917, 1.645, 2.434
700.000, 1.56, 0.825, 1.619, 2.394
710.000, 1.57, 0.833, 1.639, 2.417
720.000, 1.528, 0.844, 1.583, 2.356
730.000, 1.591, 0.841, 1.729, 2.495
740.000, 1.574, 0.819, 1.653, 2.425
750.000, 1.584, 0.807, 1.665, 2.435
760.000, 1.549, 0.862, 1.658, 2.427
770.000, 1.553, 0.872, 1.613, 2.402
780.000, 1.563, 0.865, 1.642, 2.426
790.000, 1.508, 0.821, 1.604, 2.349
800.000, 1.516, 0.835, 1.588, 2.348
810.000, 1.584, 0.83, 1.649, 2.432
820.000, 1.526, 0.853, 1.61, 2.376
830.000, 1.541, 0.823, 1.718, 2.450
840.000, 1.544, 0.85, 1.638, 2.406
850.000, 1.561, 0.824, 1.613, 2.391
860.000, 1.513, 0.84, 1.579, 2.342
870.000, 1.553, 0.89, 1.604, 2.403
880.000, 1.536, 0.811, 1.598, 2.360
890.000, 1.511, 0.821, 1.582, 2.336
900.000, 1.517, 0.835, 1.648, 2.390
910.000, 1.54, 0.841, 1.63, 2.394
920.000, 1.526, 0.867, 1.624, 2.391
930.000, 1.555, 0.846, 1.658, 2.425
940.000, 1.56, 0.822, 1.654, 2.417
950.000, 1.572, 0.825, 1.648, 2.422
960.000, 1.541, 0.861, 1.612, 2.390
970.000, 1.552, 0.831, 1.649, 2.412
980.000, 1.548, 0.831, 1.599, 2.375
990.000, 1.532, 0.887, 1.56, 2.359
1000.000, 1.47, 0.821, 1.609, 2.328
1010.000, 1.591, 0.875, 1.655, 2.456
1020.000, 1.554, 0.848, 1.601, 2.386
1030.000, 1.544, 0.858, 1.611, 2.390
1040.000, 1.517, 0.866, 1.605, 2.372
1050.000, 1.51, 0.832, 1.629, 2.371
1060.000, 1.496, 0.874, 1.559, 2.330
1070.000, 1.546, 0.812, 1.616, 2.379
1080.000, 1.54, 0.827, 1.608, 2.375
1090.000, 1.56, 0.867, 1.564, 2.373
1100.000, 1.51, 0.811, 1.627, 2.363
1110.000, 1.535, 0.813, 1.58, 2.348
1120.000, 1.515, 0.891, 1.605, 2.380
1130.000, 1.512, 0.811, 1.551, 2.312
1140.000, 1.553, 0.863, 1.608, 2.396
1150.000, 1.572, 0.807, 1.607, 2.388
1160.000, 1.541, 0.783, 1.596, 2.352
1170.000, 1.598, 0.856, 1.602, 2.419
1180.000, 1.551, 0.88, 1.595, 2.392
1190.000, 1.585, 0.881, 1.622, 2.432
1200.000, 1.523, 0.837, 1.596, 2.359
1210.000, 1.538, 0.878, 1.593, 2.382
1220.000, 1.587, 0.883, 1.582, 2.408
1230.000, 1.6, 0.853, 1.699, 2.484
1240.000, 1.596, 0.852, 1.658, 2.453
1250.000, 1.603, 0.85, 1.639, 2.445
1260.000, 1.524, 0.829, 1.57, 2.339
1270.000, 1.603, 0.832, 1.659, 2.452
1280.000, 1.593, 0.844, 1.652, 2.445
1290.000, 1.609, 0.837, 1.655, 2.455
1300.000, 1.565, 0.822, 1.596, 2.381
1310.000, 1.591, 0.85, 1.611, 2.418
1320.000, 1.581, 0.872, 1.6, 2.412
1330.000, 1.582, 0.792, 1.67, 2.432
1340.000, 1.53, 0.821, 1.596, 2.358
1350.000, 1.581, 0.835, 1.676, 2.450
