Time, DR, DN, RN, Euclidian
0.000, 1.559, 0.827, 1.662, 2.424
10.000, 1.524, 0.855, 1.657, 2.408
20.000, 1.581, 0.871, 1.677, 2.463
30.000, 1.552, 0.848, 1.602, 2.386
40.000, 1.587, 0.823, 1.646, 2.430
50.000, 1.557, 0.863, 1.61, 2.400
60.000, 1.58, 0.871, 1.601, 2.412
70.000, 1.576, 0.855, 1.617, 2.414
80.000, 1.556, 0.848, 1.6, 2.387
90.000, 1.574, 0.883, 1.664, 2.454
100.000, 1.553, 0.829, 1.658, 2.418
110.000, 1.576, 0.863, 1.617, 2.417
120.000, 1.566, 0.838, 1.627, 2.408
130.000, 1.564, 0.84, 1.606, 2.393
140.000, 1.613, 0.857, 1.666, 2.472
150.000, 1.57, 0.836, 1.579, 2.378
160.000, 1.667, 0.837, 1.672, 2.505
170.000, 1.586, 0.881, 1.63, 2.438
180.000, 1.607, 0.913, 1.679, 2.497
190.000, 1.574, 0.841, 1.631, 2.417
200.000, 1.574, 0.829, 1.615, 2.402
210.000, 1.632, 0.871, 1.614, 2.455
220.000, 1.619, 0.827, 1.645, 2.451
230.000, 1.588, 0.845, 1.65, 2.440
240.000, 1.615, 0.866, 1.649, 2.465
250.000, 1.594, 0.845, 1.629, 2.430
260.000, 1.649, 0.868, 1.699, 2.521
270.000, 1.608, 0.838, 1.619, 2.430
280.000, 1.586, 0.844, 1.663, 2.448
290.000, 1.579, 0.86, 1.623, 2.422
300.000, 1.643, 0.853, 1.614, 2.456
310.000, 1.611, 0.864, 1.656, 2.466
320.000, 1.599, 0.833, 1.622, 2.425
330.000, 1.573, 0.826, 1.655, 2.428
340.000, 1.622, 0.823, 1.765, 2.534
350.000, 1.617, 0.839, 1.702, 2.493
360.000, 1.563, 0.849, 1.662, 2.434
370.000, 1.587, 0.89, 1.632, 2.444
380.000, 1.587, 0.825, 1.646, 2.430
390.000, 1.604, 0.839, 1.697, 2.481
400.000, 1.603, 0.867, 1.649, 2.457
410.000, 1.607, 0.841, 1.628, 2.437
420.000, 1.595, 0.864, 1.662, 2.460
430.000, 1.611, 0.866, 1.67, 2.476
440.000, 1.629, 0.843, 1.662, 2.475
450.000, 1.59, 0.812, 1.628, 2.416
460.000, 1.622, 0.85, 1.664, 2.474
470.000, 1.605, 0.865, 1.657, 2.463
480.000, 1.591, 0.87, 1.659, 2.457
490.000, 1.586, 0.84, 1.614, 2.413
500.000, 1.606, 0.834, 1.638, 2.440
510.000, 1.651, 0.818, 1.689, 2.499
520.000, 1.603, 0.86, 1.654, 2.458
530.000, 1.618, 0.82, 1.656, 2.456
540.000, 1.568, 0.854, 1.613, 2.406
550.000, 1.581, 0.847, 1.652, 2.438
560.000, 1.58, 0.842, 1.612, 2.409
570.000, 1.584, 0.873, 1.611, 2.422
580.000, 1.575, 0.828, 1.679, 2.446
590.000, 1.584, 0.846, 1.628, 2.423
600.000, 1.566, 0.842, 1.619, 2.404
610.000, 1.598, 0.88, 1.646, 2.457
620.000, 1.574, 0.854, 1.663, 2.443
630.000, 1.552, 0.833, 1.623, 2.395
640.000, 1.585, 0.863, 1.603, 2.413
650.000, 1.581, 0.865, 1.605, 2.413
660.000, 1.63, 0.871, 1.673, 2.492
670.000, 1.622, 0.874, 1.634, 2.462
680.000, 1.591, 0.856, 1.611, 2.420
690.000, 1.567, 0.881, 1.567, 2.384
700.000, 1.64, 0.888, 1.683, 2.512
710.000, 1.615, 0.862, 1.704, 2.500
720.000, 1.596, 0.855, 1.651, 2.450
730.000, 1.632, 0.86, 1.631, 2.462
740.000, 1.572, 0.832, 1.63, 2.412
750.000, 1.561, 0.854, 1.62, 2.406
