Time, DR, DN, RN, Euclidian
0.000, 1.629, 0.809, 1.334, 2.255
10.000, 1.64, 0.789, 1.388, 2.288
20.000, 1.69, 0.779, 1.384, 2.319
30.000, 1.658, 0.813, 1.345, 2.284
40.000, 1.685, 0.823, 1.381, 2.328
50.000, 1.624, 0.85, 1.322, 2.259
60.000, 1.641, 0.784, 1.35, 2.264
70.000, 1.541, 0.79, 1.314, 2.173
80.000, 1.556, 0.82, 1.272, 2.170
90.000, 1.655, 0.822, 1.343, 2.284
100.000, 1.578, 0.773, 1.326, 2.201
110.000, 1.664, 0.826, 1.326, 2.282
120.000, 1.615, 0.852, 1.371, 2.283
130.000, 1.594, 0.794, 1.332, 2.223
140.000, 1.684, 0.824, 1.338, 2.303
150.000, 1.656, 0.809, 1.404, 2.316
160.000, 1.674, 0.774, 1.386, 2.307
170.000, 1.705, 0.807, 1.399, 2.348
180.000, 1.733, 0.82, 1.433, 2.393
190.000, 1.749, 0.847, 1.346, 2.363
200.000, 1.684, 0.849, 1.336, 2.311
210.000, 1.629, 0.832, 1.333, 2.263
220.000, 1.654, 0.822, 1.307, 2.262
230.000, 1.665, 0.819, 1.346, 2.292
240.000, 1.684, 0.821, 1.335, 2.300
250.000, 1.682, 0.759, 1.364, 2.294
260.000, 1.698, 0.8, 1.357, 2.316
270.000, 1.641, 0.799, 1.343, 2.266
280.000, 1.623, 0.797, 1.301, 2.227
290.000, 1.706, 0.786, 1.336, 2.305
300.000, 1.676, 0.837, 1.357, 2.313
310.000, 1.7, 0.822, 1.306, 2.295
320.000, 1.703, 0.817, 1.317, 2.302
330.000, 1.733, 0.806, 1.439, 2.392
340.000, 1.803, 0.848, 1.422, 2.447
350.000, 1.735, 0.779, 1.39, 2.355
360.000, 1.708, 0.75, 1.373, 2.316
370.000, 1.714, 0.784, 1.363, 2.325
380.000, 1.718, 0.795, 1.364, 2.333
390.000, 1.718, 0.882, 1.386, 2.377
400.000, 1.702, 0.77, 1.379, 2.321
410.000, 1.713, 0.784, 1.352, 2.318
420.000, 1.677, 0.813, 1.355, 2.304
430.000, 1.667, 0.742, 1.283, 2.230
440.000, 1.628, 0.705, 1.256, 2.173
450.000, 1.784, 0.811, 1.384, 2.399
460.000, 1.75, 0.89, 1.38, 2.399
470.000, 1.768, 0.897, 1.367, 2.408
480.000, 1.701, 0.84, 1.337, 2.320
490.000, 1.7, 0.869, 1.328, 2.325
500.000, 1.702, 0.871, 1.32, 2.323
510.000, 1.779, 0.869, 1.415, 2.433
520.000, 1.725, 0.839, 1.361, 2.351
530.000, 1.76, 0.884, 1.35, 2.387
540.000, 1.755, 0.903, 1.367, 2.400
550.000, 1.653, 0.883, 1.358, 2.314
560.000, 1.721, 0.884, 1.357, 2.363
570.000, 1.67, 0.92, 1.334, 2.326
580.000, 1.705, 0.87, 1.353, 2.344
590.000, 1.647, 0.916, 1.305, 2.292
600.000, 1.675, 0.856, 1.313, 2.293
610.000, 1.701, 0.831, 1.354, 2.327
620.000, 1.746, 0.869, 1.406, 2.404
630.000, 1.798, 0.843, 1.449, 2.458
640.000, 1.776, 0.846, 1.39, 2.408
650.000, 1.785, 0.804, 1.445, 2.433
660.000, 1.797, 0.92, 1.361, 2.434
670.000, 1.772, 0.882, 1.313, 2.375
680.000, 1.761, 0.872, 1.346, 2.381
690.000, 1.738, 0.922, 1.322, 2.370
700.000, 1.737, 0.919, 1.404, 2.415
710.000, 1.685, 0.9, 1.383, 2.358
720.000, 1.766, 0.888, 1.404, 2.424
730.000, 1.768, 0.902, 1.382, 2.418
740.000, 1.746, 0.92, 1.36, 2.396
750.000, 1.776, 0.9, 1.363, 2.412
760.000, 1.75, 0.909, 1.347, 2.388
770.000, 1.772, 0.895, 1.381, 2.418
780.000, 1.734, 0.902, 1.387, 2.396
790.000, 1.684, 0.893, 1.324, 2.320
800.000, 1.782, 0.892, 1.388, 2.428
810.000, 1.812, 0.925, 1.349, 2.441
820.000, 1.79, 0.863, 1.356, 2.405
830.000, 1.756, 0.879, 1.402, 2.412
840.000, 1.828, 0.89, 1.4, 2.468
850.000, 1.757, 0.833, 1.4, 2.396
860.000, 1.78, 0.849, 1.399, 2.417
870.000, 1.767, 0.865, 1.39, 2.408
880.000, 1.762, 0.87, 1.397, 2.411
890.000, 1.715, 0.834, 1.362, 2.343
900.000, 1.765, 0.862, 1.374, 2.397
910.000, 1.712, 0.843, 1.365, 2.346
920.000, 1.725, 0.881, 1.405, 2.392
930.000, 1.728, 0.845, 1.385, 2.370
940.000, 1.788, 0.837, 1.414, 2.428
950.000, 1.728, 0.842, 1.379, 2.365
960.000, 1.764, 0.836, 1.424, 2.416
970.000, 1.757, 0.841, 1.354, 2.372
980.000, 1.787, 0.887, 1.367, 2.418
990.000, 1.752, 0.878, 1.32, 2.362
1000.000, 1.667, 0.809, 1.329, 2.280
1010.000, 1.648, 0.875, 1.274, 2.259
1020.000, 1.674, 0.867, 1.28, 2.278
1030.000, 1.733, 0.879, 1.319, 2.348
1040.000, 1.73, 0.854, 1.357, 2.358
1050.000, 1.68, 0.901, 1.27, 2.290
1060.000, 1.735, 0.853, 1.305, 2.332
1070.000, 1.722, 0.891, 1.336, 2.354
1080.000, 1.768, 0.86, 1.366, 2.394
1090.000, 1.791, 0.852, 1.348, 2.398
1100.000, 1.708, 0.911, 1.336, 2.352
1110.000, 1.804, 0.93, 1.422, 2.478
1120.000, 1.742, 0.879, 1.372, 2.385
1130.000, 1.769, 0.822, 1.403, 2.402
1140.000, 1.8, 0.826, 1.364, 2.404
1150.000, 1.765, 0.851, 1.353, 2.381
1160.000, 1.744, 0.9, 1.308, 2.358
1170.000, 1.68, 0.932, 1.25, 2.292
1180.000, 1.748, 0.898, 1.354, 2.386
1190.000, 1.723, 0.929, 1.324, 2.363
1200.000, 1.684, 0.91, 1.368, 2.352
