Time, DR, DN, RN, Euclidian
0.000, 1.626, 0.823, 1.349, 2.267
10.000, 1.587, 0.83, 1.29, 2.207
20.000, 1.652, 0.896, 1.335, 2.305
30.000, 1.583, 0.838, 1.343, 2.238
40.000, 1.606, 0.825, 1.353, 2.256
50.000, 1.556, 0.864, 1.386, 2.255
60.000, 1.581, 0.833, 1.308, 2.214
70.000, 1.564, 0.83, 1.328, 2.213
80.000, 1.591, 0.888, 1.276, 2.224
90.000, 1.614, 0.875, 1.349, 2.278
100.000, 1.637, 0.818, 1.337, 2.266
110.000, 1.649, 0.893, 1.356, 2.314
120.000, 1.635, 0.889, 1.396, 2.326
130.000, 1.661, 0.853, 1.383, 2.323
140.000, 1.592, 0.86, 1.35, 2.257
150.000, 1.589, 0.845, 1.343, 2.245
160.000, 1.66, 0.802, 1.379, 2.302
170.000, 1.637, 0.916, 1.331, 2.300
180.000, 1.573, 0.836, 1.271, 2.188
190.000, 1.586, 0.846, 1.303, 2.220
200.000, 1.569, 0.844, 1.296, 2.203
210.000, 1.581, 0.833, 1.283, 2.199
220.000, 1.601, 0.768, 1.319, 2.211
230.000, 1.589, 0.851, 1.303, 2.224
240.000, 1.578, 0.826, 1.319, 2.216
250.000, 1.569, 0.881, 1.315, 2.228
260.000, 1.6, 0.795, 1.319, 2.220
270.000, 1.599, 0.839, 1.305, 2.227
280.000, 1.59, 0.851, 1.304, 2.225
290.000, 1.615, 0.881, 1.346, 2.279
300.000, 1.535, 0.866, 1.251, 2.161
310.000, 1.588, 0.89, 1.314, 2.245
320.000, 1.609, 0.852, 1.355, 2.269
330.000, 1.578, 0.861, 1.34, 2.242
340.000, 1.58, 0.901, 1.31, 2.241
350.000, 1.559, 0.861, 1.305, 2.207
360.000, 1.587, 0.846, 1.301, 2.219
370.000, 1.547, 0.833, 1.275, 2.170
380.000, 1.593, 0.905, 1.35, 2.275
390.000, 1.676, 0.844, 1.37, 2.323
400.000, 1.541, 0.875, 1.332, 2.216
410.000, 1.605, 0.812, 1.318, 2.229
420.000, 1.572, 0.821, 1.317, 2.209
430.000, 1.61, 0.826, 1.357, 2.261
440.000, 1.545, 0.854, 1.326, 2.207
450.000, 1.536, 0.883, 1.263, 2.175
460.000, 1.619, 0.873, 1.304, 2.254
470.000, 1.59, 0.871, 1.28, 2.219
480.000, 1.57, 0.887, 1.284, 2.213
490.000, 1.605, 0.867, 1.28, 2.228
500.000, 1.567, 0.842, 1.305, 2.206
510.000, 1.58, 0.869, 1.347, 2.250
520.000, 1.545, 0.838, 1.332, 2.205
530.000, 1.524, 0.87, 1.296, 2.181
540.000, 1.59, 0.903, 1.36, 2.278
550.000, 1.597, 0.887, 1.291, 2.236
560.000, 1.568, 0.836, 1.286, 2.193
570.000, 1.635, 0.862, 1.352, 2.290
580.000, 1.572, 0.865, 1.287, 2.208
590.000, 1.57, 0.872, 1.285, 2.208
600.000, 1.549, 0.898, 1.297, 2.210
610.000, 1.56, 0.865, 1.315, 2.216
620.000, 1.616, 0.839, 1.325, 2.251
630.000, 1.555, 0.874, 1.296, 2.204
640.000, 1.548, 0.914, 1.335, 2.239
650.000, 1.61, 0.827, 1.347, 2.256
660.000, 1.638, 0.86, 1.319, 2.272
670.000, 1.589, 0.828, 1.343, 2.239
680.000, 1.638, 0.816, 1.339, 2.267
690.000, 1.638, 0.857, 1.354, 2.291
700.000, 1.628, 0.808, 1.367, 2.274
710.000, 1.587, 0.824, 1.292, 2.206
720.000, 1.57, 0.893, 1.32, 2.237
730.000, 1.56, 0.87, 1.352, 2.240
740.000, 1.577, 0.8, 1.35, 2.224
750.000, 1.509, 0.814, 1.303, 2.153
760.000, 1.576, 0.82, 1.355, 2.234
770.000, 1.578, 0.832, 1.307, 2.211
780.000, 1.57, 0.848, 1.35, 2.237
790.000, 1.578, 0.825, 1.329, 2.221
800.000, 1.564, 0.815, 1.336, 2.212
810.000, 1.534, 0.813, 1.289, 2.162
820.000, 1.517, 0.818, 1.331, 2.177
830.000, 1.576, 0.868, 1.303, 2.221
840.000, 1.543, 0.87, 1.353, 2.228
850.000, 1.612, 0.861, 1.354, 2.274
860.000, 1.589, 0.897, 1.295, 2.237
870.000, 1.559, 0.904, 1.302, 2.223
880.000, 1.587, 0.862, 1.31, 2.231
890.000, 1.519, 0.856, 1.29, 2.168
900.000, 1.58, 0.845, 1.338, 2.236
910.000, 1.531, 0.798, 1.333, 2.181
920.000, 1.484, 0.82, 1.303, 2.138
930.000, 1.551, 0.863, 1.305, 2.203
940.000, 1.61, 0.867, 1.342, 2.268
950.000, 1.564, 0.884, 1.385, 2.268
960.000, 1.608, 0.877, 1.361, 2.281
970.000, 1.541, 0.882, 1.324, 2.214
980.000, 1.598, 0.872, 1.41, 2.302
990.000, 1.553, 0.863, 1.379, 2.249
1000.000, 1.531, 0.868, 1.301, 2.188
1010.000, 1.582, 0.856, 1.366, 2.258
1020.000, 1.573, 0.873, 1.39, 2.273
1030.000, 1.579, 0.886, 1.364, 2.266
1040.000, 1.55, 0.833, 1.348, 2.216
1050.000, 1.523, 0.803, 1.341, 2.182
1060.000, 1.586, 0.829, 1.425, 2.287
1070.000, 1.604, 0.863, 1.386, 2.288
1080.000, 1.589, 0.876, 1.341, 2.256
1090.000, 1.564, 0.88, 1.351, 2.246
1100.000, 1.615, 0.857, 1.353, 2.274
1110.000, 1.526, 0.852, 1.334, 2.198
1120.000, 1.56, 0.866, 1.348, 2.236
1130.000, 1.611, 0.863, 1.342, 2.267
1140.000, 1.555, 0.85, 1.3, 2.197
1150.000, 1.585, 0.854, 1.324, 2.234
1160.000, 1.537, 0.891, 1.328, 2.218
1170.000, 1.589, 0.876, 1.336, 2.253
1180.000, 1.591, 0.853, 1.334, 2.244
1190.000, 1.564, 0.869, 1.31, 2.217
1200.000, 1.548, 0.84, 1.374, 2.233
1210.000, 1.625, 0.882, 1.341, 2.284
1220.000, 1.611, 0.873, 1.36, 2.281
1230.000, 1.597, 0.884, 1.341, 2.264
1240.000, 1.626, 0.873, 1.386, 2.308
1250.000, 1.569, 0.819, 1.39, 2.250
1260.000, 1.593, 0.856, 1.353, 2.258
1270.000, 1.516, 0.881, 1.293, 2.178
1280.000, 1.546, 0.848, 1.339, 2.214
1290.000, 1.536, 0.866, 1.29, 2.184
1300.000, 1.562, 0.872, 1.321, 2.223
1310.000, 1.523, 0.81, 1.383, 2.210
1320.000, 1.592, 0.861, 1.342, 2.253
1330.000, 1.567, 0.877, 1.358, 2.251
1340.000, 1.588, 0.837, 1.348, 2.244
1350.000, 1.569, 0.841, 1.325, 2.219
1360.000, 1.59, 0.945, 1.418, 2.330
1370.000, 1.567, 0.868, 1.305, 2.216
1380.000, 1.577, 0.83, 1.394, 2.262
1390.000, 1.534, 0.862, 1.303, 2.189
1400.000, 1.521, 0.888, 1.326, 2.204
1410.000, 1.595, 0.925, 1.376, 2.300
1420.000, 1.574, 0.854, 1.313, 2.220
1430.000, 1.556, 0.84, 1.376, 2.240
1440.000, 1.54, 0.845, 1.308, 2.190
1450.000, 1.539, 0.826, 1.305, 2.180
1460.000, 1.49, 0.802, 1.317, 2.144
1470.000, 1.514, 0.784, 1.329, 2.161
1480.000, 1.535, 0.806, 1.363, 2.205
1490.000, 1.564, 0.845, 1.362, 2.239
1500.000, 1.604, 0.842, 1.381, 2.277
1510.000, 1.568, 0.838, 1.321, 2.214
1520.000, 1.535, 0.817, 1.337, 2.193
1530.000, 1.532, 0.769, 1.339, 2.175
1540.000, 1.511, 0.819, 1.366, 2.195
1550.000, 1.531, 0.838, 1.352, 2.207
